CE11	NTV20001023.1530.1571-CE1
CE12	NTV20001023.1530.1571-CE2
CE13	NTV20001023.1530.1571-CE3
CE14	NTV20001023.1530.1571-CE4
CE15	NTV20001023.1530.1571-CE5
CE16	NTV20001023.1530.1571-CE6
CE17	NTV20001023.1530.1571-CE7
CE19	NTV20001023.1530.1571-CE8
CE20	NTV20001023.1530.1571-CE9
CE21	NTV20001023.1530.1571-CE10
CE22	NTV20001023.1530.1571-CE11
CE23	NTV20001023.1530.1571-CE12
CE24	NTV20001023.1530.1571-CE13
CE25	NTV20001023.1530.1571-CE14
CE1	NTV20001023.1530.1571-CE15
CE26	NTV20001023.1530.1571-CE16
CE27	NTV20001023.1530.1571-CE17
CE2	NTV20001023.1530.1571-CE18
CE3	NTV20001023.1530.1571-CE19
CE4	NTV20001023.1530.1571-CE20
CE5	NTV20001023.1530.1571-CE21
CE6	NTV20001023.1530.1571-CE22
CE7	NTV20001023.1530.1571-CE23
CE8	NTV20001023.1530.1571-CE24
CE9	NTV20001023.1530.1571-CE25
CE10	NTV20001023.1530.1571-CE26
E14	NTV20001023.1530.1571-E1
E15	NTV20001023.1530.1571-E2
E16	NTV20001023.1530.1571-E3
E17	NTV20001023.1530.1571-E4
E18	NTV20001023.1530.1571-E5
E19	NTV20001023.1530.1571-E6
E20	NTV20001023.1530.1571-E7
E21	NTV20001023.1530.1571-E8
E22	NTV20001023.1530.1571-E9
E23	NTV20001023.1530.1571-E10
E24	NTV20001023.1530.1571-E11
E25	NTV20001023.1530.1571-E12
E27	NTV20001023.1530.1571-E13
E28	NTV20001023.1530.1571-E14
E29	NTV20001023.1530.1571-E15
E30	NTV20001023.1530.1571-E16
E31	NTV20001023.1530.1571-E17
E32	NTV20001023.1530.1571-E18
E33	NTV20001023.1530.1571-E19
E1	NTV20001023.1530.1571-E20
E34	NTV20001023.1530.1571-E21
E35	NTV20001023.1530.1571-E22
E36	NTV20001023.1530.1571-E23
E37	NTV20001023.1530.1571-E24
E38	NTV20001023.1530.1571-E25
E39	NTV20001023.1530.1571-E26
E40	NTV20001023.1530.1571-E27
E41	NTV20001023.1530.1571-E28
E2	NTV20001023.1530.1571-E29
E3	NTV20001023.1530.1571-E30
E4	NTV20001023.1530.1571-E31
E5	NTV20001023.1530.1571-E32
E6	NTV20001023.1530.1571-E33
E7	NTV20001023.1530.1571-E34
E8	NTV20001023.1530.1571-E35
E9	NTV20001023.1530.1571-E36
E10	NTV20001023.1530.1571-E37
E11	NTV20001023.1530.1571-E38
E12	NTV20001023.1530.1571-E39
E13	NTV20001023.1530.1571-E40
EM1	NTV20001023.1530.1571-E20-1
EM19	NTV20001023.1530.1571-E30-2
EM20	NTV20001023.1530.1571-E31-3
EM21	NTV20001023.1530.1571-E1-4
EM22	NTV20001023.1530.1571-E1-5
EM23	NTV20001023.1530.1571-E1-6
EM24	NTV20001023.1530.1571-E2-7
EM25	NTV20001023.1530.1571-E36-8
EM26	NTV20001023.1530.1571-E36-9
EM27	NTV20001023.1530.1571-E36-10
EM28	NTV20001023.1530.1571-E31-11
EM29	NTV20001023.1530.1571-E30-12
EM30	NTV20001023.1530.1571-E3-13
EM31	NTV20001023.1530.1571-E30-14
EM32	NTV20001023.1530.1571-E4-15
EM33	NTV20001023.1530.1571-E5-16
EM34	NTV20001023.1530.1571-E6-17
EM35	NTV20001023.1530.1571-E7-18
EM36	NTV20001023.1530.1571-E8-19
EM37	NTV20001023.1530.1571-E8-20
EM38	NTV20001023.1530.1571-E9-21
EM39	NTV20001023.1530.1571-E10-22
EM40	NTV20001023.1530.1571-E11-23
EM41	NTV20001023.1530.1571-E11-24
EM42	NTV20001023.1530.1571-E11-25
EM43	NTV20001023.1530.1571-E12-26
EM44	NTV20001023.1530.1571-E12-27
EM46	NTV20001023.1530.1571-E30-28
EM47	NTV20001023.1530.1571-E30-29
EM48	NTV20001023.1530.1571-E13-30
EM49	NTV20001023.1530.1571-E30-31
EM50	NTV20001023.1530.1571-E14-32
EM51	NTV20001023.1530.1571-E34-33
EM52	NTV20001023.1530.1571-E34-34
EM53	NTV20001023.1530.1571-E15-35
EM54	NTV20001023.1530.1571-E39-36
EM55	NTV20001023.1530.1571-E34-37
EM56	NTV20001023.1530.1571-E11-38
EM57	NTV20001023.1530.1571-E16-39
EM58	NTV20001023.1530.1571-E16-40
EM59	NTV20001023.1530.1571-E17-41
EM60	NTV20001023.1530.1571-E18-42
EM61	NTV20001023.1530.1571-E19-43
EM62	NTV20001023.1530.1571-E21-44
EM63	NTV20001023.1530.1571-E22-45
EM64	NTV20001023.1530.1571-E8-46
EM65	NTV20001023.1530.1571-E9-47
EM66	NTV20001023.1530.1571-E9-48
EM67	NTV20001023.1530.1571-E23-49
EM68	NTV20001023.1530.1571-E23-50
EM69	NTV20001023.1530.1571-E23-51
EM70	NTV20001023.1530.1571-E23-52
EM71	NTV20001023.1530.1571-E23-53
EM72	NTV20001023.1530.1571-E23-54
EM73	NTV20001023.1530.1571-E23-55
EM74	NTV20001023.1530.1571-E23-56
EM75	NTV20001023.1530.1571-E12-57
EM76	NTV20001023.1530.1571-E9-58
EM77	NTV20001023.1530.1571-E9-59
EM78	NTV20001023.1530.1571-E24-60
EM79	NTV20001023.1530.1571-E24-61
EM80	NTV20001023.1530.1571-E24-62
EM81	NTV20001023.1530.1571-E25-63
EM82	NTV20001023.1530.1571-E12-64
EM83	NTV20001023.1530.1571-E24-65
EM84	NTV20001023.1530.1571-E12-66
EM85	NTV20001023.1530.1571-E12-67
EM86	NTV20001023.1530.1571-E12-68
EM87	NTV20001023.1530.1571-E12-69
EM88	NTV20001023.1530.1571-E30-70
EM89	NTV20001023.1530.1571-E30-71
EM90	NTV20001023.1530.1571-E30-72
EM91	NTV20001023.1530.1571-E12-73
EM92	NTV20001023.1530.1571-E26-74
EM93	NTV20001023.1530.1571-E30-75
EM94	NTV20001023.1530.1571-E27-76
EM95	NTV20001023.1530.1571-E28-77
EM2	NTV20001023.1530.1571-E29-78
EM3	NTV20001023.1530.1571-E29-79
EM4	NTV20001023.1530.1571-E30-80
EM5	NTV20001023.1530.1571-E30-81
EM6	NTV20001023.1530.1571-E32-82
EM7	NTV20001023.1530.1571-E33-83
EM8	NTV20001023.1530.1571-E34-84
EM9	NTV20001023.1530.1571-E35-85
EM10	NTV20001023.1530.1571-E37-86
EM11	NTV20001023.1530.1571-E38-87
EM12	NTV20001023.1530.1571-E39-88
EM13	NTV20001023.1530.1571-E29-89
EM14	NTV20001023.1530.1571-E29-90
EM15	NTV20001023.1530.1571-E40-91
EM16	NTV20001023.1530.1571-E30-92
EM17	NTV20001023.1530.1571-E30-93
EM18	NTV20001023.1530.1571-E30-94
R1	NTV20001023.1530.1571-R1
R2	NTV20001023.1530.1571-R2
R3	NTV20001023.1530.1571-R3
R4	NTV20001023.1530.1571-R4
R5	NTV20001023.1530.1571-R5
R6	NTV20001023.1530.1571-R6
R7	NTV20001023.1530.1571-R7
R8	NTV20001023.1530.1571-R8
R9	NTV20001023.1530.1571-R9
R10	NTV20001023.1530.1571-R10
R11	NTV20001023.1530.1571-R11
R12	NTV20001023.1530.1571-R12
R13	NTV20001023.1530.1571-R13
R14	NTV20001023.1530.1571-R14
R15	NTV20001023.1530.1571-R15
R16	NTV20001023.1530.1571-R16
R17	NTV20001023.1530.1571-R17
R18	NTV20001023.1530.1571-R18
RM1	NTV20001023.1530.1571-R1-1
RM2	NTV20001023.1530.1571-R2-1
RM3	NTV20001023.1530.1571-R3-1
RM4	NTV20001023.1530.1571-R4-1
RM5	NTV20001023.1530.1571-R5-1
RM6	NTV20001023.1530.1571-R6-1
RM7	NTV20001023.1530.1571-R7-1
RM8	NTV20001023.1530.1571-R8-1
RM9	NTV20001023.1530.1571-R9-1
RM10	NTV20001023.1530.1571-R10-1
RM11	NTV20001023.1530.1571-R11-1
RM12	NTV20001023.1530.1571-R12-1
RM13	NTV20001023.1530.1571-R13-1
RM14	NTV20001023.1530.1571-R14-1
RM15	NTV20001023.1530.1571-R15-1
RM16	NTV20001023.1530.1571-R10-2
RM17	NTV20001023.1530.1571-R17-1
RM18	NTV20001023.1530.1571-R18-1
V1	NTV20001023.1530.1571-EV1
V2	NTV20001023.1530.1571-EV2
V3	NTV20001023.1530.1571-EV3
V4	NTV20001023.1530.1571-EV4
V5	NTV20001023.1530.1571-EV5
V6	NTV20001023.1530.1571-EV6
V7	NTV20001023.1530.1571-EV7
V8	NTV20001023.1530.1571-EV8
V9	NTV20001023.1530.1571-EV9
V10	NTV20001023.1530.1571-EV10
V11	NTV20001023.1530.1571-EV11
V12	NTV20001023.1530.1571-EV12
V13	NTV20001023.1530.1571-EV13
VM1	NTV20001023.1530.1571-EV1-1
VM2	NTV20001023.1530.1571-EV2-1
VM3	NTV20001023.1530.1571-EV3-1
VM4	NTV20001023.1530.1571-EV4-1
VM5	NTV20001023.1530.1571-EV5-1
VM6	NTV20001023.1530.1571-EV6-1
VM7	NTV20001023.1530.1571-EV7-1
VM8	NTV20001023.1530.1571-EV8-1
VM9	NTV20001023.1530.1571-EV9-1
VM10	NTV20001023.1530.1571-EV10-1
VM11	NTV20001023.1530.1571-EV11-1
VM12	NTV20001023.1530.1571-EV12-1
VM13	NTV20001023.1530.1571-EV13-1
Q1	NTV20001023.1530.1571-T1
Q2	NTV20001023.1530.1571-T2
Q3	NTV20001023.1530.1571-V1
Q4	NTV20001023.1530.1571-T3
Q5	NTV20001023.1530.1571-T4
Q6	NTV20001023.1530.1571-T5
Q7	NTV20001023.1530.1571-T6
QM3	NTV20001023.1530.1571-V1-1
