CE8	NTV20001025.1530.1074-CE1
CE9	NTV20001025.1530.1074-CE2
CE10	NTV20001025.1530.1074-CE3
CE11	NTV20001025.1530.1074-CE4
CE12	NTV20001025.1530.1074-CE5
CE13	NTV20001025.1530.1074-CE6
CE14	NTV20001025.1530.1074-CE7
CE1	NTV20001025.1530.1074-CE8
CE2	NTV20001025.1530.1074-CE9
CE3	NTV20001025.1530.1074-CE10
CE4	NTV20001025.1530.1074-CE11
CE5	NTV20001025.1530.1074-CE12
CE6	NTV20001025.1530.1074-CE13
CE7	NTV20001025.1530.1074-CE14
E11	NTV20001025.1530.1074-E1
E12	NTV20001025.1530.1074-E2
E13	NTV20001025.1530.1074-E3
E14	NTV20001025.1530.1074-E4
E15	NTV20001025.1530.1074-E5
E16	NTV20001025.1530.1074-E6
E17	NTV20001025.1530.1074-E7
E18	NTV20001025.1530.1074-E8
E19	NTV20001025.1530.1074-E9
E20	NTV20001025.1530.1074-E10
E21	NTV20001025.1530.1074-E11
E22	NTV20001025.1530.1074-E12
E1	NTV20001025.1530.1074-E13
E2	NTV20001025.1530.1074-E14
E3	NTV20001025.1530.1074-E15
E4	NTV20001025.1530.1074-E16
E5	NTV20001025.1530.1074-E17
E6	NTV20001025.1530.1074-E18
E7	NTV20001025.1530.1074-E19
E8	NTV20001025.1530.1074-E20
E9	NTV20001025.1530.1074-E21
E10	NTV20001025.1530.1074-E22
EM1	NTV20001025.1530.1074-E13-1
EM23	NTV20001025.1530.1074-E13-2
EM24	NTV20001025.1530.1074-E20-3
EM25	NTV20001025.1530.1074-E20-4
EM26	NTV20001025.1530.1074-E2-5
EM27	NTV20001025.1530.1074-E21-6
EM28	NTV20001025.1530.1074-E3-7
EM29	NTV20001025.1530.1074-E4-8
EM31	NTV20001025.1530.1074-E14-9
EM32	NTV20001025.1530.1074-E17-10
EM33	NTV20001025.1530.1074-E5-11
EM34	NTV20001025.1530.1074-E5-12
EM35	NTV20001025.1530.1074-E6-13
EM36	NTV20001025.1530.1074-E7-14
EM39	NTV20001025.1530.1074-E8-15
EM40	NTV20001025.1530.1074-E9-16
EM41	NTV20001025.1530.1074-E10-17
EM42	NTV20001025.1530.1074-E5-18
EM43	NTV20001025.1530.1074-E5-19
EM44	NTV20001025.1530.1074-E5-20
EM45	NTV20001025.1530.1074-E17-21
EM46	NTV20001025.1530.1074-E11-22
EM47	NTV20001025.1530.1074-E17-23
EM48	NTV20001025.1530.1074-E12-24
EM2	NTV20001025.1530.1074-E14-25
EM3	NTV20001025.1530.1074-E15-26
EM4	NTV20001025.1530.1074-E14-27
EM5	NTV20001025.1530.1074-E16-28
EM6	NTV20001025.1530.1074-E18-29
EM7	NTV20001025.1530.1074-E17-30
EM8	NTV20001025.1530.1074-E19-31
EM10	NTV20001025.1530.1074-E14-32
EM11	NTV20001025.1530.1074-E14-33
EM12	NTV20001025.1530.1074-E17-34
EM13	NTV20001025.1530.1074-E13-35
EM14	NTV20001025.1530.1074-E13-36
EM15	NTV20001025.1530.1074-E20-37
EM16	NTV20001025.1530.1074-E20-38
EM17	NTV20001025.1530.1074-E21-39
EM18	NTV20001025.1530.1074-E14-40
EM19	NTV20001025.1530.1074-E13-41
EM20	NTV20001025.1530.1074-E13-42
EM21	NTV20001025.1530.1074-E22-43
EM22	NTV20001025.1530.1074-E1-44
R1	NTV20001025.1530.1074-R1
R2	NTV20001025.1530.1074-R2
R3	NTV20001025.1530.1074-R3
R4	NTV20001025.1530.1074-R4
R5	NTV20001025.1530.1074-R5
R6	NTV20001025.1530.1074-R6
RM1	NTV20001025.1530.1074-R1-1
RM2	NTV20001025.1530.1074-R2-1
RM3	NTV20001025.1530.1074-R3-1
RM4	NTV20001025.1530.1074-R3-2
RM5	NTV20001025.1530.1074-R5-1
RM6	NTV20001025.1530.1074-R6-1
V1	NTV20001025.1530.1074-EV1
V2	NTV20001025.1530.1074-EV2
VM1	NTV20001025.1530.1074-EV1-1
VM2	NTV20001025.1530.1074-EV2-1
Q1	NTV20001025.1530.1074-T1
Q2	NTV20001025.1530.1074-T2
Q3	NTV20001025.1530.1074-T3
Q4	NTV20001025.1530.1074-T4
Q5	NTV20001025.1530.1074-T5
