CE8	rec.games.chess.politics_20041217.2111-CE1
CE9	rec.games.chess.politics_20041217.2111-CE2
CE10	rec.games.chess.politics_20041217.2111-CE3
CE11	rec.games.chess.politics_20041217.2111-CE4
CE12	rec.games.chess.politics_20041217.2111-CE5
CE13	rec.games.chess.politics_20041217.2111-CE6
CE14	rec.games.chess.politics_20041217.2111-CE7
CE15	rec.games.chess.politics_20041217.2111-CE8
CE16	rec.games.chess.politics_20041217.2111-CE9
CE17	rec.games.chess.politics_20041217.2111-CE10
CE18	rec.games.chess.politics_20041217.2111-CE11
CE19	rec.games.chess.politics_20041217.2111-CE12
CE20	rec.games.chess.politics_20041217.2111-CE13
CE21	rec.games.chess.politics_20041217.2111-CE14
CE22	rec.games.chess.politics_20041217.2111-CE15
CE23	rec.games.chess.politics_20041217.2111-CE16
CE24	rec.games.chess.politics_20041217.2111-CE17
CE25	rec.games.chess.politics_20041217.2111-CE18
CE26	rec.games.chess.politics_20041217.2111-CE19
CE1	rec.games.chess.politics_20041217.2111-CE20
CE27	rec.games.chess.politics_20041217.2111-CE21
CE28	rec.games.chess.politics_20041217.2111-CE22
CE29	rec.games.chess.politics_20041217.2111-CE23
CE34	rec.games.chess.politics_20041217.2111-CE24
CE31	rec.games.chess.politics_20041217.2111-CE25
CE32	rec.games.chess.politics_20041217.2111-CE26
CE33	rec.games.chess.politics_20041217.2111-CE27
CE35	rec.games.chess.politics_20041217.2111-CE28
CE36	rec.games.chess.politics_20041217.2111-CE29
CE37	rec.games.chess.politics_20041217.2111-CE30
CE38	rec.games.chess.politics_20041217.2111-CE31
CE39	rec.games.chess.politics_20041217.2111-CE32
CE40	rec.games.chess.politics_20041217.2111-CE33
CE43	rec.games.chess.politics_20041217.2111-CE34
CE44	rec.games.chess.politics_20041217.2111-CE35
CE45	rec.games.chess.politics_20041217.2111-CE36
CE46	rec.games.chess.politics_20041217.2111-CE37
CE48	rec.games.chess.politics_20041217.2111-CE38
CE49	rec.games.chess.politics_20041217.2111-CE39
CE50	rec.games.chess.politics_20041217.2111-CE40
CE51	rec.games.chess.politics_20041217.2111-CE41
CE52	rec.games.chess.politics_20041217.2111-CE42
CE53	rec.games.chess.politics_20041217.2111-CE43
CE54	rec.games.chess.politics_20041217.2111-CE44
CE2	rec.games.chess.politics_20041217.2111-CE45
CE55	rec.games.chess.politics_20041217.2111-CE46
CE56	rec.games.chess.politics_20041217.2111-CE47
CE57	rec.games.chess.politics_20041217.2111-CE48
CE58	rec.games.chess.politics_20041217.2111-CE49
CE59	rec.games.chess.politics_20041217.2111-CE50
CE60	rec.games.chess.politics_20041217.2111-CE51
CE61	rec.games.chess.politics_20041217.2111-CE52
CE3	rec.games.chess.politics_20041217.2111-CE53
CE4	rec.games.chess.politics_20041217.2111-CE54
CE5	rec.games.chess.politics_20041217.2111-CE55
CE6	rec.games.chess.politics_20041217.2111-CE56
CE7	rec.games.chess.politics_20041217.2111-CE57
E9	rec.games.chess.politics_20041217.2111-E1
E10	rec.games.chess.politics_20041217.2111-E2
E11	rec.games.chess.politics_20041217.2111-E3
E12	rec.games.chess.politics_20041217.2111-E4
E13	rec.games.chess.politics_20041217.2111-E5
E14	rec.games.chess.politics_20041217.2111-E6
E15	rec.games.chess.politics_20041217.2111-E7
E16	rec.games.chess.politics_20041217.2111-E8
E17	rec.games.chess.politics_20041217.2111-E9
E18	rec.games.chess.politics_20041217.2111-E10
E19	rec.games.chess.politics_20041217.2111-E11
E20	rec.games.chess.politics_20041217.2111-E12
E21	rec.games.chess.politics_20041217.2111-E13
E22	rec.games.chess.politics_20041217.2111-E14
E23	rec.games.chess.politics_20041217.2111-E15
E24	rec.games.chess.politics_20041217.2111-E16
E25	rec.games.chess.politics_20041217.2111-E17
E26	rec.games.chess.politics_20041217.2111-E18
E27	rec.games.chess.politics_20041217.2111-E19
E29	rec.games.chess.politics_20041217.2111-E20
E30	rec.games.chess.politics_20041217.2111-E21
E31	rec.games.chess.politics_20041217.2111-E22
E1	rec.games.chess.politics_20041217.2111-E23
E32	rec.games.chess.politics_20041217.2111-E24
E33	rec.games.chess.politics_20041217.2111-E25
E34	rec.games.chess.politics_20041217.2111-E26
E35	rec.games.chess.politics_20041217.2111-E27
E36	rec.games.chess.politics_20041217.2111-E28
E37	rec.games.chess.politics_20041217.2111-E29
E38	rec.games.chess.politics_20041217.2111-E30
E39	rec.games.chess.politics_20041217.2111-E31
E41	rec.games.chess.politics_20041217.2111-E32
E42	rec.games.chess.politics_20041217.2111-E33
E43	rec.games.chess.politics_20041217.2111-E34
E49	rec.games.chess.politics_20041217.2111-E35
E46	rec.games.chess.politics_20041217.2111-E36
E47	rec.games.chess.politics_20041217.2111-E37
E48	rec.games.chess.politics_20041217.2111-E38
E50	rec.games.chess.politics_20041217.2111-E39
E51	rec.games.chess.politics_20041217.2111-E40
E52	rec.games.chess.politics_20041217.2111-E41
E53	rec.games.chess.politics_20041217.2111-E42
E54	rec.games.chess.politics_20041217.2111-E43
E55	rec.games.chess.politics_20041217.2111-E44
E60	rec.games.chess.politics_20041217.2111-E45
E62	rec.games.chess.politics_20041217.2111-E46
E63	rec.games.chess.politics_20041217.2111-E47
E64	rec.games.chess.politics_20041217.2111-E48
E66	rec.games.chess.politics_20041217.2111-E49
E68	rec.games.chess.politics_20041217.2111-E50
E69	rec.games.chess.politics_20041217.2111-E51
E70	rec.games.chess.politics_20041217.2111-E52
E71	rec.games.chess.politics_20041217.2111-E53
E72	rec.games.chess.politics_20041217.2111-E54
E2	rec.games.chess.politics_20041217.2111-E55
E74	rec.games.chess.politics_20041217.2111-E56
E75	rec.games.chess.politics_20041217.2111-E57
E76	rec.games.chess.politics_20041217.2111-E58
E77	rec.games.chess.politics_20041217.2111-E59
E78	rec.games.chess.politics_20041217.2111-E60
E79	rec.games.chess.politics_20041217.2111-E61
E81	rec.games.chess.politics_20041217.2111-E62
E82	rec.games.chess.politics_20041217.2111-E63
E83	rec.games.chess.politics_20041217.2111-E64
E84	rec.games.chess.politics_20041217.2111-E65
E86	rec.games.chess.politics_20041217.2111-E66
E88	rec.games.chess.politics_20041217.2111-E67
E89	rec.games.chess.politics_20041217.2111-E68
E3	rec.games.chess.politics_20041217.2111-E69
E91	rec.games.chess.politics_20041217.2111-E70
E4	rec.games.chess.politics_20041217.2111-E71
E5	rec.games.chess.politics_20041217.2111-E72
E6	rec.games.chess.politics_20041217.2111-E73
E7	rec.games.chess.politics_20041217.2111-E74
E8	rec.games.chess.politics_20041217.2111-E75
EM1	rec.games.chess.politics_20041217.2111-E23-1
EM23	rec.games.chess.politics_20041217.2111-E2-2
