CE7	APW_ENG_20030510.0228-CE1
CE8	APW_ENG_20030510.0228-CE2
CE9	APW_ENG_20030510.0228-CE3
CE10	APW_ENG_20030510.0228-CE4
CE11	APW_ENG_20030510.0228-CE5
CE12	APW_ENG_20030510.0228-CE6
CE13	APW_ENG_20030510.0228-CE7
CE14	APW_ENG_20030510.0228-CE8
CE15	APW_ENG_20030510.0228-CE9
CE16	APW_ENG_20030510.0228-CE10
CE17	APW_ENG_20030510.0228-CE11
CE18	APW_ENG_20030510.0228-CE12
CE19	APW_ENG_20030510.0228-CE13
CE20	APW_ENG_20030510.0228-CE14
CE21	APW_ENG_20030510.0228-CE15
CE22	APW_ENG_20030510.0228-CE16
CE1	APW_ENG_20030510.0228-CE17
CE2	APW_ENG_20030510.0228-CE18
CE3	APW_ENG_20030510.0228-CE19
CE4	APW_ENG_20030510.0228-CE20
CE5	APW_ENG_20030510.0228-CE21
CE6	APW_ENG_20030510.0228-CE22
E13	APW_ENG_20030510.0228-E1
E14	APW_ENG_20030510.0228-E2
E15	APW_ENG_20030510.0228-E3
E16	APW_ENG_20030510.0228-E4
E17	APW_ENG_20030510.0228-E5
E18	APW_ENG_20030510.0228-E6
E19	APW_ENG_20030510.0228-E7
E20	APW_ENG_20030510.0228-E8
E21	APW_ENG_20030510.0228-E9
E22	APW_ENG_20030510.0228-E10
E23	APW_ENG_20030510.0228-E11
E25	APW_ENG_20030510.0228-E12
E26	APW_ENG_20030510.0228-E13
E27	APW_ENG_20030510.0228-E14
E28	APW_ENG_20030510.0228-E15
E29	APW_ENG_20030510.0228-E16
E30	APW_ENG_20030510.0228-E17
E31	APW_ENG_20030510.0228-E18
E32	APW_ENG_20030510.0228-E19
E1	APW_ENG_20030510.0228-E20
E33	APW_ENG_20030510.0228-E21
E34	APW_ENG_20030510.0228-E22
E2	APW_ENG_20030510.0228-E23
E3	APW_ENG_20030510.0228-E24
E4	APW_ENG_20030510.0228-E25
E5	APW_ENG_20030510.0228-E26
E6	APW_ENG_20030510.0228-E27
E7	APW_ENG_20030510.0228-E28
E8	APW_ENG_20030510.0228-E29
E9	APW_ENG_20030510.0228-E30
E10	APW_ENG_20030510.0228-E31
E11	APW_ENG_20030510.0228-E32
E12	APW_ENG_20030510.0228-E33
EM1	APW_ENG_20030510.0228-E20-1
EM22	APW_ENG_20030510.0228-E23-2
EM23	APW_ENG_20030510.0228-E1-3
EM24	APW_ENG_20030510.0228-E27-4
EM25	APW_ENG_20030510.0228-E26-5
EM26	APW_ENG_20030510.0228-E26-6
EM27	APW_ENG_20030510.0228-E2-7
EM28	APW_ENG_20030510.0228-E2-8
EM29	APW_ENG_20030510.0228-E3-9
EM30	APW_ENG_20030510.0228-E4-10
EM31	APW_ENG_20030510.0228-E27-11
EM32	APW_ENG_20030510.0228-E5-12
EM33	APW_ENG_20030510.0228-E5-13
EM34	APW_ENG_20030510.0228-E2-14
EM35	APW_ENG_20030510.0228-E6-15
EM36	APW_ENG_20030510.0228-E5-16
EM37	APW_ENG_20030510.0228-E25-17
EM38	APW_ENG_20030510.0228-E26-18
EM39	APW_ENG_20030510.0228-E7-19
EM40	APW_ENG_20030510.0228-E8-20
EM41	APW_ENG_20030510.0228-E26-21
