CE12	AFP_ENG_20030530.0132-CE1
CE13	AFP_ENG_20030530.0132-CE2
CE14	AFP_ENG_20030530.0132-CE3
CE15	AFP_ENG_20030530.0132-CE4
CE16	AFP_ENG_20030530.0132-CE5
CE17	AFP_ENG_20030530.0132-CE6
CE18	AFP_ENG_20030530.0132-CE7
CE19	AFP_ENG_20030530.0132-CE8
CE20	AFP_ENG_20030530.0132-CE9
CE21	AFP_ENG_20030530.0132-CE10
CE22	AFP_ENG_20030530.0132-CE11
CE23	AFP_ENG_20030530.0132-CE12
CE26	AFP_ENG_20030530.0132-CE13
CE2	AFP_ENG_20030530.0132-CE14
CE3	AFP_ENG_20030530.0132-CE15
CE4	AFP_ENG_20030530.0132-CE16
CE5	AFP_ENG_20030530.0132-CE17
CE6	AFP_ENG_20030530.0132-CE18
CE7	AFP_ENG_20030530.0132-CE19
CE8	AFP_ENG_20030530.0132-CE20
CE9	AFP_ENG_20030530.0132-CE21
CE11	AFP_ENG_20030530.0132-CE22
E15	AFP_ENG_20030530.0132-E1
E16	AFP_ENG_20030530.0132-E2
E17	AFP_ENG_20030530.0132-E3
E18	AFP_ENG_20030530.0132-E4
E19	AFP_ENG_20030530.0132-E5
E20	AFP_ENG_20030530.0132-E6
E21	AFP_ENG_20030530.0132-E7
E22	AFP_ENG_20030530.0132-E8
E23	AFP_ENG_20030530.0132-E9
E25	AFP_ENG_20030530.0132-E10
E26	AFP_ENG_20030530.0132-E11
E27	AFP_ENG_20030530.0132-E12
E28	AFP_ENG_20030530.0132-E13
E29	AFP_ENG_20030530.0132-E14
E30	AFP_ENG_20030530.0132-E15
E33	AFP_ENG_20030530.0132-E16
E2	AFP_ENG_20030530.0132-E17
E3	AFP_ENG_20030530.0132-E18
E4	AFP_ENG_20030530.0132-E19
E5	AFP_ENG_20030530.0132-E20
E7	AFP_ENG_20030530.0132-E21
E8	AFP_ENG_20030530.0132-E22
E9	AFP_ENG_20030530.0132-E23
E10	AFP_ENG_20030530.0132-E24
E11	AFP_ENG_20030530.0132-E25
E12	AFP_ENG_20030530.0132-E26
E14	AFP_ENG_20030530.0132-E27
EM20	AFP_ENG_20030530.0132-E20-1
EM22	AFP_ENG_20030530.0132-E20-2
EM23	AFP_ENG_20030530.0132-E1-3
EM24	AFP_ENG_20030530.0132-E2-4
EM25	AFP_ENG_20030530.0132-E20-5
EM26	AFP_ENG_20030530.0132-E20-6
EM27	AFP_ENG_20030530.0132-E3-7
EM28	AFP_ENG_20030530.0132-E4-8
EM29	AFP_ENG_20030530.0132-E5-9
EM30	AFP_ENG_20030530.0132-E20-10
EM31	AFP_ENG_20030530.0132-E17-11
EM33	AFP_ENG_20030530.0132-E6-12
EM34	AFP_ENG_20030530.0132-E7-13
EM35	AFP_ENG_20030530.0132-E9-14
EM36	AFP_ENG_20030530.0132-E10-15
EM37	AFP_ENG_20030530.0132-E8-16
EM38	AFP_ENG_20030530.0132-E11-17
EM39	AFP_ENG_20030530.0132-E17-18
EM40	AFP_ENG_20030530.0132-E1-19
EM41	AFP_ENG_20030530.0132-E2-20
EM42	AFP_ENG_20030530.0132-E20-21
EM43	AFP_ENG_20030530.0132-E12-22
EM44	AFP_ENG_20030530.0132-E13-23
EM45	AFP_ENG_20030530.0132-E14-24
EM46	AFP_ENG_20030530.0132-E15-25
EM50	AFP_ENG_20030530.0132-E20-26
EM51	AFP_ENG_20030530.0132-E20-27
EM52	AFP_ENG_20030530.0132-E16-28
EM53	AFP_ENG_20030530.0132-E17-29
EM54	AFP_ENG_20030530.0132-E20-30
EM3	AFP_ENG_20030530.0132-E17-31
EM4	AFP_ENG_20030530.0132-E18-32
EM5	AFP_ENG_20030530.0132-E19-33
EM6	AFP_ENG_20030530.0132-E20-34
EM7	AFP_ENG_20030530.0132-E21-35
EM8	AFP_ENG_20030530.0132-E22-36
EM9	AFP_ENG_20030530.0132-E24-37
EM10	AFP_ENG_20030530.0132-E22-38
EM11	AFP_ENG_20030530.0132-E22-39
EM12	AFP_ENG_20030530.0132-E25-40
EM13	AFP_ENG_20030530.0132-E26-41
EM14	AFP_ENG_20030530.0132-E23-42
EM15	AFP_ENG_20030530.0132-E23-43
EM18	AFP_ENG_20030530.0132-E27-44
R1	AFP_ENG_20030530.0132-R1
R2	AFP_ENG_20030530.0132-R2
R3	AFP_ENG_20030530.0132-R3
R4	AFP_ENG_20030530.0132-R4
R5	AFP_ENG_20030530.0132-R5
R6	AFP_ENG_20030530.0132-R6
R7	AFP_ENG_20030530.0132-R7
R8	AFP_ENG_20030530.0132-R8
R12	AFP_ENG_20030530.0132-R9
R13	AFP_ENG_20030530.0132-R10
R14	AFP_ENG_20030530.0132-R11
RM1	AFP_ENG_20030530.0132-R1-1
RM2	AFP_ENG_20030530.0132-R2-1
RM3	AFP_ENG_20030530.0132-R3-1
RM4	AFP_ENG_20030530.0132-R4-1
RM5	AFP_ENG_20030530.0132-R5-1
RM6	AFP_ENG_20030530.0132-R6-1
RM8	AFP_ENG_20030530.0132-R7-1
RM9	AFP_ENG_20030530.0132-R8-1
RM13	AFP_ENG_20030530.0132-R9-1
RM14	AFP_ENG_20030530.0132-R10-1
RM15	AFP_ENG_20030530.0132-R11-1
V1	AFP_ENG_20030530.0132-EV1
V2	AFP_ENG_20030530.0132-EV2
VM1	AFP_ENG_20030530.0132-EV1-1
VM2	AFP_ENG_20030530.0132-EV2-1
Q8	AFP_ENG_20030530.0132-T1
Q1	AFP_ENG_20030530.0132-T2
Q2	AFP_ENG_20030530.0132-T3
Q3	AFP_ENG_20030530.0132-T4
Q4	AFP_ENG_20030530.0132-T5
Q5	AFP_ENG_20030530.0132-T6
Q6	AFP_ENG_20030530.0132-T7
Q7	AFP_ENG_20030530.0132-T8
