CE13	APW_ENG_20030520.0081-CE1
CE14	APW_ENG_20030520.0081-CE2
CE15	APW_ENG_20030520.0081-CE3
CE16	APW_ENG_20030520.0081-CE4
CE17	APW_ENG_20030520.0081-CE5
CE18	APW_ENG_20030520.0081-CE6
CE19	APW_ENG_20030520.0081-CE7
CE20	APW_ENG_20030520.0081-CE8
CE21	APW_ENG_20030520.0081-CE9
CE22	APW_ENG_20030520.0081-CE10
CE23	APW_ENG_20030520.0081-CE11
CE24	APW_ENG_20030520.0081-CE12
CE25	APW_ENG_20030520.0081-CE13
CE1	APW_ENG_20030520.0081-CE14
CE2	APW_ENG_20030520.0081-CE15
CE3	APW_ENG_20030520.0081-CE16
CE4	APW_ENG_20030520.0081-CE17
CE5	APW_ENG_20030520.0081-CE18
CE6	APW_ENG_20030520.0081-CE19
CE7	APW_ENG_20030520.0081-CE20
CE8	APW_ENG_20030520.0081-CE21
CE9	APW_ENG_20030520.0081-CE22
CE10	APW_ENG_20030520.0081-CE23
CE11	APW_ENG_20030520.0081-CE24
CE12	APW_ENG_20030520.0081-CE25
E13	APW_ENG_20030520.0081-E1
E14	APW_ENG_20030520.0081-E2
E15	APW_ENG_20030520.0081-E3
E17	APW_ENG_20030520.0081-E4
E18	APW_ENG_20030520.0081-E5
E19	APW_ENG_20030520.0081-E6
E20	APW_ENG_20030520.0081-E7
E21	APW_ENG_20030520.0081-E8
E22	APW_ENG_20030520.0081-E9
E23	APW_ENG_20030520.0081-E10
E24	APW_ENG_20030520.0081-E11
E26	APW_ENG_20030520.0081-E12
E27	APW_ENG_20030520.0081-E13
E29	APW_ENG_20030520.0081-E14
E31	APW_ENG_20030520.0081-E15
E1	APW_ENG_20030520.0081-E16
E32	APW_ENG_20030520.0081-E17
E34	APW_ENG_20030520.0081-E18
E2	APW_ENG_20030520.0081-E19
E3	APW_ENG_20030520.0081-E20
E4	APW_ENG_20030520.0081-E21
E5	APW_ENG_20030520.0081-E22
E6	APW_ENG_20030520.0081-E23
E7	APW_ENG_20030520.0081-E24
E8	APW_ENG_20030520.0081-E25
E9	APW_ENG_20030520.0081-E26
E10	APW_ENG_20030520.0081-E27
E11	APW_ENG_20030520.0081-E28
E12	APW_ENG_20030520.0081-E29
EM1	APW_ENG_20030520.0081-E16-1
EM19	APW_ENG_20030520.0081-E27-2
EM20	APW_ENG_20030520.0081-E24-3
EM21	APW_ENG_20030520.0081-E1-4
EM22	APW_ENG_20030520.0081-E2-5
EM23	APW_ENG_20030520.0081-E24-6
EM24	APW_ENG_20030520.0081-E26-7
EM25	APW_ENG_20030520.0081-E3-8
EM26	APW_ENG_20030520.0081-E4-9
EM27	APW_ENG_20030520.0081-E5-10
EM28	APW_ENG_20030520.0081-E6-11
