CE11	AFP_ENG_20030527.0616-CE1
CE12	AFP_ENG_20030527.0616-CE2
CE13	AFP_ENG_20030527.0616-CE3
CE14	AFP_ENG_20030527.0616-CE4
CE15	AFP_ENG_20030527.0616-CE5
CE16	AFP_ENG_20030527.0616-CE6
CE17	AFP_ENG_20030527.0616-CE7
CE18	AFP_ENG_20030527.0616-CE8
CE19	AFP_ENG_20030527.0616-CE9
CE20	AFP_ENG_20030527.0616-CE10
CE1	AFP_ENG_20030527.0616-CE11
CE2	AFP_ENG_20030527.0616-CE12
CE3	AFP_ENG_20030527.0616-CE13
CE4	AFP_ENG_20030527.0616-CE14
CE5	AFP_ENG_20030527.0616-CE15
CE6	AFP_ENG_20030527.0616-CE16
CE7	AFP_ENG_20030527.0616-CE17
CE8	AFP_ENG_20030527.0616-CE18
CE9	AFP_ENG_20030527.0616-CE19
CE10	AFP_ENG_20030527.0616-CE20
E17	AFP_ENG_20030527.0616-E1
E18	AFP_ENG_20030527.0616-E2
E19	AFP_ENG_20030527.0616-E3
E20	AFP_ENG_20030527.0616-E4
E21	AFP_ENG_20030527.0616-E5
E22	AFP_ENG_20030527.0616-E6
E23	AFP_ENG_20030527.0616-E7
E24	AFP_ENG_20030527.0616-E8
E25	AFP_ENG_20030527.0616-E9
E26	AFP_ENG_20030527.0616-E10
E28	AFP_ENG_20030527.0616-E11
E29	AFP_ENG_20030527.0616-E12
E30	AFP_ENG_20030527.0616-E13
E31	AFP_ENG_20030527.0616-E14
E32	AFP_ENG_20030527.0616-E15
E33	AFP_ENG_20030527.0616-E16
E1	AFP_ENG_20030527.0616-E17
E2	AFP_ENG_20030527.0616-E18
E3	AFP_ENG_20030527.0616-E19
E4	AFP_ENG_20030527.0616-E20
E6	AFP_ENG_20030527.0616-E21
E7	AFP_ENG_20030527.0616-E22
E8	AFP_ENG_20030527.0616-E23
E9	AFP_ENG_20030527.0616-E24
E10	AFP_ENG_20030527.0616-E25
E11	AFP_ENG_20030527.0616-E26
E12	AFP_ENG_20030527.0616-E27
E13	AFP_ENG_20030527.0616-E28
E14	AFP_ENG_20030527.0616-E29
E15	AFP_ENG_20030527.0616-E30
E16	AFP_ENG_20030527.0616-E31
EM1	AFP_ENG_20030527.0616-E17-1
EM18	AFP_ENG_20030527.0616-E2-2
EM19	AFP_ENG_20030527.0616-E3-3
EM20	AFP_ENG_20030527.0616-E4-4
EM21	AFP_ENG_20030527.0616-E29-5
EM22	AFP_ENG_20030527.0616-E29-6
EM23	AFP_ENG_20030527.0616-E5-7
EM24	AFP_ENG_20030527.0616-E29-8
EM25	AFP_ENG_20030527.0616-E6-9
EM26	AFP_ENG_20030527.0616-E7-10
EM27	AFP_ENG_20030527.0616-E1-11
EM28	AFP_ENG_20030527.0616-E8-12
EM29	AFP_ENG_20030527.0616-E24-13
EM30	AFP_ENG_20030527.0616-E19-14
EM31	AFP_ENG_20030527.0616-E24-15
EM32	AFP_ENG_20030527.0616-E9-16
EM33	AFP_ENG_20030527.0616-E10-17
EM34	AFP_ENG_20030527.0616-E11-18
EM35	AFP_ENG_20030527.0616-E9-19
EM36	AFP_ENG_20030527.0616-E22-20
EM37	AFP_ENG_20030527.0616-E12-21
EM38	AFP_ENG_20030527.0616-E22-22
EM39	AFP_ENG_20030527.0616-E19-23
EM40	AFP_ENG_20030527.0616-E29-24
EM41	AFP_ENG_20030527.0616-E8-25
EM42	AFP_ENG_20030527.0616-E26-26
EM43	AFP_ENG_20030527.0616-E13-27
EM44	AFP_ENG_20030527.0616-E14-28
EM45	AFP_ENG_20030527.0616-E29-29
EM46	AFP_ENG_20030527.0616-E29-30
EM47	AFP_ENG_20030527.0616-E22-31
EM48	AFP_ENG_20030527.0616-E15-32
EM49	AFP_ENG_20030527.0616-E16-33
EM2	AFP_ENG_20030527.0616-E18-34
EM3	AFP_ENG_20030527.0616-E19-35
EM4	AFP_ENG_20030527.0616-E20-36
EM5	AFP_ENG_20030527.0616-E21-37
EM6	AFP_ENG_20030527.0616-E22-38
EM7	AFP_ENG_20030527.0616-E23-39
EM8	AFP_ENG_20030527.0616-E25-40
EM9	AFP_ENG_20030527.0616-E19-41
EM10	AFP_ENG_20030527.0616-E22-42
EM11	AFP_ENG_20030527.0616-E26-43
EM12	AFP_ENG_20030527.0616-E27-44
EM13	AFP_ENG_20030527.0616-E28-45
EM14	AFP_ENG_20030527.0616-E29-46
EM15	AFP_ENG_20030527.0616-E30-47
EM16	AFP_ENG_20030527.0616-E31-48
EM17	AFP_ENG_20030527.0616-E1-49
R1	AFP_ENG_20030527.0616-R1
R2	AFP_ENG_20030527.0616-R2
R3	AFP_ENG_20030527.0616-R3
R4	AFP_ENG_20030527.0616-R4
R5	AFP_ENG_20030527.0616-R5
R2	AFP_ENG_20030527.0616-R6
RM1	AFP_ENG_20030527.0616-R1-1
RM2	AFP_ENG_20030527.0616-R2-1
RM3	AFP_ENG_20030527.0616-R3-1
RM4	AFP_ENG_20030527.0616-R4-1
RM5	AFP_ENG_20030527.0616-R5-1
RM6	AFP_ENG_20030527.0616-R6-1
V1	AFP_ENG_20030527.0616-EV1
V2	AFP_ENG_20030527.0616-EV2
V3	AFP_ENG_20030527.0616-EV3
V4	AFP_ENG_20030527.0616-EV4
V5	AFP_ENG_20030527.0616-EV5
VM1	AFP_ENG_20030527.0616-EV1-1
VM2	AFP_ENG_20030527.0616-EV2-1
VM3	AFP_ENG_20030527.0616-EV3-1
VM4	AFP_ENG_20030527.0616-EV1-2
VM5	AFP_ENG_20030527.0616-EV3-2
VM6	AFP_ENG_20030527.0616-EV3-3
VM7	AFP_ENG_20030527.0616-EV2-2
VM8	AFP_ENG_20030527.0616-EV4-1
VM9	AFP_ENG_20030527.0616-EV5-1
VM10	AFP_ENG_20030527.0616-EV1-3
VM11	AFP_ENG_20030527.0616-EV3-4
Q1	AFP_ENG_20030527.0616-T1
Q2	AFP_ENG_20030527.0616-T2
Q3	AFP_ENG_20030527.0616-T3
Q4	AFP_ENG_20030527.0616-T4
Q5	AFP_ENG_20030527.0616-T5
Q6	AFP_ENG_20030527.0616-T6
Q7	AFP_ENG_20030527.0616-T7
Q8	AFP_ENG_20030527.0616-T8
