CE12	AFP_ENG_20030425.0408-CE1
CE13	AFP_ENG_20030425.0408-CE2
CE14	AFP_ENG_20030425.0408-CE3
CE15	AFP_ENG_20030425.0408-CE4
CE16	AFP_ENG_20030425.0408-CE5
CE17	AFP_ENG_20030425.0408-CE6
CE18	AFP_ENG_20030425.0408-CE7
CE19	AFP_ENG_20030425.0408-CE8
CE20	AFP_ENG_20030425.0408-CE9
CE21	AFP_ENG_20030425.0408-CE10
CE22	AFP_ENG_20030425.0408-CE11
CE23	AFP_ENG_20030425.0408-CE12
CE24	AFP_ENG_20030425.0408-CE13
CE25	AFP_ENG_20030425.0408-CE14
CE26	AFP_ENG_20030425.0408-CE15
CE27	AFP_ENG_20030425.0408-CE16
CE28	AFP_ENG_20030425.0408-CE17
CE29	AFP_ENG_20030425.0408-CE18
CE30	AFP_ENG_20030425.0408-CE19
CE31	AFP_ENG_20030425.0408-CE20
CE1	AFP_ENG_20030425.0408-CE21
CE33	AFP_ENG_20030425.0408-CE22
CE34	AFP_ENG_20030425.0408-CE23
CE35	AFP_ENG_20030425.0408-CE24
CE36	AFP_ENG_20030425.0408-CE25
CE37	AFP_ENG_20030425.0408-CE26
CE38	AFP_ENG_20030425.0408-CE27
CE39	AFP_ENG_20030425.0408-CE28
CE40	AFP_ENG_20030425.0408-CE29
CE41	AFP_ENG_20030425.0408-CE30
CE42	AFP_ENG_20030425.0408-CE31
CE43	AFP_ENG_20030425.0408-CE32
CE44	AFP_ENG_20030425.0408-CE33
CE45	AFP_ENG_20030425.0408-CE34
CE46	AFP_ENG_20030425.0408-CE35
CE47	AFP_ENG_20030425.0408-CE36
CE48	AFP_ENG_20030425.0408-CE37
CE49	AFP_ENG_20030425.0408-CE38
CE50	AFP_ENG_20030425.0408-CE39
CE52	AFP_ENG_20030425.0408-CE40
CE54	AFP_ENG_20030425.0408-CE41
CE55	AFP_ENG_20030425.0408-CE42
CE56	AFP_ENG_20030425.0408-CE43
CE2	AFP_ENG_20030425.0408-CE44
CE3	AFP_ENG_20030425.0408-CE45
CE4	AFP_ENG_20030425.0408-CE46
CE5	AFP_ENG_20030425.0408-CE47
CE6	AFP_ENG_20030425.0408-CE48
CE7	AFP_ENG_20030425.0408-CE49
CE8	AFP_ENG_20030425.0408-CE50
CE9	AFP_ENG_20030425.0408-CE51
CE10	AFP_ENG_20030425.0408-CE52
CE11	AFP_ENG_20030425.0408-CE53
E18	AFP_ENG_20030425.0408-E1
E19	AFP_ENG_20030425.0408-E2
E20	AFP_ENG_20030425.0408-E3
E21	AFP_ENG_20030425.0408-E4
E22	AFP_ENG_20030425.0408-E5
E23	AFP_ENG_20030425.0408-E6
E24	AFP_ENG_20030425.0408-E7
E25	AFP_ENG_20030425.0408-E8
E26	AFP_ENG_20030425.0408-E9
E27	AFP_ENG_20030425.0408-E10
E28	AFP_ENG_20030425.0408-E11
E29	AFP_ENG_20030425.0408-E12
E30	AFP_ENG_20030425.0408-E13
E31	AFP_ENG_20030425.0408-E14
E32	AFP_ENG_20030425.0408-E15
E33	AFP_ENG_20030425.0408-E16
E34	AFP_ENG_20030425.0408-E17
E35	AFP_ENG_20030425.0408-E18
E36	AFP_ENG_20030425.0408-E19
E37	AFP_ENG_20030425.0408-E20
E38	AFP_ENG_20030425.0408-E21
E39	AFP_ENG_20030425.0408-E22
E40	AFP_ENG_20030425.0408-E23
E1	AFP_ENG_20030425.0408-E24
E43	AFP_ENG_20030425.0408-E25
E44	AFP_ENG_20030425.0408-E26
E45	AFP_ENG_20030425.0408-E27
E46	AFP_ENG_20030425.0408-E28
E47	AFP_ENG_20030425.0408-E29
E48	AFP_ENG_20030425.0408-E30
E49	AFP_ENG_20030425.0408-E31
E50	AFP_ENG_20030425.0408-E32
E51	AFP_ENG_20030425.0408-E33
E52	AFP_ENG_20030425.0408-E34
E53	AFP_ENG_20030425.0408-E35
E55	AFP_ENG_20030425.0408-E36
E57	AFP_ENG_20030425.0408-E37
E58	AFP_ENG_20030425.0408-E38
E59	AFP_ENG_20030425.0408-E39
E60	AFP_ENG_20030425.0408-E40
E62	AFP_ENG_20030425.0408-E41
E63	AFP_ENG_20030425.0408-E42
E64	AFP_ENG_20030425.0408-E43
E65	AFP_ENG_20030425.0408-E44
E66	AFP_ENG_20030425.0408-E45
E67	AFP_ENG_20030425.0408-E46
E68	AFP_ENG_20030425.0408-E47
E69	AFP_ENG_20030425.0408-E48
