CE12	APW_ENG_20030423.0079-CE1
CE13	APW_ENG_20030423.0079-CE2
CE14	APW_ENG_20030423.0079-CE3
CE15	APW_ENG_20030423.0079-CE4
CE16	APW_ENG_20030423.0079-CE5
CE17	APW_ENG_20030423.0079-CE6
CE18	APW_ENG_20030423.0079-CE7
CE19	APW_ENG_20030423.0079-CE8
CE20	APW_ENG_20030423.0079-CE9
CE21	APW_ENG_20030423.0079-CE10
CE22	APW_ENG_20030423.0079-CE11
CE23	APW_ENG_20030423.0079-CE12
CE24	APW_ENG_20030423.0079-CE13
CE2	APW_ENG_20030423.0079-CE14
CE3	APW_ENG_20030423.0079-CE15
CE4	APW_ENG_20030423.0079-CE16
CE5	APW_ENG_20030423.0079-CE17
CE6	APW_ENG_20030423.0079-CE18
CE7	APW_ENG_20030423.0079-CE19
CE8	APW_ENG_20030423.0079-CE20
CE9	APW_ENG_20030423.0079-CE21
CE10	APW_ENG_20030423.0079-CE22
CE11	APW_ENG_20030423.0079-CE23
E14	APW_ENG_20030423.0079-E1
E15	APW_ENG_20030423.0079-E2
E16	APW_ENG_20030423.0079-E3
E18	APW_ENG_20030423.0079-E4
E19	APW_ENG_20030423.0079-E5
E20	APW_ENG_20030423.0079-E6
E21	APW_ENG_20030423.0079-E7
E22	APW_ENG_20030423.0079-E8
E23	APW_ENG_20030423.0079-E9
E24	APW_ENG_20030423.0079-E10
E25	APW_ENG_20030423.0079-E11
E26	APW_ENG_20030423.0079-E12
E28	APW_ENG_20030423.0079-E13
E29	APW_ENG_20030423.0079-E14
E2	APW_ENG_20030423.0079-E15
E3	APW_ENG_20030423.0079-E16
E4	APW_ENG_20030423.0079-E17
E5	APW_ENG_20030423.0079-E18
E6	APW_ENG_20030423.0079-E19
E7	APW_ENG_20030423.0079-E20
E8	APW_ENG_20030423.0079-E21
E9	APW_ENG_20030423.0079-E22
E10	APW_ENG_20030423.0079-E23
E11	APW_ENG_20030423.0079-E24
E12	APW_ENG_20030423.0079-E25
E13	APW_ENG_20030423.0079-E26
EM19	APW_ENG_20030423.0079-E1-1
EM20	APW_ENG_20030423.0079-E1-2
EM21	APW_ENG_20030423.0079-E2-3
EM22	APW_ENG_20030423.0079-E19-4
EM23	APW_ENG_20030423.0079-E20-5
EM24	APW_ENG_20030423.0079-E15-6
EM25	APW_ENG_20030423.0079-E1-7
EM26	APW_ENG_20030423.0079-E15-8
EM27	APW_ENG_20030423.0079-E3-9
EM28	APW_ENG_20030423.0079-E4-10
EM29	APW_ENG_20030423.0079-E15-11
EM30	APW_ENG_20030423.0079-E5-12
EM31	APW_ENG_20030423.0079-E6-13
EM32	APW_ENG_20030423.0079-E7-14
EM33	APW_ENG_20030423.0079-E8-15
EM34	APW_ENG_20030423.0079-E9-16
EM35	APW_ENG_20030423.0079-E11-17
EM36	APW_ENG_20030423.0079-E10-18
EM37	APW_ENG_20030423.0079-E12-19
EM38	APW_ENG_20030423.0079-E13-20
EM39	APW_ENG_20030423.0079-E12-21
EM40	APW_ENG_20030423.0079-E14-22
EM2	APW_ENG_20030423.0079-E15-23
EM3	APW_ENG_20030423.0079-E16-24
EM4	APW_ENG_20030423.0079-E17-25
EM5	APW_ENG_20030423.0079-E18-26
EM6	APW_ENG_20030423.0079-E15-27
EM7	APW_ENG_20030423.0079-E19-28
EM8	APW_ENG_20030423.0079-E15-29
EM9	APW_ENG_20030423.0079-E20-30
EM10	APW_ENG_20030423.0079-E21-31
EM11	APW_ENG_20030423.0079-E21-32
EM12	APW_ENG_20030423.0079-E21-33
EM13	APW_ENG_20030423.0079-E22-34
EM14	APW_ENG_20030423.0079-E23-35
EM15	APW_ENG_20030423.0079-E15-36
EM16	APW_ENG_20030423.0079-E24-37
EM17	APW_ENG_20030423.0079-E25-38
EM18	APW_ENG_20030423.0079-E26-39
R1	APW_ENG_20030423.0079-R1
R2	APW_ENG_20030423.0079-R2
R3	APW_ENG_20030423.0079-R3
R4	APW_ENG_20030423.0079-R4
R5	APW_ENG_20030423.0079-R5
R6	APW_ENG_20030423.0079-R6
R7	APW_ENG_20030423.0079-R7
R8	APW_ENG_20030423.0079-R8
R9	APW_ENG_20030423.0079-R9
R10	APW_ENG_20030423.0079-R10
R3	APW_ENG_20030423.0079-R11
R2	APW_ENG_20030423.0079-R12
RM1	APW_ENG_20030423.0079-R1-1
RM2	APW_ENG_20030423.0079-R2-1
RM3	APW_ENG_20030423.0079-R3-1
RM4	APW_ENG_20030423.0079-R4-1
RM5	APW_ENG_20030423.0079-R5-1
RM6	APW_ENG_20030423.0079-R6-1
RM7	APW_ENG_20030423.0079-R3-2
RM8	APW_ENG_20030423.0079-R2-2
