CE12	XIN_ENG_20030514.0157-CE1
CE13	XIN_ENG_20030514.0157-CE2
CE14	XIN_ENG_20030514.0157-CE3
CE15	XIN_ENG_20030514.0157-CE4
CE17	XIN_ENG_20030514.0157-CE5
CE18	XIN_ENG_20030514.0157-CE6
CE20	XIN_ENG_20030514.0157-CE7
CE21	XIN_ENG_20030514.0157-CE8
CE22	XIN_ENG_20030514.0157-CE9
CE23	XIN_ENG_20030514.0157-CE10
CE24	XIN_ENG_20030514.0157-CE11
CE25	XIN_ENG_20030514.0157-CE12
CE26	XIN_ENG_20030514.0157-CE13
CE27	XIN_ENG_20030514.0157-CE14
CE28	XIN_ENG_20030514.0157-CE15
CE29	XIN_ENG_20030514.0157-CE16
CE30	XIN_ENG_20030514.0157-CE17
CE32	XIN_ENG_20030514.0157-CE18
CE1	XIN_ENG_20030514.0157-CE19
CE2	XIN_ENG_20030514.0157-CE20
CE3	XIN_ENG_20030514.0157-CE21
CE5	XIN_ENG_20030514.0157-CE22
CE6	XIN_ENG_20030514.0157-CE23
CE7	XIN_ENG_20030514.0157-CE24
CE8	XIN_ENG_20030514.0157-CE25
CE9	XIN_ENG_20030514.0157-CE26
CE10	XIN_ENG_20030514.0157-CE27
CE11	XIN_ENG_20030514.0157-CE28
E13	XIN_ENG_20030514.0157-E1
E14	XIN_ENG_20030514.0157-E2
E15	XIN_ENG_20030514.0157-E3
E16	XIN_ENG_20030514.0157-E4
E19	XIN_ENG_20030514.0157-E5
E20	XIN_ENG_20030514.0157-E6
E21	XIN_ENG_20030514.0157-E7
E23	XIN_ENG_20030514.0157-E8
E24	XIN_ENG_20030514.0157-E9
E25	XIN_ENG_20030514.0157-E10
E27	XIN_ENG_20030514.0157-E11
E28	XIN_ENG_20030514.0157-E12
E29	XIN_ENG_20030514.0157-E13
E30	XIN_ENG_20030514.0157-E14
E32	XIN_ENG_20030514.0157-E15
E33	XIN_ENG_20030514.0157-E16
E34	XIN_ENG_20030514.0157-E17
E35	XIN_ENG_20030514.0157-E18
E36	XIN_ENG_20030514.0157-E19
E38	XIN_ENG_20030514.0157-E20
E39	XIN_ENG_20030514.0157-E21
E1	XIN_ENG_20030514.0157-E22
E2	XIN_ENG_20030514.0157-E23
E3	XIN_ENG_20030514.0157-E24
E5	XIN_ENG_20030514.0157-E25
E6	XIN_ENG_20030514.0157-E26
E7	XIN_ENG_20030514.0157-E27
E8	XIN_ENG_20030514.0157-E28
E9	XIN_ENG_20030514.0157-E29
E10	XIN_ENG_20030514.0157-E30
E11	XIN_ENG_20030514.0157-E31
E12	XIN_ENG_20030514.0157-E32
EM1	XIN_ENG_20030514.0157-E22-1
EM19	XIN_ENG_20030514.0157-E1-2
EM20	XIN_ENG_20030514.0157-E26-3
EM21	XIN_ENG_20030514.0157-E2-4
EM22	XIN_ENG_20030514.0157-E3-5
EM24	XIN_ENG_20030514.0157-E25-6
EM25	XIN_ENG_20030514.0157-E26-7
EM26	XIN_ENG_20030514.0157-E2-8
EM27	XIN_ENG_20030514.0157-E26-9
EM28	XIN_ENG_20030514.0157-E5-10
EM29	XIN_ENG_20030514.0157-E30-11
EM30	XIN_ENG_20030514.0157-E24-12
EM31	XIN_ENG_20030514.0157-E6-13
EM32	XIN_ENG_20030514.0157-E7-14
EM33	XIN_ENG_20030514.0157-E22-15
EM34	XIN_ENG_20030514.0157-E2-16
EM35	XIN_ENG_20030514.0157-E8-17
EM36	XIN_ENG_20030514.0157-E9-18
EM37	XIN_ENG_20030514.0157-E10-19
EM38	XIN_ENG_20030514.0157-E11-20
EM39	XIN_ENG_20030514.0157-E10-21
EM40	XIN_ENG_20030514.0157-E12-22
EM41	XIN_ENG_20030514.0157-E28-23
EM42	XIN_ENG_20030514.0157-E13-24
EM43	XIN_ENG_20030514.0157-E14-25
EM44	XIN_ENG_20030514.0157-E15-26
EM45	XIN_ENG_20030514.0157-E16-27
EM46	XIN_ENG_20030514.0157-E17-28
EM47	XIN_ENG_20030514.0157-E18-29
EM48	XIN_ENG_20030514.0157-E19-30
EM49	XIN_ENG_20030514.0157-E4-31
EM50	XIN_ENG_20030514.0157-E4-32
EM51	XIN_ENG_20030514.0157-E20-33
EM52	XIN_ENG_20030514.0157-E21-34
EM2	XIN_ENG_20030514.0157-E23-35
EM3	XIN_ENG_20030514.0157-E24-36
EM4	XIN_ENG_20030514.0157-E24-37
EM5	XIN_ENG_20030514.0157-E24-38
EM6	XIN_ENG_20030514.0157-E24-39
EM8	XIN_ENG_20030514.0157-E25-40
EM9	XIN_ENG_20030514.0157-E26-41
EM10	XIN_ENG_20030514.0157-E27-42
EM11	XIN_ENG_20030514.0157-E28-43
EM12	XIN_ENG_20030514.0157-E28-44
EM13	XIN_ENG_20030514.0157-E29-45
EM14	XIN_ENG_20030514.0157-E30-46
EM15	XIN_ENG_20030514.0157-E24-47
EM16	XIN_ENG_20030514.0157-E31-48
EM17	XIN_ENG_20030514.0157-E32-49
EM18	XIN_ENG_20030514.0157-E28-50
R1	XIN_ENG_20030514.0157-R1
R2	XIN_ENG_20030514.0157-R2
R3	XIN_ENG_20030514.0157-R3
R4	XIN_ENG_20030514.0157-R4
R5	XIN_ENG_20030514.0157-R5
R6	XIN_ENG_20030514.0157-R6
R7	XIN_ENG_20030514.0157-R7
R8	XIN_ENG_20030514.0157-R8
R9	XIN_ENG_20030514.0157-R9
R13	XIN_ENG_20030514.0157-R10
R14	XIN_ENG_20030514.0157-R11
R11	XIN_ENG_20030514.0157-R12
R15	XIN_ENG_20030514.0157-R13
R16	XIN_ENG_20030514.0157-R14
R9	XIN_ENG_20030514.0157-R15
RM1	XIN_ENG_20030514.0157-R1-1
RM2	XIN_ENG_20030514.0157-R2-1
RM3	XIN_ENG_20030514.0157-R3-1
RM4	XIN_ENG_20030514.0157-R4-1
RM5	XIN_ENG_20030514.0157-R5-1
RM6	XIN_ENG_20030514.0157-R6-1
RM7	XIN_ENG_20030514.0157-R7-1
RM8	XIN_ENG_20030514.0157-R8-1
RM9	XIN_ENG_20030514.0157-R9-1
RM13	XIN_ENG_20030514.0157-R10-1
RM10	XIN_ENG_20030514.0157-R9-2
RM14	XIN_ENG_20030514.0157-R11-1
RM11	XIN_ENG_20030514.0157-R12-1
RM15	XIN_ENG_20030514.0157-R13-1
RM16	XIN_ENG_20030514.0157-R14-1
V1	XIN_ENG_20030514.0157-EV1
V2	XIN_ENG_20030514.0157-EV2
V4	XIN_ENG_20030514.0157-EV3
V5	XIN_ENG_20030514.0157-EV4
V6	XIN_ENG_20030514.0157-EV5
V7	XIN_ENG_20030514.0157-EV6
V8	XIN_ENG_20030514.0157-EV7
V9	XIN_ENG_20030514.0157-EV8
V10	XIN_ENG_20030514.0157-EV9
V11	XIN_ENG_20030514.0157-EV10
VM1	XIN_ENG_20030514.0157-EV1-1
VM2	XIN_ENG_20030514.0157-EV2-1
VM4	XIN_ENG_20030514.0157-EV3-1
VM5	XIN_ENG_20030514.0157-EV4-1
VM6	XIN_ENG_20030514.0157-EV5-1
VM7	XIN_ENG_20030514.0157-EV6-1
VM8	XIN_ENG_20030514.0157-EV7-1
VM9	XIN_ENG_20030514.0157-EV8-1
VM10	XIN_ENG_20030514.0157-EV2-2
VM11	XIN_ENG_20030514.0157-EV9-1
VM12	XIN_ENG_20030514.0157-EV10-1
