CE11	AFP_ENG_20030508.0357-CE1
CE12	AFP_ENG_20030508.0357-CE2
CE13	AFP_ENG_20030508.0357-CE3
CE14	AFP_ENG_20030508.0357-CE4
CE15	AFP_ENG_20030508.0357-CE5
CE16	AFP_ENG_20030508.0357-CE6
CE17	AFP_ENG_20030508.0357-CE7
CE18	AFP_ENG_20030508.0357-CE8
CE19	AFP_ENG_20030508.0357-CE9
CE20	AFP_ENG_20030508.0357-CE10
CE1	AFP_ENG_20030508.0357-CE11
CE2	AFP_ENG_20030508.0357-CE12
CE3	AFP_ENG_20030508.0357-CE13
CE4	AFP_ENG_20030508.0357-CE14
CE5	AFP_ENG_20030508.0357-CE15
CE6	AFP_ENG_20030508.0357-CE16
CE7	AFP_ENG_20030508.0357-CE17
CE8	AFP_ENG_20030508.0357-CE18
CE9	AFP_ENG_20030508.0357-CE19
CE10	AFP_ENG_20030508.0357-CE20
E12	AFP_ENG_20030508.0357-E1
E13	AFP_ENG_20030508.0357-E2
E15	AFP_ENG_20030508.0357-E3
E16	AFP_ENG_20030508.0357-E4
E17	AFP_ENG_20030508.0357-E5
E18	AFP_ENG_20030508.0357-E6
E19	AFP_ENG_20030508.0357-E7
E20	AFP_ENG_20030508.0357-E8
E21	AFP_ENG_20030508.0357-E9
E22	AFP_ENG_20030508.0357-E10
E23	AFP_ENG_20030508.0357-E11
E24	AFP_ENG_20030508.0357-E12
E25	AFP_ENG_20030508.0357-E13
E26	AFP_ENG_20030508.0357-E14
E28	AFP_ENG_20030508.0357-E15
E29	AFP_ENG_20030508.0357-E16
E30	AFP_ENG_20030508.0357-E17
E1	AFP_ENG_20030508.0357-E18
E2	AFP_ENG_20030508.0357-E19
E3	AFP_ENG_20030508.0357-E20
E4	AFP_ENG_20030508.0357-E21
E5	AFP_ENG_20030508.0357-E22
E6	AFP_ENG_20030508.0357-E23
E7	AFP_ENG_20030508.0357-E24
E8	AFP_ENG_20030508.0357-E25
E9	AFP_ENG_20030508.0357-E26
E10	AFP_ENG_20030508.0357-E27
E11	AFP_ENG_20030508.0357-E28
EM1	AFP_ENG_20030508.0357-E18-1
EM20	AFP_ENG_20030508.0357-E2-2
EM21	AFP_ENG_20030508.0357-E3-3
EM22	AFP_ENG_20030508.0357-E22-4
EM23	AFP_ENG_20030508.0357-E24-5
EM24	AFP_ENG_20030508.0357-E24-6
EM25	AFP_ENG_20030508.0357-E4-7
EM26	AFP_ENG_20030508.0357-E22-8
