CE10	AFP_ENG_20030417.0764-CE1
CE11	AFP_ENG_20030417.0764-CE2
CE12	AFP_ENG_20030417.0764-CE3
CE13	AFP_ENG_20030417.0764-CE4
CE14	AFP_ENG_20030417.0764-CE5
CE1	AFP_ENG_20030417.0764-CE6
CE2	AFP_ENG_20030417.0764-CE7
CE3	AFP_ENG_20030417.0764-CE8
CE4	AFP_ENG_20030417.0764-CE9
CE5	AFP_ENG_20030417.0764-CE10
CE6	AFP_ENG_20030417.0764-CE11
CE7	AFP_ENG_20030417.0764-CE12
CE8	AFP_ENG_20030417.0764-CE13
E13	AFP_ENG_20030417.0764-E1
E14	AFP_ENG_20030417.0764-E2
E15	AFP_ENG_20030417.0764-E3
E16	AFP_ENG_20030417.0764-E4
E17	AFP_ENG_20030417.0764-E5
E18	AFP_ENG_20030417.0764-E6
E19	AFP_ENG_20030417.0764-E7
E1	AFP_ENG_20030417.0764-E8
E2	AFP_ENG_20030417.0764-E9
E3	AFP_ENG_20030417.0764-E10
E4	AFP_ENG_20030417.0764-E11
E5	AFP_ENG_20030417.0764-E12
E6	AFP_ENG_20030417.0764-E13
E7	AFP_ENG_20030417.0764-E14
E8	AFP_ENG_20030417.0764-E15
E9	AFP_ENG_20030417.0764-E16
E10	AFP_ENG_20030417.0764-E17
EM1	AFP_ENG_20030417.0764-E8-1
EM20	AFP_ENG_20030417.0764-E12-2
EM21	AFP_ENG_20030417.0764-E17-3
EM22	AFP_ENG_20030417.0764-E14-4
EM23	AFP_ENG_20030417.0764-E10-5
EM24	AFP_ENG_20030417.0764-E2-6
EM25	AFP_ENG_20030417.0764-E3-7
EM26	AFP_ENG_20030417.0764-E4-8
EM27	AFP_ENG_20030417.0764-E3-9
EM28	AFP_ENG_20030417.0764-E10-10
EM29	AFP_ENG_20030417.0764-E10-11
EM30	AFP_ENG_20030417.0764-E5-12
EM31	AFP_ENG_20030417.0764-E10-13
EM32	AFP_ENG_20030417.0764-E6-14
EM33	AFP_ENG_20030417.0764-E10-15
EM34	AFP_ENG_20030417.0764-E7-16
EM35	AFP_ENG_20030417.0764-E10-17
EM36	AFP_ENG_20030417.0764-E10-18
EM2	AFP_ENG_20030417.0764-E9-19
EM3	AFP_ENG_20030417.0764-E10-20
EM4	AFP_ENG_20030417.0764-E11-21
EM5	AFP_ENG_20030417.0764-E12-22
EM6	AFP_ENG_20030417.0764-E13-23
EM7	AFP_ENG_20030417.0764-E10-24
EM8	AFP_ENG_20030417.0764-E10-25
EM9	AFP_ENG_20030417.0764-E10-26
EM10	AFP_ENG_20030417.0764-E10-27
EM11	AFP_ENG_20030417.0764-E10-28
EM12	AFP_ENG_20030417.0764-E10-29
EM13	AFP_ENG_20030417.0764-E10-30
EM14	AFP_ENG_20030417.0764-E14-31
EM15	AFP_ENG_20030417.0764-E15-32
EM16	AFP_ENG_20030417.0764-E16-33
EM17	AFP_ENG_20030417.0764-E10-34
EM18	AFP_ENG_20030417.0764-E17-35
EM19	AFP_ENG_20030417.0764-E1-36
R1	AFP_ENG_20030417.0764-R1
R2	AFP_ENG_20030417.0764-R2
RM1	AFP_ENG_20030417.0764-R1-1
RM3	AFP_ENG_20030417.0764-R2-1
V1	AFP_ENG_20030417.0764-EV1
V2	AFP_ENG_20030417.0764-EV2
V3	AFP_ENG_20030417.0764-EV3
V4	AFP_ENG_20030417.0764-EV4
V5	AFP_ENG_20030417.0764-EV5
V6	AFP_ENG_20030417.0764-EV6
V7	AFP_ENG_20030417.0764-EV7
V8	AFP_ENG_20030417.0764-EV8
V9	AFP_ENG_20030417.0764-EV9
V10	AFP_ENG_20030417.0764-EV10
VM1	AFP_ENG_20030417.0764-EV1-1
VM2	AFP_ENG_20030417.0764-EV2-1
VM3	AFP_ENG_20030417.0764-EV3-1
VM4	AFP_ENG_20030417.0764-EV4-1
VM5	AFP_ENG_20030417.0764-EV5-1
VM6	AFP_ENG_20030417.0764-EV6-1
VM7	AFP_ENG_20030417.0764-EV7-1
VM8	AFP_ENG_20030417.0764-EV8-1
VM9	AFP_ENG_20030417.0764-EV9-1
VM10	AFP_ENG_20030417.0764-EV10-1
Q3	AFP_ENG_20030417.0764-T1
Q1	AFP_ENG_20030417.0764-T2
Q4	AFP_ENG_20030417.0764-V1
Q5	AFP_ENG_20030417.0764-V2
Q6	AFP_ENG_20030417.0764-T3
Q7	AFP_ENG_20030417.0764-V3
Q8	AFP_ENG_20030417.0764-T4
Q9	AFP_ENG_20030417.0764-T5
Q10	AFP_ENG_20030417.0764-T6
Q11	AFP_ENG_20030417.0764-T7
Q12	AFP_ENG_20030417.0764-V4
Q13	AFP_ENG_20030417.0764-V5
Q14	AFP_ENG_20030417.0764-T8
Q15	AFP_ENG_20030417.0764-T9
Q16	AFP_ENG_20030417.0764-V6
Q17	AFP_ENG_20030417.0764-T10
Q18	AFP_ENG_20030417.0764-V7
Q19	AFP_ENG_20030417.0764-T11
Q20	AFP_ENG_20030417.0764-V8
Q21	AFP_ENG_20030417.0764-T12
Q2	AFP_ENG_20030417.0764-T13
QM4	AFP_ENG_20030417.0764-V1-1
QM5	AFP_ENG_20030417.0764-V2-1
QM7	AFP_ENG_20030417.0764-V3-1
QM12	AFP_ENG_20030417.0764-V4-1
QM13	AFP_ENG_20030417.0764-V5-1
QM16	AFP_ENG_20030417.0764-V6-1
QM18	AFP_ENG_20030417.0764-V7-1
QM20	AFP_ENG_20030417.0764-V8-1
