CE8	APW_ENG_20030519.0548-CE1
CE9	APW_ENG_20030519.0548-CE2
CE10	APW_ENG_20030519.0548-CE3
CE11	APW_ENG_20030519.0548-CE4
CE12	APW_ENG_20030519.0548-CE5
CE13	APW_ENG_20030519.0548-CE6
CE1	APW_ENG_20030519.0548-CE7
CE2	APW_ENG_20030519.0548-CE8
CE3	APW_ENG_20030519.0548-CE9
CE4	APW_ENG_20030519.0548-CE10
CE5	APW_ENG_20030519.0548-CE11
CE6	APW_ENG_20030519.0548-CE12
CE7	APW_ENG_20030519.0548-CE13
E11	APW_ENG_20030519.0548-E1
E12	APW_ENG_20030519.0548-E2
E13	APW_ENG_20030519.0548-E3
E14	APW_ENG_20030519.0548-E4
E15	APW_ENG_20030519.0548-E5
E16	APW_ENG_20030519.0548-E6
E17	APW_ENG_20030519.0548-E7
E18	APW_ENG_20030519.0548-E8
E1	APW_ENG_20030519.0548-E9
E19	APW_ENG_20030519.0548-E10
E2	APW_ENG_20030519.0548-E11
E3	APW_ENG_20030519.0548-E12
E4	APW_ENG_20030519.0548-E13
E5	APW_ENG_20030519.0548-E14
E6	APW_ENG_20030519.0548-E15
E7	APW_ENG_20030519.0548-E16
E9	APW_ENG_20030519.0548-E17
E10	APW_ENG_20030519.0548-E18
EM1	APW_ENG_20030519.0548-E9-1
EM22	APW_ENG_20030519.0548-E18-2
EM23	APW_ENG_20030519.0548-E1-3
EM24	APW_ENG_20030519.0548-E11-4
EM25	APW_ENG_20030519.0548-E2-5
EM26	APW_ENG_20030519.0548-E15-6
EM27	APW_ENG_20030519.0548-E15-7
EM28	APW_ENG_20030519.0548-E11-8
EM29	APW_ENG_20030519.0548-E11-9
EM32	APW_ENG_20030519.0548-E18-10
EM33	APW_ENG_20030519.0548-E3-11
EM34	APW_ENG_20030519.0548-E4-12
EM35	APW_ENG_20030519.0548-E15-13
EM36	APW_ENG_20030519.0548-E5-14
EM37	APW_ENG_20030519.0548-E15-15
EM38	APW_ENG_20030519.0548-E6-16
EM39	APW_ENG_20030519.0548-E11-17
EM40	APW_ENG_20030519.0548-E7-18
EM41	APW_ENG_20030519.0548-E8-19
EM42	APW_ENG_20030519.0548-E11-20
EM43	APW_ENG_20030519.0548-E15-21
EM44	APW_ENG_20030519.0548-E15-22
EM30	APW_ENG_20030519.0548-E10-23
EM31	APW_ENG_20030519.0548-E10-24
EM2	APW_ENG_20030519.0548-E11-25
EM3	APW_ENG_20030519.0548-E12-26
EM4	APW_ENG_20030519.0548-E13-27
EM5	APW_ENG_20030519.0548-E14-28
EM6	APW_ENG_20030519.0548-E15-29
EM7	APW_ENG_20030519.0548-E11-30
EM8	APW_ENG_20030519.0548-E15-31
EM9	APW_ENG_20030519.0548-E11-32
EM10	APW_ENG_20030519.0548-E15-33
EM11	APW_ENG_20030519.0548-E15-34
EM12	APW_ENG_20030519.0548-E16-35
EM13	APW_ENG_20030519.0548-E17-36
EM14	APW_ENG_20030519.0548-E15-37
EM15	APW_ENG_20030519.0548-E15-38
EM16	APW_ENG_20030519.0548-E15-39
EM17	APW_ENG_20030519.0548-E12-40
EM18	APW_ENG_20030519.0548-E15-41
EM19	APW_ENG_20030519.0548-E11-42
EM20	APW_ENG_20030519.0548-E15-43
EM21	APW_ENG_20030519.0548-E18-44
R1	APW_ENG_20030519.0548-R1
R2	APW_ENG_20030519.0548-R2
R3	APW_ENG_20030519.0548-R3
R4	APW_ENG_20030519.0548-R4
R5	APW_ENG_20030519.0548-R5
R6	APW_ENG_20030519.0548-R6
R7	APW_ENG_20030519.0548-R7
R8	APW_ENG_20030519.0548-R8
R9	APW_ENG_20030519.0548-R9
R2	APW_ENG_20030519.0548-R10
RM1	APW_ENG_20030519.0548-R1-1
RM2	APW_ENG_20030519.0548-R2-1
RM3	APW_ENG_20030519.0548-R3-1
RM4	APW_ENG_20030519.0548-R4-1
RM5	APW_ENG_20030519.0548-R5-1
RM6	APW_ENG_20030519.0548-R5-2
RM7	APW_ENG_20030519.0548-R7-1
RM8	APW_ENG_20030519.0548-R8-1
RM9	APW_ENG_20030519.0548-R9-1
RM10	APW_ENG_20030519.0548-R10-1
V1	APW_ENG_20030519.0548-EV1
V2	APW_ENG_20030519.0548-EV2
V3	APW_ENG_20030519.0548-EV3
V4	APW_ENG_20030519.0548-EV4
V5	APW_ENG_20030519.0548-EV5
V6	APW_ENG_20030519.0548-EV6
V7	APW_ENG_20030519.0548-EV7
V8	APW_ENG_20030519.0548-EV8
VM1	APW_ENG_20030519.0548-EV1-1
VM3	APW_ENG_20030519.0548-EV2-1
VM4	APW_ENG_20030519.0548-EV2-2
VM5	APW_ENG_20030519.0548-EV1-2
VM6	APW_ENG_20030519.0548-EV2-3
VM7	APW_ENG_20030519.0548-EV1-3
VM8	APW_ENG_20030519.0548-EV3-1
VM9	APW_ENG_20030519.0548-EV4-1
VM10	APW_ENG_20030519.0548-EV5-1
VM11	APW_ENG_20030519.0548-EV6-1
VM12	APW_ENG_20030519.0548-EV7-1
VM13	APW_ENG_20030519.0548-EV8-1
Q1	APW_ENG_20030519.0548-T1
Q2	APW_ENG_20030519.0548-T2
Q3	APW_ENG_20030519.0548-T3
Q4	APW_ENG_20030519.0548-V1
Q5	APW_ENG_20030519.0548-V2
Q6	APW_ENG_20030519.0548-T4
Q7	APW_ENG_20030519.0548-V3
Q8	APW_ENG_20030519.0548-T5
Q9	APW_ENG_20030519.0548-T6
Q10	APW_ENG_20030519.0548-V4
Q11	APW_ENG_20030519.0548-V5
Q12	APW_ENG_20030519.0548-T7
Q13	APW_ENG_20030519.0548-T8
Q14	APW_ENG_20030519.0548-V6
Q15	APW_ENG_20030519.0548-T9
Q16	APW_ENG_20030519.0548-T10
QM4	APW_ENG_20030519.0548-V1-1
QM5	APW_ENG_20030519.0548-V2-1
QM7	APW_ENG_20030519.0548-V3-1
QM10	APW_ENG_20030519.0548-V4-1
QM11	APW_ENG_20030519.0548-V5-1
QM14	APW_ENG_20030519.0548-V6-1
