CE10	AFP_ENG_20030502.0614-CE1
CE11	AFP_ENG_20030502.0614-CE2
CE13	AFP_ENG_20030502.0614-CE3
CE14	AFP_ENG_20030502.0614-CE4
CE15	AFP_ENG_20030502.0614-CE5
CE16	AFP_ENG_20030502.0614-CE6
CE17	AFP_ENG_20030502.0614-CE7
CE18	AFP_ENG_20030502.0614-CE8
CE19	AFP_ENG_20030502.0614-CE9
CE20	AFP_ENG_20030502.0614-CE10
CE21	AFP_ENG_20030502.0614-CE11
CE22	AFP_ENG_20030502.0614-CE12
CE23	AFP_ENG_20030502.0614-CE13
CE24	AFP_ENG_20030502.0614-CE14
CE25	AFP_ENG_20030502.0614-CE15
CE26	AFP_ENG_20030502.0614-CE16
CE27	AFP_ENG_20030502.0614-CE17
CE1	AFP_ENG_20030502.0614-CE18
CE28	AFP_ENG_20030502.0614-CE19
CE2	AFP_ENG_20030502.0614-CE20
CE3	AFP_ENG_20030502.0614-CE21
CE4	AFP_ENG_20030502.0614-CE22
CE5	AFP_ENG_20030502.0614-CE23
CE6	AFP_ENG_20030502.0614-CE24
CE7	AFP_ENG_20030502.0614-CE25
CE8	AFP_ENG_20030502.0614-CE26
CE9	AFP_ENG_20030502.0614-CE27
E16	AFP_ENG_20030502.0614-E1
E17	AFP_ENG_20030502.0614-E2
E18	AFP_ENG_20030502.0614-E3
E19	AFP_ENG_20030502.0614-E4
E21	AFP_ENG_20030502.0614-E5
E22	AFP_ENG_20030502.0614-E6
E24	AFP_ENG_20030502.0614-E7
E25	AFP_ENG_20030502.0614-E8
E26	AFP_ENG_20030502.0614-E9
E27	AFP_ENG_20030502.0614-E10
E28	AFP_ENG_20030502.0614-E11
E29	AFP_ENG_20030502.0614-E12
E30	AFP_ENG_20030502.0614-E13
E31	AFP_ENG_20030502.0614-E14
E32	AFP_ENG_20030502.0614-E15
E33	AFP_ENG_20030502.0614-E16
E34	AFP_ENG_20030502.0614-E17
E35	AFP_ENG_20030502.0614-E18
E36	AFP_ENG_20030502.0614-E19
E37	AFP_ENG_20030502.0614-E20
E38	AFP_ENG_20030502.0614-E21
E1	AFP_ENG_20030502.0614-E22
E39	AFP_ENG_20030502.0614-E23
E40	AFP_ENG_20030502.0614-E24
E41	AFP_ENG_20030502.0614-E25
E42	AFP_ENG_20030502.0614-E26
E43	AFP_ENG_20030502.0614-E27
E44	AFP_ENG_20030502.0614-E28
E45	AFP_ENG_20030502.0614-E29
E2	AFP_ENG_20030502.0614-E30
E3	AFP_ENG_20030502.0614-E31
E4	AFP_ENG_20030502.0614-E32
E5	AFP_ENG_20030502.0614-E33
E6	AFP_ENG_20030502.0614-E34
E7	AFP_ENG_20030502.0614-E35
E9	AFP_ENG_20030502.0614-E36
E10	AFP_ENG_20030502.0614-E37
E11	AFP_ENG_20030502.0614-E38
E12	AFP_ENG_20030502.0614-E39
E13	AFP_ENG_20030502.0614-E40
E14	AFP_ENG_20030502.0614-E41
E15	AFP_ENG_20030502.0614-E42
EM1	AFP_ENG_20030502.0614-E22-1
EM19	AFP_ENG_20030502.0614-E1-2
EM21	AFP_ENG_20030502.0614-E2-3
EM8	AFP_ENG_20030502.0614-E4-4
EM22	AFP_ENG_20030502.0614-E39-5
EM23	AFP_ENG_20030502.0614-E31-6
EM24	AFP_ENG_20030502.0614-E31-7
EM25	AFP_ENG_20030502.0614-E3-8
EM27	AFP_ENG_20030502.0614-E5-9
EM28	AFP_ENG_20030502.0614-E6-10
EM29	AFP_ENG_20030502.0614-E7-11
EM30	AFP_ENG_20030502.0614-E31-12
EM31	AFP_ENG_20030502.0614-E8-13
EM32	AFP_ENG_20030502.0614-E9-14
EM33	AFP_ENG_20030502.0614-E37-15
EM34	AFP_ENG_20030502.0614-E5-16
