CE14	APW_ENG_20030322.0477-CE1
CE15	APW_ENG_20030322.0477-CE2
CE16	APW_ENG_20030322.0477-CE3
CE36	APW_ENG_20030322.0477-CE4
CE18	APW_ENG_20030322.0477-CE5
CE19	APW_ENG_20030322.0477-CE6
CE20	APW_ENG_20030322.0477-CE7
CE21	APW_ENG_20030322.0477-CE8
CE22	APW_ENG_20030322.0477-CE9
CE23	APW_ENG_20030322.0477-CE10
CE24	APW_ENG_20030322.0477-CE11
CE25	APW_ENG_20030322.0477-CE12
CE27	APW_ENG_20030322.0477-CE13
CE28	APW_ENG_20030322.0477-CE14
CE29	APW_ENG_20030322.0477-CE15
CE30	APW_ENG_20030322.0477-CE16
CE31	APW_ENG_20030322.0477-CE17
CE32	APW_ENG_20030322.0477-CE18
CE34	APW_ENG_20030322.0477-CE19
CE1	APW_ENG_20030322.0477-CE20
CE37	APW_ENG_20030322.0477-CE21
CE38	APW_ENG_20030322.0477-CE22
CE39	APW_ENG_20030322.0477-CE23
CE40	APW_ENG_20030322.0477-CE24
CE41	APW_ENG_20030322.0477-CE25
CE42	APW_ENG_20030322.0477-CE26
CE43	APW_ENG_20030322.0477-CE27
CE44	APW_ENG_20030322.0477-CE28
CE45	APW_ENG_20030322.0477-CE29
CE46	APW_ENG_20030322.0477-CE30
CE47	APW_ENG_20030322.0477-CE31
CE48	APW_ENG_20030322.0477-CE32
CE49	APW_ENG_20030322.0477-CE33
CE51	APW_ENG_20030322.0477-CE34
CE52	APW_ENG_20030322.0477-CE35
CE53	APW_ENG_20030322.0477-CE36
CE54	APW_ENG_20030322.0477-CE37
CE55	APW_ENG_20030322.0477-CE38
CE56	APW_ENG_20030322.0477-CE39
CE57	APW_ENG_20030322.0477-CE40
CE58	APW_ENG_20030322.0477-CE41
CE59	APW_ENG_20030322.0477-CE42
CE60	APW_ENG_20030322.0477-CE43
CE61	APW_ENG_20030322.0477-CE44
CE62	APW_ENG_20030322.0477-CE45
CE63	APW_ENG_20030322.0477-CE46
CE64	APW_ENG_20030322.0477-CE47
CE65	APW_ENG_20030322.0477-CE48
CE66	APW_ENG_20030322.0477-CE49
CE67	APW_ENG_20030322.0477-CE50
CE68	APW_ENG_20030322.0477-CE51
CE69	APW_ENG_20030322.0477-CE52
CE70	APW_ENG_20030322.0477-CE53
CE71	APW_ENG_20030322.0477-CE54
CE72	APW_ENG_20030322.0477-CE55
CE73	APW_ENG_20030322.0477-CE56
CE74	APW_ENG_20030322.0477-CE57
CE75	APW_ENG_20030322.0477-CE58
CE76	APW_ENG_20030322.0477-CE59
CE77	APW_ENG_20030322.0477-CE60
CE78	APW_ENG_20030322.0477-CE61
CE79	APW_ENG_20030322.0477-CE62
CE2	APW_ENG_20030322.0477-CE63
CE80	APW_ENG_20030322.0477-CE64
CE81	APW_ENG_20030322.0477-CE65
CE83	APW_ENG_20030322.0477-CE66
CE84	APW_ENG_20030322.0477-CE67
CE85	APW_ENG_20030322.0477-CE68
CE86	APW_ENG_20030322.0477-CE69
CE87	APW_ENG_20030322.0477-CE70
CE88	APW_ENG_20030322.0477-CE71
CE89	APW_ENG_20030322.0477-CE72
CE90	APW_ENG_20030322.0477-CE73
CE91	APW_ENG_20030322.0477-CE74
CE92	APW_ENG_20030322.0477-CE75
CE93	APW_ENG_20030322.0477-CE76
CE94	APW_ENG_20030322.0477-CE77
CE95	APW_ENG_20030322.0477-CE78
CE96	APW_ENG_20030322.0477-CE79
CE97	APW_ENG_20030322.0477-CE80
CE98	APW_ENG_20030322.0477-CE81
CE99	APW_ENG_20030322.0477-CE82
CE100	APW_ENG_20030322.0477-CE83
CE101	APW_ENG_20030322.0477-CE84
CE102	APW_ENG_20030322.0477-CE85
CE103	APW_ENG_20030322.0477-CE86
