CE85	APW_ENG_20030504.0448-CE1
CE15	APW_ENG_20030504.0448-CE2
CE16	APW_ENG_20030504.0448-CE3
CE18	APW_ENG_20030504.0448-CE4
CE19	APW_ENG_20030504.0448-CE5
CE20	APW_ENG_20030504.0448-CE6
CE21	APW_ENG_20030504.0448-CE7
CE22	APW_ENG_20030504.0448-CE8
CE23	APW_ENG_20030504.0448-CE9
CE25	APW_ENG_20030504.0448-CE10
CE26	APW_ENG_20030504.0448-CE11
CE37	APW_ENG_20030504.0448-CE12
CE27	APW_ENG_20030504.0448-CE13
CE38	APW_ENG_20030504.0448-CE14
CE28	APW_ENG_20030504.0448-CE15
CE29	APW_ENG_20030504.0448-CE16
CE30	APW_ENG_20030504.0448-CE17
CE31	APW_ENG_20030504.0448-CE18
CE33	APW_ENG_20030504.0448-CE19
CE34	APW_ENG_20030504.0448-CE20
CE35	APW_ENG_20030504.0448-CE21
CE36	APW_ENG_20030504.0448-CE22
CE39	APW_ENG_20030504.0448-CE23
CE40	APW_ENG_20030504.0448-CE24
CE41	APW_ENG_20030504.0448-CE25
CE1	APW_ENG_20030504.0448-CE26
CE43	APW_ENG_20030504.0448-CE27
CE44	APW_ENG_20030504.0448-CE28
CE46	APW_ENG_20030504.0448-CE29
CE47	APW_ENG_20030504.0448-CE30
CE48	APW_ENG_20030504.0448-CE31
CE49	APW_ENG_20030504.0448-CE32
CE50	APW_ENG_20030504.0448-CE33
CE51	APW_ENG_20030504.0448-CE34
CE52	APW_ENG_20030504.0448-CE35
CE54	APW_ENG_20030504.0448-CE36
CE55	APW_ENG_20030504.0448-CE37
CE56	APW_ENG_20030504.0448-CE38
CE57	APW_ENG_20030504.0448-CE39
CE58	APW_ENG_20030504.0448-CE40
CE59	APW_ENG_20030504.0448-CE41
CE61	APW_ENG_20030504.0448-CE42
CE62	APW_ENG_20030504.0448-CE43
CE63	APW_ENG_20030504.0448-CE44
CE64	APW_ENG_20030504.0448-CE45
CE66	APW_ENG_20030504.0448-CE46
CE67	APW_ENG_20030504.0448-CE47
CE68	APW_ENG_20030504.0448-CE48
CE69	APW_ENG_20030504.0448-CE49
CE71	APW_ENG_20030504.0448-CE50
CE72	APW_ENG_20030504.0448-CE51
CE73	APW_ENG_20030504.0448-CE52
CE74	APW_ENG_20030504.0448-CE53
CE75	APW_ENG_20030504.0448-CE54
CE76	APW_ENG_20030504.0448-CE55
CE77	APW_ENG_20030504.0448-CE56
CE2	APW_ENG_20030504.0448-CE57
CE78	APW_ENG_20030504.0448-CE58
CE79	APW_ENG_20030504.0448-CE59
CE80	APW_ENG_20030504.0448-CE60
CE82	APW_ENG_20030504.0448-CE61
CE81	APW_ENG_20030504.0448-CE62
CE83	APW_ENG_20030504.0448-CE63
CE84	APW_ENG_20030504.0448-CE64
CE86	APW_ENG_20030504.0448-CE65
CE87	APW_ENG_20030504.0448-CE66
CE88	APW_ENG_20030504.0448-CE67
CE90	APW_ENG_20030504.0448-CE68
CE91	APW_ENG_20030504.0448-CE69
CE92	APW_ENG_20030504.0448-CE70
CE93	APW_ENG_20030504.0448-CE71
CE94	APW_ENG_20030504.0448-CE72
CE95	APW_ENG_20030504.0448-CE73
CE96	APW_ENG_20030504.0448-CE74
CE97	APW_ENG_20030504.0448-CE75
CE98	APW_ENG_20030504.0448-CE76
CE99	APW_ENG_20030504.0448-CE77
CE3	APW_ENG_20030504.0448-CE78
CE101	APW_ENG_20030504.0448-CE79
CE4	APW_ENG_20030504.0448-CE80
CE5	APW_ENG_20030504.0448-CE81
CE6	APW_ENG_20030504.0448-CE82
CE7	APW_ENG_20030504.0448-CE83
CE8	APW_ENG_20030504.0448-CE84
CE9	APW_ENG_20030504.0448-CE85
CE10	APW_ENG_20030504.0448-CE86
CE11	APW_ENG_20030504.0448-CE87
CE12	APW_ENG_20030504.0448-CE88
CE13	APW_ENG_20030504.0448-CE89
E15	APW_ENG_20030504.0448-E1
E16	APW_ENG_20030504.0448-E2
E17	APW_ENG_20030504.0448-E3
E19	APW_ENG_20030504.0448-E4
E20	APW_ENG_20030504.0448-E5
E21	APW_ENG_20030504.0448-E6
E22	APW_ENG_20030504.0448-E7
E23	APW_ENG_20030504.0448-E8
