CE10	AFP_ENG_20030401.0476-CE1
CE18	AFP_ENG_20030401.0476-CE2
CE11	AFP_ENG_20030401.0476-CE3
CE12	AFP_ENG_20030401.0476-CE4
CE13	AFP_ENG_20030401.0476-CE5
CE14	AFP_ENG_20030401.0476-CE6
CE15	AFP_ENG_20030401.0476-CE7
CE16	AFP_ENG_20030401.0476-CE8
CE17	AFP_ENG_20030401.0476-CE9
CE19	AFP_ENG_20030401.0476-CE10
CE1	AFP_ENG_20030401.0476-CE11
CE2	AFP_ENG_20030401.0476-CE12
CE3	AFP_ENG_20030401.0476-CE13
CE4	AFP_ENG_20030401.0476-CE14
CE5	AFP_ENG_20030401.0476-CE15
CE6	AFP_ENG_20030401.0476-CE16
CE7	AFP_ENG_20030401.0476-CE17
CE8	AFP_ENG_20030401.0476-CE18
E16	AFP_ENG_20030401.0476-E1
E17	AFP_ENG_20030401.0476-E2
E18	AFP_ENG_20030401.0476-E3
E32	AFP_ENG_20030401.0476-E4
E20	AFP_ENG_20030401.0476-E5
E21	AFP_ENG_20030401.0476-E6
E22	AFP_ENG_20030401.0476-E7
E23	AFP_ENG_20030401.0476-E8
E24	AFP_ENG_20030401.0476-E9
E25	AFP_ENG_20030401.0476-E10
E26	AFP_ENG_20030401.0476-E11
E27	AFP_ENG_20030401.0476-E12
E28	AFP_ENG_20030401.0476-E13
E29	AFP_ENG_20030401.0476-E14
E30	AFP_ENG_20030401.0476-E15
E31	AFP_ENG_20030401.0476-E16
E33	AFP_ENG_20030401.0476-E17
E1	AFP_ENG_20030401.0476-E18
E2	AFP_ENG_20030401.0476-E19
E3	AFP_ENG_20030401.0476-E20
E4	AFP_ENG_20030401.0476-E21
E5	AFP_ENG_20030401.0476-E22
E6	AFP_ENG_20030401.0476-E23
E7	AFP_ENG_20030401.0476-E24
E8	AFP_ENG_20030401.0476-E25
E9	AFP_ENG_20030401.0476-E26
E10	AFP_ENG_20030401.0476-E27
E11	AFP_ENG_20030401.0476-E28
E12	AFP_ENG_20030401.0476-E29
E13	AFP_ENG_20030401.0476-E30
E15	AFP_ENG_20030401.0476-E31
EM1	AFP_ENG_20030401.0476-E18-1
EM19	AFP_ENG_20030401.0476-E2-2
EM20	AFP_ENG_20030401.0476-E1-3
EM21	AFP_ENG_20030401.0476-E3-4
EM50	AFP_ENG_20030401.0476-E17-5
EM23	AFP_ENG_20030401.0476-E5-6
EM24	AFP_ENG_20030401.0476-E6-7
EM25	AFP_ENG_20030401.0476-E20-8
EM26	AFP_ENG_20030401.0476-E25-9
EM27	AFP_ENG_20030401.0476-E28-10
EM28	AFP_ENG_20030401.0476-E7-11
EM29	AFP_ENG_20030401.0476-E8-12
EM30	AFP_ENG_20030401.0476-E27-13
EM31	AFP_ENG_20030401.0476-E25-14
EM32	AFP_ENG_20030401.0476-E27-15
EM33	AFP_ENG_20030401.0476-E27-16
EM34	AFP_ENG_20030401.0476-E27-17
EM35	AFP_ENG_20030401.0476-E22-18
EM36	AFP_ENG_20030401.0476-E9-19
EM37	AFP_ENG_20030401.0476-E10-20
EM38	AFP_ENG_20030401.0476-E11-21
EM39	AFP_ENG_20030401.0476-E25-22
EM40	AFP_ENG_20030401.0476-E12-23
EM41	AFP_ENG_20030401.0476-E13-24
EM42	AFP_ENG_20030401.0476-E1-25
EM43	AFP_ENG_20030401.0476-E28-26
EM44	AFP_ENG_20030401.0476-E22-27
EM45	AFP_ENG_20030401.0476-E14-28
EM46	AFP_ENG_20030401.0476-E15-29
EM47	AFP_ENG_20030401.0476-E16-30
EM48	AFP_ENG_20030401.0476-E6-31
EM2	AFP_ENG_20030401.0476-E19-32
EM3	AFP_ENG_20030401.0476-E20-33
EM4	AFP_ENG_20030401.0476-E21-34
EM5	AFP_ENG_20030401.0476-E23-35
EM6	AFP_ENG_20030401.0476-E24-36
EM7	AFP_ENG_20030401.0476-E25-37
EM8	AFP_ENG_20030401.0476-E26-38
EM9	AFP_ENG_20030401.0476-E27-39
EM10	AFP_ENG_20030401.0476-E22-40
EM11	AFP_ENG_20030401.0476-E28-41
EM12	AFP_ENG_20030401.0476-E29-42
EM13	AFP_ENG_20030401.0476-E30-43
EM14	AFP_ENG_20030401.0476-E28-44
EM15	AFP_ENG_20030401.0476-E25-45
EM49	AFP_ENG_20030401.0476-E4-46
EM16	AFP_ENG_20030401.0476-E31-47
EM17	AFP_ENG_20030401.0476-E18-48
EM18	AFP_ENG_20030401.0476-E1-49
R1	AFP_ENG_20030401.0476-R1
R2	AFP_ENG_20030401.0476-R2
R3	AFP_ENG_20030401.0476-R3
R5	AFP_ENG_20030401.0476-R4
R6	AFP_ENG_20030401.0476-R5
R7	AFP_ENG_20030401.0476-R6
R8	AFP_ENG_20030401.0476-R7
R9	AFP_ENG_20030401.0476-R8
R3	AFP_ENG_20030401.0476-R9
R3	AFP_ENG_20030401.0476-R10
RM1	AFP_ENG_20030401.0476-R1-1
RM2	AFP_ENG_20030401.0476-R2-1
RM3	AFP_ENG_20030401.0476-R3-1
RM5	AFP_ENG_20030401.0476-R4-1
RM6	AFP_ENG_20030401.0476-R5-1
RM7	AFP_ENG_20030401.0476-R6-1
RM8	AFP_ENG_20030401.0476-R9-1
RM9	AFP_ENG_20030401.0476-R3-2
RM10	AFP_ENG_20030401.0476-R7-1
RM11	AFP_ENG_20030401.0476-R8-1
V2	AFP_ENG_20030401.0476-EV1
V3	AFP_ENG_20030401.0476-EV2
V4	AFP_ENG_20030401.0476-EV3
V5	AFP_ENG_20030401.0476-EV4
VM2	AFP_ENG_20030401.0476-EV1-1
VM3	AFP_ENG_20030401.0476-EV2-1
VM4	AFP_ENG_20030401.0476-EV3-1
VM5	AFP_ENG_20030401.0476-EV3-2
VM6	AFP_ENG_20030401.0476-EV4-1
Q1	AFP_ENG_20030401.0476-T1
Q2	AFP_ENG_20030401.0476-T2
Q3	AFP_ENG_20030401.0476-T3
Q4	AFP_ENG_20030401.0476-T4
Q5	AFP_ENG_20030401.0476-T5
Q6	AFP_ENG_20030401.0476-V1
Q7	AFP_ENG_20030401.0476-V2
Q8	AFP_ENG_20030401.0476-V3
QM6	AFP_ENG_20030401.0476-V1-1
QM7	AFP_ENG_20030401.0476-V2-1
QM8	AFP_ENG_20030401.0476-V3-1
