CE11	XIN_ENG_20030514.0136-CE1
CE12	XIN_ENG_20030514.0136-CE2
CE13	XIN_ENG_20030514.0136-CE3
CE14	XIN_ENG_20030514.0136-CE4
CE15	XIN_ENG_20030514.0136-CE5
CE16	XIN_ENG_20030514.0136-CE6
CE17	XIN_ENG_20030514.0136-CE7
CE48	XIN_ENG_20030514.0136-CE8
CE19	XIN_ENG_20030514.0136-CE9
CE20	XIN_ENG_20030514.0136-CE10
CE21	XIN_ENG_20030514.0136-CE11
CE22	XIN_ENG_20030514.0136-CE12
CE23	XIN_ENG_20030514.0136-CE13
CE49	XIN_ENG_20030514.0136-CE14
CE24	XIN_ENG_20030514.0136-CE15
CE25	XIN_ENG_20030514.0136-CE16
CE26	XIN_ENG_20030514.0136-CE17
CE27	XIN_ENG_20030514.0136-CE18
CE28	XIN_ENG_20030514.0136-CE19
CE29	XIN_ENG_20030514.0136-CE20
CE30	XIN_ENG_20030514.0136-CE21
CE1	XIN_ENG_20030514.0136-CE22
CE31	XIN_ENG_20030514.0136-CE23
CE32	XIN_ENG_20030514.0136-CE24
CE33	XIN_ENG_20030514.0136-CE25
CE34	XIN_ENG_20030514.0136-CE26
CE35	XIN_ENG_20030514.0136-CE27
CE36	XIN_ENG_20030514.0136-CE28
CE37	XIN_ENG_20030514.0136-CE29
CE38	XIN_ENG_20030514.0136-CE30
CE39	XIN_ENG_20030514.0136-CE31
CE40	XIN_ENG_20030514.0136-CE32
CE41	XIN_ENG_20030514.0136-CE33
CE42	XIN_ENG_20030514.0136-CE34
CE43	XIN_ENG_20030514.0136-CE35
CE44	XIN_ENG_20030514.0136-CE36
CE45	XIN_ENG_20030514.0136-CE37
CE46	XIN_ENG_20030514.0136-CE38
CE47	XIN_ENG_20030514.0136-CE39
CE52	XIN_ENG_20030514.0136-CE40
CE53	XIN_ENG_20030514.0136-CE41
CE2	XIN_ENG_20030514.0136-CE42
CE3	XIN_ENG_20030514.0136-CE43
CE4	XIN_ENG_20030514.0136-CE44
CE6	XIN_ENG_20030514.0136-CE45
CE7	XIN_ENG_20030514.0136-CE46
CE8	XIN_ENG_20030514.0136-CE47
CE9	XIN_ENG_20030514.0136-CE48
CE10	XIN_ENG_20030514.0136-CE49
E17	XIN_ENG_20030514.0136-E1
E18	XIN_ENG_20030514.0136-E2
E19	XIN_ENG_20030514.0136-E3
E20	XIN_ENG_20030514.0136-E4
E21	XIN_ENG_20030514.0136-E5
E22	XIN_ENG_20030514.0136-E6
E23	XIN_ENG_20030514.0136-E7
E24	XIN_ENG_20030514.0136-E8
E89	XIN_ENG_20030514.0136-E9
E25	XIN_ENG_20030514.0136-E10
E26	XIN_ENG_20030514.0136-E11
E27	XIN_ENG_20030514.0136-E12
E28	XIN_ENG_20030514.0136-E13
E29	XIN_ENG_20030514.0136-E14
E30	XIN_ENG_20030514.0136-E15
E31	XIN_ENG_20030514.0136-E16
E90	XIN_ENG_20030514.0136-E17
E35	XIN_ENG_20030514.0136-E18
E36	XIN_ENG_20030514.0136-E19
E37	XIN_ENG_20030514.0136-E20
E38	XIN_ENG_20030514.0136-E21
E39	XIN_ENG_20030514.0136-E22
E40	XIN_ENG_20030514.0136-E23
E91	XIN_ENG_20030514.0136-E24
E1	XIN_ENG_20030514.0136-E25
E42	XIN_ENG_20030514.0136-E26
E43	XIN_ENG_20030514.0136-E27
E44	XIN_ENG_20030514.0136-E28
E45	XIN_ENG_20030514.0136-E29
E46	XIN_ENG_20030514.0136-E30
E47	XIN_ENG_20030514.0136-E31
E48	XIN_ENG_20030514.0136-E32
E49	XIN_ENG_20030514.0136-E33
E50	XIN_ENG_20030514.0136-E34
E51	XIN_ENG_20030514.0136-E35
E53	XIN_ENG_20030514.0136-E36
E54	XIN_ENG_20030514.0136-E37
E55	XIN_ENG_20030514.0136-E38
E56	XIN_ENG_20030514.0136-E39
E57	XIN_ENG_20030514.0136-E40
E58	XIN_ENG_20030514.0136-E41
E59	XIN_ENG_20030514.0136-E42
E60	XIN_ENG_20030514.0136-E43
E61	XIN_ENG_20030514.0136-E44
E62	XIN_ENG_20030514.0136-E45
E63	XIN_ENG_20030514.0136-E46
E66	XIN_ENG_20030514.0136-E47
E67	XIN_ENG_20030514.0136-E48
E70	XIN_ENG_20030514.0136-E49
E71	XIN_ENG_20030514.0136-E50
E72	XIN_ENG_20030514.0136-E51
E73	XIN_ENG_20030514.0136-E52
E74	XIN_ENG_20030514.0136-E53
E75	XIN_ENG_20030514.0136-E54
E76	XIN_ENG_20030514.0136-E55
E77	XIN_ENG_20030514.0136-E56
E78	XIN_ENG_20030514.0136-E57
E79	XIN_ENG_20030514.0136-E58
E80	XIN_ENG_20030514.0136-E59
E81	XIN_ENG_20030514.0136-E60
E82	XIN_ENG_20030514.0136-E61
E83	XIN_ENG_20030514.0136-E62
