CE10	APW_ENG_20030404.0439-CE1
CE11	APW_ENG_20030404.0439-CE2
CE12	APW_ENG_20030404.0439-CE3
CE13	APW_ENG_20030404.0439-CE4
CE14	APW_ENG_20030404.0439-CE5
CE1	APW_ENG_20030404.0439-CE6
CE2	APW_ENG_20030404.0439-CE7
CE3	APW_ENG_20030404.0439-CE8
CE5	APW_ENG_20030404.0439-CE9
CE6	APW_ENG_20030404.0439-CE10
CE7	APW_ENG_20030404.0439-CE11
CE8	APW_ENG_20030404.0439-CE12
CE9	APW_ENG_20030404.0439-CE13
E15	APW_ENG_20030404.0439-E1
E16	APW_ENG_20030404.0439-E2
E17	APW_ENG_20030404.0439-E3
E18	APW_ENG_20030404.0439-E4
E19	APW_ENG_20030404.0439-E5
E20	APW_ENG_20030404.0439-E6
E21	APW_ENG_20030404.0439-E7
E1	APW_ENG_20030404.0439-E8
E2	APW_ENG_20030404.0439-E9
E3	APW_ENG_20030404.0439-E10
E5	APW_ENG_20030404.0439-E11
E6	APW_ENG_20030404.0439-E12
E7	APW_ENG_20030404.0439-E13
E8	APW_ENG_20030404.0439-E14
E10	APW_ENG_20030404.0439-E15
E11	APW_ENG_20030404.0439-E16
E12	APW_ENG_20030404.0439-E17
E13	APW_ENG_20030404.0439-E18
E14	APW_ENG_20030404.0439-E19
EM1	APW_ENG_20030404.0439-E8-1
EM19	APW_ENG_20030404.0439-E2-2
EM20	APW_ENG_20030404.0439-E3-3
EM21	APW_ENG_20030404.0439-E1-4
EM22	APW_ENG_20030404.0439-E1-5
EM23	APW_ENG_20030404.0439-E4-6
EM24	APW_ENG_20030404.0439-E1-7
EM25	APW_ENG_20030404.0439-E10-8
EM26	APW_ENG_20030404.0439-E5-9
EM27	APW_ENG_20030404.0439-E6-10
EM28	APW_ENG_20030404.0439-E10-11
EM29	APW_ENG_20030404.0439-E7-12
EM2	APW_ENG_20030404.0439-E9-13
EM3	APW_ENG_20030404.0439-E10-14
EM5	APW_ENG_20030404.0439-E12-15
EM6	APW_ENG_20030404.0439-E13-16
EM7	APW_ENG_20030404.0439-E14-17
EM8	APW_ENG_20030404.0439-E11-18
EM9	APW_ENG_20030404.0439-E10-19
EM10	APW_ENG_20030404.0439-E15-20
EM11	APW_ENG_20030404.0439-E16-21
EM12	APW_ENG_20030404.0439-E11-22
EM13	APW_ENG_20030404.0439-E17-23
EM14	APW_ENG_20030404.0439-E18-24
EM15	APW_ENG_20030404.0439-E11-25
EM16	APW_ENG_20030404.0439-E10-26
EM17	APW_ENG_20030404.0439-E19-27
EM18	APW_ENG_20030404.0439-E1-28
R1	APW_ENG_20030404.0439-R1
R2	APW_ENG_20030404.0439-R2
R3	APW_ENG_20030404.0439-R3
RM1	APW_ENG_20030404.0439-R1-1
RM2	APW_ENG_20030404.0439-R2-1
RM3	APW_ENG_20030404.0439-R3-1
V1	APW_ENG_20030404.0439-EV1
V3	APW_ENG_20030404.0439-EV2
VM1	APW_ENG_20030404.0439-EV1-1
VM3	APW_ENG_20030404.0439-EV2-1
VM4	APW_ENG_20030404.0439-EV1-2
Q1	APW_ENG_20030404.0439-T1
Q2	APW_ENG_20030404.0439-V1
Q3	APW_ENG_20030404.0439-T2
Q4	APW_ENG_20030404.0439-T3
Q5	APW_ENG_20030404.0439-T4
Q6	APW_ENG_20030404.0439-T5
Q7	APW_ENG_20030404.0439-T6
Q8	APW_ENG_20030404.0439-T7
QM2	APW_ENG_20030404.0439-V1-1
