CE8	AFP_ENG_20030504.0248-CE1
CE9	AFP_ENG_20030504.0248-CE2
CE10	AFP_ENG_20030504.0248-CE3
CE11	AFP_ENG_20030504.0248-CE4
CE12	AFP_ENG_20030504.0248-CE5
CE13	AFP_ENG_20030504.0248-CE6
CE1	AFP_ENG_20030504.0248-CE7
CE2	AFP_ENG_20030504.0248-CE8
CE3	AFP_ENG_20030504.0248-CE9
CE4	AFP_ENG_20030504.0248-CE10
CE5	AFP_ENG_20030504.0248-CE11
CE6	AFP_ENG_20030504.0248-CE12
CE7	AFP_ENG_20030504.0248-CE13
E11	AFP_ENG_20030504.0248-E1
E12	AFP_ENG_20030504.0248-E2
E13	AFP_ENG_20030504.0248-E3
E14	AFP_ENG_20030504.0248-E4
E15	AFP_ENG_20030504.0248-E5
E16	AFP_ENG_20030504.0248-E6
E17	AFP_ENG_20030504.0248-E7
E18	AFP_ENG_20030504.0248-E8
E19	AFP_ENG_20030504.0248-E9
E1	AFP_ENG_20030504.0248-E10
E2	AFP_ENG_20030504.0248-E11
E3	AFP_ENG_20030504.0248-E12
E4	AFP_ENG_20030504.0248-E13
E5	AFP_ENG_20030504.0248-E14
E6	AFP_ENG_20030504.0248-E15
E7	AFP_ENG_20030504.0248-E16
E8	AFP_ENG_20030504.0248-E17
E9	AFP_ENG_20030504.0248-E18
E10	AFP_ENG_20030504.0248-E19
EM1	AFP_ENG_20030504.0248-E10-1
EM22	AFP_ENG_20030504.0248-E14-2
EM23	AFP_ENG_20030504.0248-E10-3
EM24	AFP_ENG_20030504.0248-E2-4
EM25	AFP_ENG_20030504.0248-E3-5
EM26	AFP_ENG_20030504.0248-E15-6
EM27	AFP_ENG_20030504.0248-E15-7
EM28	AFP_ENG_20030504.0248-E4-8
EM29	AFP_ENG_20030504.0248-E5-9
EM30	AFP_ENG_20030504.0248-E14-10
EM31	AFP_ENG_20030504.0248-E6-11
EM32	AFP_ENG_20030504.0248-E14-12
EM33	AFP_ENG_20030504.0248-E7-13
EM34	AFP_ENG_20030504.0248-E8-14
EM35	AFP_ENG_20030504.0248-E14-15
EM36	AFP_ENG_20030504.0248-E9-16
EM37	AFP_ENG_20030504.0248-E13-17
EM38	AFP_ENG_20030504.0248-E14-18
EM4	AFP_ENG_20030504.0248-E14-19
EM2	AFP_ENG_20030504.0248-E11-20
EM3	AFP_ENG_20030504.0248-E12-21
EM5	AFP_ENG_20030504.0248-E10-22
EM6	AFP_ENG_20030504.0248-E13-23
EM7	AFP_ENG_20030504.0248-E14-24
EM8	AFP_ENG_20030504.0248-E15-25
EM9	AFP_ENG_20030504.0248-E16-26
EM10	AFP_ENG_20030504.0248-E10-27
EM11	AFP_ENG_20030504.0248-E12-28
EM12	AFP_ENG_20030504.0248-E12-29
EM13	AFP_ENG_20030504.0248-E14-30
EM14	AFP_ENG_20030504.0248-E14-31
EM15	AFP_ENG_20030504.0248-E14-32
EM16	AFP_ENG_20030504.0248-E17-33
EM17	AFP_ENG_20030504.0248-E18-34
EM18	AFP_ENG_20030504.0248-E19-35
EM19	AFP_ENG_20030504.0248-E12-36
EM20	AFP_ENG_20030504.0248-E15-37
EM21	AFP_ENG_20030504.0248-E1-38
R1	AFP_ENG_20030504.0248-R1
R2	AFP_ENG_20030504.0248-R2
R3	AFP_ENG_20030504.0248-R3
R4	AFP_ENG_20030504.0248-R4
R5	AFP_ENG_20030504.0248-R5
R6	AFP_ENG_20030504.0248-R6
R7	AFP_ENG_20030504.0248-R7
R8	AFP_ENG_20030504.0248-R8
R9	AFP_ENG_20030504.0248-R9
R1	AFP_ENG_20030504.0248-R10
RM1	AFP_ENG_20030504.0248-R1-1
RM2	AFP_ENG_20030504.0248-R2-1
RM3	AFP_ENG_20030504.0248-R3-1
RM4	AFP_ENG_20030504.0248-R4-1
RM5	AFP_ENG_20030504.0248-R2-2
RM6	AFP_ENG_20030504.0248-R6-1
RM7	AFP_ENG_20030504.0248-R7-1
RM8	AFP_ENG_20030504.0248-R8-1
RM9	AFP_ENG_20030504.0248-R9-1
RM10	AFP_ENG_20030504.0248-R10-1
V1	AFP_ENG_20030504.0248-EV1
V2	AFP_ENG_20030504.0248-EV2
V3	AFP_ENG_20030504.0248-EV3
V4	AFP_ENG_20030504.0248-EV4
V5	AFP_ENG_20030504.0248-EV5
VM1	AFP_ENG_20030504.0248-EV1-1
VM2	AFP_ENG_20030504.0248-EV2-1
VM3	AFP_ENG_20030504.0248-EV3-1
VM4	AFP_ENG_20030504.0248-EV4-1
VM5	AFP_ENG_20030504.0248-EV5-1
VM6	AFP_ENG_20030504.0248-EV2-2
VM7	AFP_ENG_20030504.0248-EV5-2
VM9	AFP_ENG_20030504.0248-EV4-2
Q1	AFP_ENG_20030504.0248-T1
Q2	AFP_ENG_20030504.0248-T2
Q3	AFP_ENG_20030504.0248-T3
Q5	AFP_ENG_20030504.0248-T4
Q6	AFP_ENG_20030504.0248-T5
Q7	AFP_ENG_20030504.0248-T6
Q8	AFP_ENG_20030504.0248-T7
Q9	AFP_ENG_20030504.0248-V1
Q10	AFP_ENG_20030504.0248-V2
Q11	AFP_ENG_20030504.0248-V3
QM9	AFP_ENG_20030504.0248-V1-1
QM10	AFP_ENG_20030504.0248-V2-1
QM11	AFP_ENG_20030504.0248-V3-1
