CE11	AFP_ENG_20030528.0561-CE1
CE12	AFP_ENG_20030528.0561-CE2
CE13	AFP_ENG_20030528.0561-CE3
CE14	AFP_ENG_20030528.0561-CE4
CE15	AFP_ENG_20030528.0561-CE5
CE16	AFP_ENG_20030528.0561-CE6
CE18	AFP_ENG_20030528.0561-CE7
CE19	AFP_ENG_20030528.0561-CE8
CE20	AFP_ENG_20030528.0561-CE9
CE21	AFP_ENG_20030528.0561-CE10
CE22	AFP_ENG_20030528.0561-CE11
CE23	AFP_ENG_20030528.0561-CE12
CE24	AFP_ENG_20030528.0561-CE13
CE25	AFP_ENG_20030528.0561-CE14
CE26	AFP_ENG_20030528.0561-CE15
CE27	AFP_ENG_20030528.0561-CE16
CE28	AFP_ENG_20030528.0561-CE17
CE29	AFP_ENG_20030528.0561-CE18
CE30	AFP_ENG_20030528.0561-CE19
CE1	AFP_ENG_20030528.0561-CE20
CE2	AFP_ENG_20030528.0561-CE21
CE3	AFP_ENG_20030528.0561-CE22
CE4	AFP_ENG_20030528.0561-CE23
CE5	AFP_ENG_20030528.0561-CE24
CE6	AFP_ENG_20030528.0561-CE25
CE8	AFP_ENG_20030528.0561-CE26
CE9	AFP_ENG_20030528.0561-CE27
CE10	AFP_ENG_20030528.0561-CE28
E14	AFP_ENG_20030528.0561-E1
E15	AFP_ENG_20030528.0561-E2
E16	AFP_ENG_20030528.0561-E3
E17	AFP_ENG_20030528.0561-E4
E18	AFP_ENG_20030528.0561-E5
E19	AFP_ENG_20030528.0561-E6
E20	AFP_ENG_20030528.0561-E7
E22	AFP_ENG_20030528.0561-E8
E23	AFP_ENG_20030528.0561-E9
E24	AFP_ENG_20030528.0561-E10
E25	AFP_ENG_20030528.0561-E11
E26	AFP_ENG_20030528.0561-E12
E27	AFP_ENG_20030528.0561-E13
E28	AFP_ENG_20030528.0561-E14
E29	AFP_ENG_20030528.0561-E15
E30	AFP_ENG_20030528.0561-E16
E31	AFP_ENG_20030528.0561-E17
E32	AFP_ENG_20030528.0561-E18
E33	AFP_ENG_20030528.0561-E19
E34	AFP_ENG_20030528.0561-E20
E35	AFP_ENG_20030528.0561-E21
E1	AFP_ENG_20030528.0561-E22
E2	AFP_ENG_20030528.0561-E23
E3	AFP_ENG_20030528.0561-E24
E4	AFP_ENG_20030528.0561-E25
E5	AFP_ENG_20030528.0561-E26
E6	AFP_ENG_20030528.0561-E27
E8	AFP_ENG_20030528.0561-E28
E10	AFP_ENG_20030528.0561-E29
E11	AFP_ENG_20030528.0561-E30
E12	AFP_ENG_20030528.0561-E31
E13	AFP_ENG_20030528.0561-E32
EM1	AFP_ENG_20030528.0561-E22-1
EM19	AFP_ENG_20030528.0561-E24-2
EM21	AFP_ENG_20030528.0561-E24-3
