CE12	APW_ENG_20030603.0303-CE1
CE13	APW_ENG_20030603.0303-CE2
CE14	APW_ENG_20030603.0303-CE3
CE15	APW_ENG_20030603.0303-CE4
CE16	APW_ENG_20030603.0303-CE5
CE17	APW_ENG_20030603.0303-CE6
CE18	APW_ENG_20030603.0303-CE7
CE19	APW_ENG_20030603.0303-CE8
CE20	APW_ENG_20030603.0303-CE9
CE21	APW_ENG_20030603.0303-CE10
CE22	APW_ENG_20030603.0303-CE11
CE24	APW_ENG_20030603.0303-CE12
CE25	APW_ENG_20030603.0303-CE13
CE26	APW_ENG_20030603.0303-CE14
CE1	APW_ENG_20030603.0303-CE15
CE2	APW_ENG_20030603.0303-CE16
CE4	APW_ENG_20030603.0303-CE17
CE5	APW_ENG_20030603.0303-CE18
CE6	APW_ENG_20030603.0303-CE19
CE7	APW_ENG_20030603.0303-CE20
CE8	APW_ENG_20030603.0303-CE21
CE9	APW_ENG_20030603.0303-CE22
CE10	APW_ENG_20030603.0303-CE23
CE11	APW_ENG_20030603.0303-CE24
E16	APW_ENG_20030603.0303-E1
E17	APW_ENG_20030603.0303-E2
E19	APW_ENG_20030603.0303-E3
E20	APW_ENG_20030603.0303-E4
E21	APW_ENG_20030603.0303-E5
E22	APW_ENG_20030603.0303-E6
E23	APW_ENG_20030603.0303-E7
E24	APW_ENG_20030603.0303-E8
E25	APW_ENG_20030603.0303-E9
E26	APW_ENG_20030603.0303-E10
E27	APW_ENG_20030603.0303-E11
E29	APW_ENG_20030603.0303-E12
E30	APW_ENG_20030603.0303-E13
E32	APW_ENG_20030603.0303-E14
E35	APW_ENG_20030603.0303-E15
E37	APW_ENG_20030603.0303-E16
E38	APW_ENG_20030603.0303-E17
E39	APW_ENG_20030603.0303-E18
E1	APW_ENG_20030603.0303-E19
E2	APW_ENG_20030603.0303-E20
E3	APW_ENG_20030603.0303-E21
E6	APW_ENG_20030603.0303-E22
E7	APW_ENG_20030603.0303-E23
E8	APW_ENG_20030603.0303-E24
E9	APW_ENG_20030603.0303-E25
E11	APW_ENG_20030603.0303-E26
E12	APW_ENG_20030603.0303-E27
E13	APW_ENG_20030603.0303-E28
E15	APW_ENG_20030603.0303-E29
EM1	APW_ENG_20030603.0303-E19-1
EM17	APW_ENG_20030603.0303-E20-2
EM18	APW_ENG_20030603.0303-E20-3
EM19	APW_ENG_20030603.0303-E1-4
EM20	APW_ENG_20030603.0303-E19-5
EM21	APW_ENG_20030603.0303-E24-6
EM4	APW_ENG_20030603.0303-E24-7
EM22	APW_ENG_20030603.0303-E24-8
EM23	APW_ENG_20030603.0303-E2-9
EM25	APW_ENG_20030603.0303-E19-10
EM26	APW_ENG_20030603.0303-E3-11
EM27	APW_ENG_20030603.0303-E3-12
EM28	APW_ENG_20030603.0303-E24-13
EM29	APW_ENG_20030603.0303-E4-14
EM30	APW_ENG_20030603.0303-E3-15
EM31	APW_ENG_20030603.0303-E5-16
EM32	APW_ENG_20030603.0303-E24-17
EM33	APW_ENG_20030603.0303-E6-18
