CE11	APW_ENG_20030513.0139-CE1
CE12	APW_ENG_20030513.0139-CE2
CE13	APW_ENG_20030513.0139-CE3
CE14	APW_ENG_20030513.0139-CE4
CE16	APW_ENG_20030513.0139-CE5
CE17	APW_ENG_20030513.0139-CE6
CE18	APW_ENG_20030513.0139-CE7
CE19	APW_ENG_20030513.0139-CE8
CE20	APW_ENG_20030513.0139-CE9
CE21	APW_ENG_20030513.0139-CE10
CE22	APW_ENG_20030513.0139-CE11
CE23	APW_ENG_20030513.0139-CE12
CE24	APW_ENG_20030513.0139-CE13
CE25	APW_ENG_20030513.0139-CE14
CE26	APW_ENG_20030513.0139-CE15
CE27	APW_ENG_20030513.0139-CE16
CE28	APW_ENG_20030513.0139-CE17
CE29	APW_ENG_20030513.0139-CE18
CE30	APW_ENG_20030513.0139-CE19
CE31	APW_ENG_20030513.0139-CE20
CE32	APW_ENG_20030513.0139-CE21
CE1	APW_ENG_20030513.0139-CE22
CE33	APW_ENG_20030513.0139-CE23
CE34	APW_ENG_20030513.0139-CE24
CE35	APW_ENG_20030513.0139-CE25
CE36	APW_ENG_20030513.0139-CE26
CE37	APW_ENG_20030513.0139-CE27
CE38	APW_ENG_20030513.0139-CE28
CE39	APW_ENG_20030513.0139-CE29
CE40	APW_ENG_20030513.0139-CE30
CE41	APW_ENG_20030513.0139-CE31
CE42	APW_ENG_20030513.0139-CE32
CE43	APW_ENG_20030513.0139-CE33
CE44	APW_ENG_20030513.0139-CE34
CE2	APW_ENG_20030513.0139-CE35
CE3	APW_ENG_20030513.0139-CE36
CE4	APW_ENG_20030513.0139-CE37
CE5	APW_ENG_20030513.0139-CE38
CE6	APW_ENG_20030513.0139-CE39
CE7	APW_ENG_20030513.0139-CE40
CE8	APW_ENG_20030513.0139-CE41
CE9	APW_ENG_20030513.0139-CE42
CE10	APW_ENG_20030513.0139-CE43
E14	APW_ENG_20030513.0139-E1
E15	APW_ENG_20030513.0139-E2
E16	APW_ENG_20030513.0139-E3
E17	APW_ENG_20030513.0139-E4
E18	APW_ENG_20030513.0139-E5
E19	APW_ENG_20030513.0139-E6
E21	APW_ENG_20030513.0139-E7
E22	APW_ENG_20030513.0139-E8
E23	APW_ENG_20030513.0139-E9
E24	APW_ENG_20030513.0139-E10
E25	APW_ENG_20030513.0139-E11
E26	APW_ENG_20030513.0139-E12
E27	APW_ENG_20030513.0139-E13
E28	APW_ENG_20030513.0139-E14
E29	APW_ENG_20030513.0139-E15
E30	APW_ENG_20030513.0139-E16
E31	APW_ENG_20030513.0139-E17
E32	APW_ENG_20030513.0139-E18
E33	APW_ENG_20030513.0139-E19
E34	APW_ENG_20030513.0139-E20
E1	APW_ENG_20030513.0139-E21
E35	APW_ENG_20030513.0139-E22
E36	APW_ENG_20030513.0139-E23
E37	APW_ENG_20030513.0139-E24
E38	APW_ENG_20030513.0139-E25
E39	APW_ENG_20030513.0139-E26
E40	APW_ENG_20030513.0139-E27
E41	APW_ENG_20030513.0139-E28
E42	APW_ENG_20030513.0139-E29
E43	APW_ENG_20030513.0139-E30
E44	APW_ENG_20030513.0139-E31
E45	APW_ENG_20030513.0139-E32
E46	APW_ENG_20030513.0139-E33
E47	APW_ENG_20030513.0139-E34
E48	APW_ENG_20030513.0139-E35
E49	APW_ENG_20030513.0139-E36
E50	APW_ENG_20030513.0139-E37
E51	APW_ENG_20030513.0139-E38
E52	APW_ENG_20030513.0139-E39
E53	APW_ENG_20030513.0139-E40
E54	APW_ENG_20030513.0139-E41
E55	APW_ENG_20030513.0139-E42
E56	APW_ENG_20030513.0139-E43
E57	APW_ENG_20030513.0139-E44
E58	APW_ENG_20030513.0139-E45
E59	APW_ENG_20030513.0139-E46
E60	APW_ENG_20030513.0139-E47
E61	APW_ENG_20030513.0139-E48
E62	APW_ENG_20030513.0139-E49
E63	APW_ENG_20030513.0139-E50
E64	APW_ENG_20030513.0139-E51
E65	APW_ENG_20030513.0139-E52
E66	APW_ENG_20030513.0139-E53
E67	APW_ENG_20030513.0139-E54
E69	APW_ENG_20030513.0139-E55
E70	APW_ENG_20030513.0139-E56
E2	APW_ENG_20030513.0139-E57
E71	APW_ENG_20030513.0139-E58
E3	APW_ENG_20030513.0139-E59
E4	APW_ENG_20030513.0139-E60
E5	APW_ENG_20030513.0139-E61
E6	APW_ENG_20030513.0139-E62
E7	APW_ENG_20030513.0139-E63
E8	APW_ENG_20030513.0139-E64
E9	APW_ENG_20030513.0139-E65
E10	APW_ENG_20030513.0139-E66
E11	APW_ENG_20030513.0139-E67
E12	APW_ENG_20030513.0139-E68
E13	APW_ENG_20030513.0139-E69
EM1	APW_ENG_20030513.0139-E21-1
EM19	APW_ENG_20030513.0139-E69-2
EM20	APW_ENG_20030513.0139-E1-3
EM21	APW_ENG_20030513.0139-E66-4
EM22	APW_ENG_20030513.0139-E2-5
EM23	APW_ENG_20030513.0139-E3-6
EM24	APW_ENG_20030513.0139-E60-7
EM25	APW_ENG_20030513.0139-E57-8
