CE13	AFP_ENG_20030305.0918-CE1
CE14	AFP_ENG_20030305.0918-CE2
CE15	AFP_ENG_20030305.0918-CE3
CE16	AFP_ENG_20030305.0918-CE4
CE17	AFP_ENG_20030305.0918-CE5
CE18	AFP_ENG_20030305.0918-CE6
CE19	AFP_ENG_20030305.0918-CE7
CE20	AFP_ENG_20030305.0918-CE8
CE21	AFP_ENG_20030305.0918-CE9
CE22	AFP_ENG_20030305.0918-CE10
CE23	AFP_ENG_20030305.0918-CE11
CE24	AFP_ENG_20030305.0918-CE12
CE25	AFP_ENG_20030305.0918-CE13
CE26	AFP_ENG_20030305.0918-CE14
CE27	AFP_ENG_20030305.0918-CE15
CE28	AFP_ENG_20030305.0918-CE16
CE29	AFP_ENG_20030305.0918-CE17
CE30	AFP_ENG_20030305.0918-CE18
CE31	AFP_ENG_20030305.0918-CE19
CE32	AFP_ENG_20030305.0918-CE20
CE33	AFP_ENG_20030305.0918-CE21
CE34	AFP_ENG_20030305.0918-CE22
CE35	AFP_ENG_20030305.0918-CE23
CE36	AFP_ENG_20030305.0918-CE24
CE37	AFP_ENG_20030305.0918-CE25
CE38	AFP_ENG_20030305.0918-CE26
CE39	AFP_ENG_20030305.0918-CE27
CE40	AFP_ENG_20030305.0918-CE28
CE41	AFP_ENG_20030305.0918-CE29
CE42	AFP_ENG_20030305.0918-CE30
CE1	AFP_ENG_20030305.0918-CE31
CE43	AFP_ENG_20030305.0918-CE32
CE44	AFP_ENG_20030305.0918-CE33
CE45	AFP_ENG_20030305.0918-CE34
CE46	AFP_ENG_20030305.0918-CE35
CE47	AFP_ENG_20030305.0918-CE36
CE48	AFP_ENG_20030305.0918-CE37
CE49	AFP_ENG_20030305.0918-CE38
CE50	AFP_ENG_20030305.0918-CE39
CE52	AFP_ENG_20030305.0918-CE40
CE53	AFP_ENG_20030305.0918-CE41
CE54	AFP_ENG_20030305.0918-CE42
CE55	AFP_ENG_20030305.0918-CE43
CE56	AFP_ENG_20030305.0918-CE44
CE57	AFP_ENG_20030305.0918-CE45
CE58	AFP_ENG_20030305.0918-CE46
CE59	AFP_ENG_20030305.0918-CE47
CE60	AFP_ENG_20030305.0918-CE48
CE61	AFP_ENG_20030305.0918-CE49
CE62	AFP_ENG_20030305.0918-CE50
CE63	AFP_ENG_20030305.0918-CE51
CE64	AFP_ENG_20030305.0918-CE52
CE65	AFP_ENG_20030305.0918-CE53
CE66	AFP_ENG_20030305.0918-CE54
CE67	AFP_ENG_20030305.0918-CE55
CE2	AFP_ENG_20030305.0918-CE56
CE68	AFP_ENG_20030305.0918-CE57
CE69	AFP_ENG_20030305.0918-CE58
CE70	AFP_ENG_20030305.0918-CE59
CE71	AFP_ENG_20030305.0918-CE60
CE72	AFP_ENG_20030305.0918-CE61
CE73	AFP_ENG_20030305.0918-CE62
CE74	AFP_ENG_20030305.0918-CE63
CE75	AFP_ENG_20030305.0918-CE64
CE76	AFP_ENG_20030305.0918-CE65
CE77	AFP_ENG_20030305.0918-CE66
CE78	AFP_ENG_20030305.0918-CE67
CE79	AFP_ENG_20030305.0918-CE68
CE80	AFP_ENG_20030305.0918-CE69
CE81	AFP_ENG_20030305.0918-CE70
CE82	AFP_ENG_20030305.0918-CE71
CE83	AFP_ENG_20030305.0918-CE72
CE84	AFP_ENG_20030305.0918-CE73
CE85	AFP_ENG_20030305.0918-CE74
CE86	AFP_ENG_20030305.0918-CE75
CE87	AFP_ENG_20030305.0918-CE76
CE88	AFP_ENG_20030305.0918-CE77
CE89	AFP_ENG_20030305.0918-CE78
CE90	AFP_ENG_20030305.0918-CE79
CE91	AFP_ENG_20030305.0918-CE80
CE92	AFP_ENG_20030305.0918-CE81
CE93	AFP_ENG_20030305.0918-CE82
CE94	AFP_ENG_20030305.0918-CE83
CE95	AFP_ENG_20030305.0918-CE84
CE96	AFP_ENG_20030305.0918-CE85
CE97	AFP_ENG_20030305.0918-CE86
CE98	AFP_ENG_20030305.0918-CE87
CE99	AFP_ENG_20030305.0918-CE88
CE100	AFP_ENG_20030305.0918-CE89
CE101	AFP_ENG_20030305.0918-CE90
CE102	AFP_ENG_20030305.0918-CE91
CE103	AFP_ENG_20030305.0918-CE92
CE3	AFP_ENG_20030305.0918-CE93
CE4	AFP_ENG_20030305.0918-CE94
CE104	AFP_ENG_20030305.0918-CE95
CE5	AFP_ENG_20030305.0918-CE96
CE6	AFP_ENG_20030305.0918-CE97
CE7	AFP_ENG_20030305.0918-CE98
CE8	AFP_ENG_20030305.0918-CE99
CE9	AFP_ENG_20030305.0918-CE100
CE10	AFP_ENG_20030305.0918-CE101
CE11	AFP_ENG_20030305.0918-CE102
CE12	AFP_ENG_20030305.0918-CE103
E13	AFP_ENG_20030305.0918-E1
E14	AFP_ENG_20030305.0918-E2
E15	AFP_ENG_20030305.0918-E3
E16	AFP_ENG_20030305.0918-E4
E17	AFP_ENG_20030305.0918-E5
E18	AFP_ENG_20030305.0918-E6
E19	AFP_ENG_20030305.0918-E7
E20	AFP_ENG_20030305.0918-E8
E21	AFP_ENG_20030305.0918-E9
E22	AFP_ENG_20030305.0918-E10
E23	AFP_ENG_20030305.0918-E11
E24	AFP_ENG_20030305.0918-E12
E25	AFP_ENG_20030305.0918-E13
E26	AFP_ENG_20030305.0918-E14
E27	AFP_ENG_20030305.0918-E15
