CE13	APW_ENG_20030407.0030-CE1
CE14	APW_ENG_20030407.0030-CE2
CE15	APW_ENG_20030407.0030-CE3
CE16	APW_ENG_20030407.0030-CE4
CE17	APW_ENG_20030407.0030-CE5
CE18	APW_ENG_20030407.0030-CE6
CE19	APW_ENG_20030407.0030-CE7
CE20	APW_ENG_20030407.0030-CE8
CE21	APW_ENG_20030407.0030-CE9
CE22	APW_ENG_20030407.0030-CE10
CE23	APW_ENG_20030407.0030-CE11
CE24	APW_ENG_20030407.0030-CE12
CE25	APW_ENG_20030407.0030-CE13
CE26	APW_ENG_20030407.0030-CE14
CE27	APW_ENG_20030407.0030-CE15
CE28	APW_ENG_20030407.0030-CE16
CE29	APW_ENG_20030407.0030-CE17
CE30	APW_ENG_20030407.0030-CE18
CE32	APW_ENG_20030407.0030-CE19
CE33	APW_ENG_20030407.0030-CE20
CE34	APW_ENG_20030407.0030-CE21
CE35	APW_ENG_20030407.0030-CE22
CE36	APW_ENG_20030407.0030-CE23
CE37	APW_ENG_20030407.0030-CE24
CE38	APW_ENG_20030407.0030-CE25
CE39	APW_ENG_20030407.0030-CE26
CE54	APW_ENG_20030407.0030-CE27
CE40	APW_ENG_20030407.0030-CE28
CE1	APW_ENG_20030407.0030-CE29
CE42	APW_ENG_20030407.0030-CE30
CE43	APW_ENG_20030407.0030-CE31
CE44	APW_ENG_20030407.0030-CE32
CE45	APW_ENG_20030407.0030-CE33
CE46	APW_ENG_20030407.0030-CE34
CE47	APW_ENG_20030407.0030-CE35
CE48	APW_ENG_20030407.0030-CE36
CE50	APW_ENG_20030407.0030-CE37
CE51	APW_ENG_20030407.0030-CE38
CE55	APW_ENG_20030407.0030-CE39
CE56	APW_ENG_20030407.0030-CE40
CE57	APW_ENG_20030407.0030-CE41
CE58	APW_ENG_20030407.0030-CE42
CE59	APW_ENG_20030407.0030-CE43
CE60	APW_ENG_20030407.0030-CE44
CE61	APW_ENG_20030407.0030-CE45
CE75	APW_ENG_20030407.0030-CE46
CE63	APW_ENG_20030407.0030-CE47
CE64	APW_ENG_20030407.0030-CE48
CE65	APW_ENG_20030407.0030-CE49
CE66	APW_ENG_20030407.0030-CE50
CE67	APW_ENG_20030407.0030-CE51
CE68	APW_ENG_20030407.0030-CE52
CE69	APW_ENG_20030407.0030-CE53
CE70	APW_ENG_20030407.0030-CE54
CE71	APW_ENG_20030407.0030-CE55
CE72	APW_ENG_20030407.0030-CE56
CE73	APW_ENG_20030407.0030-CE57
CE74	APW_ENG_20030407.0030-CE58
CE76	APW_ENG_20030407.0030-CE59
CE77	APW_ENG_20030407.0030-CE60
CE78	APW_ENG_20030407.0030-CE61
CE79	APW_ENG_20030407.0030-CE62
CE80	APW_ENG_20030407.0030-CE63
CE81	APW_ENG_20030407.0030-CE64
CE82	APW_ENG_20030407.0030-CE65
CE2	APW_ENG_20030407.0030-CE66
CE83	APW_ENG_20030407.0030-CE67
CE84	APW_ENG_20030407.0030-CE68
CE85	APW_ENG_20030407.0030-CE69
CE86	APW_ENG_20030407.0030-CE70
CE87	APW_ENG_20030407.0030-CE71
CE88	APW_ENG_20030407.0030-CE72
CE89	APW_ENG_20030407.0030-CE73
