CE12	AFP_ENG_20030509.0345-CE1
CE13	AFP_ENG_20030509.0345-CE2
CE14	AFP_ENG_20030509.0345-CE3
CE16	AFP_ENG_20030509.0345-CE4
CE17	AFP_ENG_20030509.0345-CE5
CE18	AFP_ENG_20030509.0345-CE6
CE19	AFP_ENG_20030509.0345-CE7
CE20	AFP_ENG_20030509.0345-CE8
CE21	AFP_ENG_20030509.0345-CE9
CE22	AFP_ENG_20030509.0345-CE10
CE23	AFP_ENG_20030509.0345-CE11
CE24	AFP_ENG_20030509.0345-CE12
CE25	AFP_ENG_20030509.0345-CE13
CE26	AFP_ENG_20030509.0345-CE14
CE27	AFP_ENG_20030509.0345-CE15
CE1	AFP_ENG_20030509.0345-CE16
CE2	AFP_ENG_20030509.0345-CE17
CE3	AFP_ENG_20030509.0345-CE18
CE4	AFP_ENG_20030509.0345-CE19
CE5	AFP_ENG_20030509.0345-CE20
CE6	AFP_ENG_20030509.0345-CE21
CE8	AFP_ENG_20030509.0345-CE22
CE9	AFP_ENG_20030509.0345-CE23
CE10	AFP_ENG_20030509.0345-CE24
CE11	AFP_ENG_20030509.0345-CE25
E14	AFP_ENG_20030509.0345-E1
E15	AFP_ENG_20030509.0345-E2
E16	AFP_ENG_20030509.0345-E3
E17	AFP_ENG_20030509.0345-E4
E18	AFP_ENG_20030509.0345-E5
E19	AFP_ENG_20030509.0345-E6
E21	AFP_ENG_20030509.0345-E7
E22	AFP_ENG_20030509.0345-E8
E23	AFP_ENG_20030509.0345-E9
E25	AFP_ENG_20030509.0345-E10
E26	AFP_ENG_20030509.0345-E11
E28	AFP_ENG_20030509.0345-E12
E29	AFP_ENG_20030509.0345-E13
E30	AFP_ENG_20030509.0345-E14
E31	AFP_ENG_20030509.0345-E15
E32	AFP_ENG_20030509.0345-E16
E33	AFP_ENG_20030509.0345-E17
E34	AFP_ENG_20030509.0345-E18
E35	AFP_ENG_20030509.0345-E19
E36	AFP_ENG_20030509.0345-E20
E1	AFP_ENG_20030509.0345-E21
E37	AFP_ENG_20030509.0345-E22
E38	AFP_ENG_20030509.0345-E23
E2	AFP_ENG_20030509.0345-E24
E3	AFP_ENG_20030509.0345-E25
E5	AFP_ENG_20030509.0345-E26
E6	AFP_ENG_20030509.0345-E27
E7	AFP_ENG_20030509.0345-E28
E8	AFP_ENG_20030509.0345-E29
E10	AFP_ENG_20030509.0345-E30
E11	AFP_ENG_20030509.0345-E31
E12	AFP_ENG_20030509.0345-E32
E13	AFP_ENG_20030509.0345-E33
EM1	AFP_ENG_20030509.0345-E21-1
EM18	AFP_ENG_20030509.0345-E27-2
EM19	AFP_ENG_20030509.0345-E1-3
EM20	AFP_ENG_20030509.0345-E2-4
EM21	AFP_ENG_20030509.0345-E27-5
EM22	AFP_ENG_20030509.0345-E28-6
EM23	AFP_ENG_20030509.0345-E28-7
EM24	AFP_ENG_20030509.0345-E3-8
EM25	AFP_ENG_20030509.0345-E4-9
EM26	AFP_ENG_20030509.0345-E31-10
EM27	AFP_ENG_20030509.0345-E31-11
EM28	AFP_ENG_20030509.0345-E27-12
EM29	AFP_ENG_20030509.0345-E5-13
EM30	AFP_ENG_20030509.0345-E25-14
EM31	AFP_ENG_20030509.0345-E6-15
EM32	AFP_ENG_20030509.0345-E21-16
EM33	AFP_ENG_20030509.0345-E5-17
EM34	AFP_ENG_20030509.0345-E5-18
EM35	AFP_ENG_20030509.0345-E25-19
EM36	AFP_ENG_20030509.0345-E25-20
EM37	AFP_ENG_20030509.0345-E7-21
EM38	AFP_ENG_20030509.0345-E8-22
EM39	AFP_ENG_20030509.0345-E9-23
EM40	AFP_ENG_20030509.0345-E10-24
EM41	AFP_ENG_20030509.0345-E11-25
EM42	AFP_ENG_20030509.0345-E12-26
EM43	AFP_ENG_20030509.0345-E13-27
EM44	AFP_ENG_20030509.0345-E27-28
EM45	AFP_ENG_20030509.0345-E27-29
EM46	AFP_ENG_20030509.0345-E27-30
EM47	AFP_ENG_20030509.0345-E14-31
EM48	AFP_ENG_20030509.0345-E15-32
EM49	AFP_ENG_20030509.0345-E16-33
EM50	AFP_ENG_20030509.0345-E27-34
EM51	AFP_ENG_20030509.0345-E27-35
EM52	AFP_ENG_20030509.0345-E17-36
EM53	AFP_ENG_20030509.0345-E27-37
EM54	AFP_ENG_20030509.0345-E18-38
EM55	AFP_ENG_20030509.0345-E25-39
EM56	AFP_ENG_20030509.0345-E25-40
EM57	AFP_ENG_20030509.0345-E19-41
EM58	AFP_ENG_20030509.0345-E20-42
EM59	AFP_ENG_20030509.0345-E22-43
EM60	AFP_ENG_20030509.0345-E23-44
EM61	AFP_ENG_20030509.0345-E25-45
EM2	AFP_ENG_20030509.0345-E24-46
EM3	AFP_ENG_20030509.0345-E25-47
EM4	AFP_ENG_20030509.0345-E26-48
EM5	AFP_ENG_20030509.0345-E27-49
EM6	AFP_ENG_20030509.0345-E28-50
EM7	AFP_ENG_20030509.0345-E29-51
EM8	AFP_ENG_20030509.0345-E25-52
EM9	AFP_ENG_20030509.0345-E25-53
EM10	AFP_ENG_20030509.0345-E25-54
EM11	AFP_ENG_20030509.0345-E25-55
EM12	AFP_ENG_20030509.0345-E30-56
EM13	AFP_ENG_20030509.0345-E31-57
EM14	AFP_ENG_20030509.0345-E25-58
EM15	AFP_ENG_20030509.0345-E32-59
EM16	AFP_ENG_20030509.0345-E25-60
EM17	AFP_ENG_20030509.0345-E33-61
R1	AFP_ENG_20030509.0345-R1
R2	AFP_ENG_20030509.0345-R2
R3	AFP_ENG_20030509.0345-R3
R4	AFP_ENG_20030509.0345-R4
R5	AFP_ENG_20030509.0345-R5
R6	AFP_ENG_20030509.0345-R6
