CE10	AFP_ENG_20030519.0049-CE1
CE11	AFP_ENG_20030519.0049-CE2
CE12	AFP_ENG_20030519.0049-CE3
CE13	AFP_ENG_20030519.0049-CE4
CE14	AFP_ENG_20030519.0049-CE5
CE15	AFP_ENG_20030519.0049-CE6
CE16	AFP_ENG_20030519.0049-CE7
CE17	AFP_ENG_20030519.0049-CE8
CE18	AFP_ENG_20030519.0049-CE9
CE19	AFP_ENG_20030519.0049-CE10
CE20	AFP_ENG_20030519.0049-CE11
CE1	AFP_ENG_20030519.0049-CE12
CE2	AFP_ENG_20030519.0049-CE13
CE3	AFP_ENG_20030519.0049-CE14
CE4	AFP_ENG_20030519.0049-CE15
CE5	AFP_ENG_20030519.0049-CE16
CE6	AFP_ENG_20030519.0049-CE17
CE7	AFP_ENG_20030519.0049-CE18
CE8	AFP_ENG_20030519.0049-CE19
CE9	AFP_ENG_20030519.0049-CE20
E11	AFP_ENG_20030519.0049-E1
E12	AFP_ENG_20030519.0049-E2
E13	AFP_ENG_20030519.0049-E3
E14	AFP_ENG_20030519.0049-E4
E15	AFP_ENG_20030519.0049-E5
E16	AFP_ENG_20030519.0049-E6
E17	AFP_ENG_20030519.0049-E7
E18	AFP_ENG_20030519.0049-E8
E20	AFP_ENG_20030519.0049-E9
E22	AFP_ENG_20030519.0049-E10
E23	AFP_ENG_20030519.0049-E11
E24	AFP_ENG_20030519.0049-E12
E25	AFP_ENG_20030519.0049-E13
E27	AFP_ENG_20030519.0049-E14
E1	AFP_ENG_20030519.0049-E15
E2	AFP_ENG_20030519.0049-E16
E3	AFP_ENG_20030519.0049-E17
E4	AFP_ENG_20030519.0049-E18
E5	AFP_ENG_20030519.0049-E19
E6	AFP_ENG_20030519.0049-E20
E7	AFP_ENG_20030519.0049-E21
E8	AFP_ENG_20030519.0049-E22
E9	AFP_ENG_20030519.0049-E23
E10	AFP_ENG_20030519.0049-E24
EM20	AFP_ENG_20030519.0049-E1-1
EM21	AFP_ENG_20030519.0049-E2-2
EM22	AFP_ENG_20030519.0049-E3-3
EM23	AFP_ENG_20030519.0049-E17-4
EM24	AFP_ENG_20030519.0049-E19-5
EM25	AFP_ENG_20030519.0049-E17-6
