CE14	AFP_ENG_20030617.0720-CE1
CE16	AFP_ENG_20030617.0720-CE2
CE18	AFP_ENG_20030617.0720-CE3
CE19	AFP_ENG_20030617.0720-CE4
CE2	AFP_ENG_20030617.0720-CE5
CE3	AFP_ENG_20030617.0720-CE6
CE4	AFP_ENG_20030617.0720-CE7
CE6	AFP_ENG_20030617.0720-CE8
CE7	AFP_ENG_20030617.0720-CE9
CE8	AFP_ENG_20030617.0720-CE10
CE9	AFP_ENG_20030617.0720-CE11
CE11	AFP_ENG_20030617.0720-CE12
CE17	AFP_ENG_20030617.0720-CE13
CE13	AFP_ENG_20030617.0720-CE14
E18	AFP_ENG_20030617.0720-E1
E25	AFP_ENG_20030617.0720-E2
E22	AFP_ENG_20030617.0720-E3
E26	AFP_ENG_20030617.0720-E4
E27	AFP_ENG_20030617.0720-E5
E29	AFP_ENG_20030617.0720-E6
E30	AFP_ENG_20030617.0720-E7
E33	AFP_ENG_20030617.0720-E8
E34	AFP_ENG_20030617.0720-E9
E35	AFP_ENG_20030617.0720-E10
E36	AFP_ENG_20030617.0720-E11
E37	AFP_ENG_20030617.0720-E12
E38	AFP_ENG_20030617.0720-E13
E39	AFP_ENG_20030617.0720-E14
E40	AFP_ENG_20030617.0720-E15
E41	AFP_ENG_20030617.0720-E16
E42	AFP_ENG_20030617.0720-E17
E43	AFP_ENG_20030617.0720-E18
E44	AFP_ENG_20030617.0720-E19
E45	AFP_ENG_20030617.0720-E20
E46	AFP_ENG_20030617.0720-E21
E47	AFP_ENG_20030617.0720-E22
E48	AFP_ENG_20030617.0720-E23
E49	AFP_ENG_20030617.0720-E24
E50	AFP_ENG_20030617.0720-E25
E51	AFP_ENG_20030617.0720-E26
E3	AFP_ENG_20030617.0720-E27
E4	AFP_ENG_20030617.0720-E28
E5	AFP_ENG_20030617.0720-E29
E8	AFP_ENG_20030617.0720-E30
E9	AFP_ENG_20030617.0720-E31
E10	AFP_ENG_20030617.0720-E32
E11	AFP_ENG_20030617.0720-E33
E23	AFP_ENG_20030617.0720-E34
E15	AFP_ENG_20030617.0720-E35
E24	AFP_ENG_20030617.0720-E36
E17	AFP_ENG_20030617.0720-E37
EM22	AFP_ENG_20030617.0720-E2-1
EM5	AFP_ENG_20030617.0720-E4-2
EM18	AFP_ENG_20030617.0720-E3-3
EM1	AFP_ENG_20030617.0720-E33-4
EM23	AFP_ENG_20030617.0720-E5-5
EM24	AFP_ENG_20030617.0720-E6-6
EM25	AFP_ENG_20030617.0720-E7-7
EM3	AFP_ENG_20030617.0720-E28-8
EM27	AFP_ENG_20030617.0720-E8-9
EM28	AFP_ENG_20030617.0720-E9-10
EM29	AFP_ENG_20030617.0720-E10-11
EM30	AFP_ENG_20030617.0720-E11-12
EM31	AFP_ENG_20030617.0720-E12-13
EM32	AFP_ENG_20030617.0720-E13-14
EM33	AFP_ENG_20030617.0720-E14-15
EM34	AFP_ENG_20030617.0720-E15-16
EM35	AFP_ENG_20030617.0720-E16-17
EM36	AFP_ENG_20030617.0720-E17-18
EM37	AFP_ENG_20030617.0720-E18-19
EM38	AFP_ENG_20030617.0720-E19-20
EM39	AFP_ENG_20030617.0720-E20-21
EM40	AFP_ENG_20030617.0720-E21-22
EM41	AFP_ENG_20030617.0720-E22-23
EM42	AFP_ENG_20030617.0720-E23-24
EM43	AFP_ENG_20030617.0720-E24-25
EM44	AFP_ENG_20030617.0720-E25-26
EM45	AFP_ENG_20030617.0720-E26-27
EM46	AFP_ENG_20030617.0720-E29-28
EM2	AFP_ENG_20030617.0720-E27-29
EM4	AFP_ENG_20030617.0720-E29-30
EM6	AFP_ENG_20030617.0720-E30-31
EM7	AFP_ENG_20030617.0720-E31-32
EM8	AFP_ENG_20030617.0720-E32-33
EM19	AFP_ENG_20030617.0720-E29-34
EM10	AFP_ENG_20030617.0720-E33-35
EM20	AFP_ENG_20030617.0720-E34-36
EM12	AFP_ENG_20030617.0720-E35-37
EM21	AFP_ENG_20030617.0720-E36-38
EM14	AFP_ENG_20030617.0720-E33-39
EM15	AFP_ENG_20030617.0720-E37-40
EM16	AFP_ENG_20030617.0720-E1-41
Q1	AFP_ENG_20030617.0720-T1
