CE11	APW_ENG_20030502.0686-CE1
CE12	APW_ENG_20030502.0686-CE2
CE13	APW_ENG_20030502.0686-CE3
CE14	APW_ENG_20030502.0686-CE4
CE15	APW_ENG_20030502.0686-CE5
CE16	APW_ENG_20030502.0686-CE6
CE17	APW_ENG_20030502.0686-CE7
CE19	APW_ENG_20030502.0686-CE8
CE20	APW_ENG_20030502.0686-CE9
CE21	APW_ENG_20030502.0686-CE10
CE22	APW_ENG_20030502.0686-CE11
CE23	APW_ENG_20030502.0686-CE12
CE24	APW_ENG_20030502.0686-CE13
CE25	APW_ENG_20030502.0686-CE14
CE26	APW_ENG_20030502.0686-CE15
CE27	APW_ENG_20030502.0686-CE16
CE28	APW_ENG_20030502.0686-CE17
CE29	APW_ENG_20030502.0686-CE18
CE30	APW_ENG_20030502.0686-CE19
CE1	APW_ENG_20030502.0686-CE20
CE31	APW_ENG_20030502.0686-CE21
CE32	APW_ENG_20030502.0686-CE22
CE33	APW_ENG_20030502.0686-CE23
CE34	APW_ENG_20030502.0686-CE24
CE35	APW_ENG_20030502.0686-CE25
CE36	APW_ENG_20030502.0686-CE26
CE37	APW_ENG_20030502.0686-CE27
CE38	APW_ENG_20030502.0686-CE28
CE39	APW_ENG_20030502.0686-CE29
CE40	APW_ENG_20030502.0686-CE30
CE41	APW_ENG_20030502.0686-CE31
CE42	APW_ENG_20030502.0686-CE32
CE43	APW_ENG_20030502.0686-CE33
CE44	APW_ENG_20030502.0686-CE34
CE58	APW_ENG_20030502.0686-CE35
CE47	APW_ENG_20030502.0686-CE36
CE48	APW_ENG_20030502.0686-CE37
CE49	APW_ENG_20030502.0686-CE38
CE50	APW_ENG_20030502.0686-CE39
CE52	APW_ENG_20030502.0686-CE40
CE53	APW_ENG_20030502.0686-CE41
CE54	APW_ENG_20030502.0686-CE42
CE55	APW_ENG_20030502.0686-CE43
CE57	APW_ENG_20030502.0686-CE44
CE59	APW_ENG_20030502.0686-CE45
CE60	APW_ENG_20030502.0686-CE46
CE61	APW_ENG_20030502.0686-CE47
CE62	APW_ENG_20030502.0686-CE48
CE2	APW_ENG_20030502.0686-CE49
CE64	APW_ENG_20030502.0686-CE50
CE65	APW_ENG_20030502.0686-CE51
CE69	APW_ENG_20030502.0686-CE52
CE70	APW_ENG_20030502.0686-CE53
CE71	APW_ENG_20030502.0686-CE54
CE72	APW_ENG_20030502.0686-CE55
CE73	APW_ENG_20030502.0686-CE56
CE74	APW_ENG_20030502.0686-CE57
CE75	APW_ENG_20030502.0686-CE58
CE76	APW_ENG_20030502.0686-CE59
CE77	APW_ENG_20030502.0686-CE60
CE78	APW_ENG_20030502.0686-CE61
CE79	APW_ENG_20030502.0686-CE62
CE81	APW_ENG_20030502.0686-CE63
CE82	APW_ENG_20030502.0686-CE64
CE83	APW_ENG_20030502.0686-CE65
CE84	APW_ENG_20030502.0686-CE66
CE85	APW_ENG_20030502.0686-CE67
CE86	APW_ENG_20030502.0686-CE68
CE87	APW_ENG_20030502.0686-CE69
CE88	APW_ENG_20030502.0686-CE70
CE89	APW_ENG_20030502.0686-CE71
CE90	APW_ENG_20030502.0686-CE72
CE91	APW_ENG_20030502.0686-CE73
CE92	APW_ENG_20030502.0686-CE74
CE93	APW_ENG_20030502.0686-CE75
CE94	APW_ENG_20030502.0686-CE76
CE95	APW_ENG_20030502.0686-CE77
CE96	APW_ENG_20030502.0686-CE78
CE97	APW_ENG_20030502.0686-CE79
CE98	APW_ENG_20030502.0686-CE80
CE3	APW_ENG_20030502.0686-CE81
CE99	APW_ENG_20030502.0686-CE82
CE100	APW_ENG_20030502.0686-CE83
CE4	APW_ENG_20030502.0686-CE84
CE5	APW_ENG_20030502.0686-CE85
CE6	APW_ENG_20030502.0686-CE86
CE7	APW_ENG_20030502.0686-CE87
CE8	APW_ENG_20030502.0686-CE88
CE9	APW_ENG_20030502.0686-CE89
CE10	APW_ENG_20030502.0686-CE90
E17	APW_ENG_20030502.0686-E1
E18	APW_ENG_20030502.0686-E2
E20	APW_ENG_20030502.0686-E3
E21	APW_ENG_20030502.0686-E4
E22	APW_ENG_20030502.0686-E5
E23	APW_ENG_20030502.0686-E6
E24	APW_ENG_20030502.0686-E7
E25	APW_ENG_20030502.0686-E8
