CE12	AFP_ENG_20030330.0211-CE1
CE13	AFP_ENG_20030330.0211-CE2
CE14	AFP_ENG_20030330.0211-CE3
CE15	AFP_ENG_20030330.0211-CE4
CE16	AFP_ENG_20030330.0211-CE5
CE17	AFP_ENG_20030330.0211-CE6
CE18	AFP_ENG_20030330.0211-CE7
CE19	AFP_ENG_20030330.0211-CE8
CE20	AFP_ENG_20030330.0211-CE9
CE21	AFP_ENG_20030330.0211-CE10
CE22	AFP_ENG_20030330.0211-CE11
CE23	AFP_ENG_20030330.0211-CE12
CE24	AFP_ENG_20030330.0211-CE13
CE1	AFP_ENG_20030330.0211-CE14
CE2	AFP_ENG_20030330.0211-CE15
CE3	AFP_ENG_20030330.0211-CE16
CE4	AFP_ENG_20030330.0211-CE17
CE5	AFP_ENG_20030330.0211-CE18
CE6	AFP_ENG_20030330.0211-CE19
CE7	AFP_ENG_20030330.0211-CE20
CE8	AFP_ENG_20030330.0211-CE21
CE9	AFP_ENG_20030330.0211-CE22
CE10	AFP_ENG_20030330.0211-CE23
CE11	AFP_ENG_20030330.0211-CE24
E17	AFP_ENG_20030330.0211-E1
E18	AFP_ENG_20030330.0211-E2
E19	AFP_ENG_20030330.0211-E3
E20	AFP_ENG_20030330.0211-E4
E21	AFP_ENG_20030330.0211-E5
E22	AFP_ENG_20030330.0211-E6
E23	AFP_ENG_20030330.0211-E7
E25	AFP_ENG_20030330.0211-E8
E26	AFP_ENG_20030330.0211-E9
E27	AFP_ENG_20030330.0211-E10
E28	AFP_ENG_20030330.0211-E11
E29	AFP_ENG_20030330.0211-E12
E30	AFP_ENG_20030330.0211-E13
E31	AFP_ENG_20030330.0211-E14
E32	AFP_ENG_20030330.0211-E15
E33	AFP_ENG_20030330.0211-E16
E35	AFP_ENG_20030330.0211-E17
E36	AFP_ENG_20030330.0211-E18
E1	AFP_ENG_20030330.0211-E19
E2	AFP_ENG_20030330.0211-E20
E3	AFP_ENG_20030330.0211-E21
E5	AFP_ENG_20030330.0211-E22
E6	AFP_ENG_20030330.0211-E23
E7	AFP_ENG_20030330.0211-E24
E8	AFP_ENG_20030330.0211-E25
E9	AFP_ENG_20030330.0211-E26
E10	AFP_ENG_20030330.0211-E27
E11	AFP_ENG_20030330.0211-E28
E12	AFP_ENG_20030330.0211-E29
E14	AFP_ENG_20030330.0211-E30
E15	AFP_ENG_20030330.0211-E31
E16	AFP_ENG_20030330.0211-E32
EM1	AFP_ENG_20030330.0211-E19-1
EM17	AFP_ENG_20030330.0211-E1-2
EM18	AFP_ENG_20030330.0211-E29-3
EM19	AFP_ENG_20030330.0211-E2-4
EM20	AFP_ENG_20030330.0211-E21-5
EM22	AFP_ENG_20030330.0211-E21-6
EM21	AFP_ENG_20030330.0211-E3-7
EM23	AFP_ENG_20030330.0211-E21-8
EM24	AFP_ENG_20030330.0211-E21-9
EM25	AFP_ENG_20030330.0211-E4-10
EM26	AFP_ENG_20030330.0211-E5-11
EM27	AFP_ENG_20030330.0211-E6-12
EM28	AFP_ENG_20030330.0211-E25-13
EM29	AFP_ENG_20030330.0211-E7-14
EM30	AFP_ENG_20030330.0211-E8-15
EM31	AFP_ENG_20030330.0211-E32-16
EM32	AFP_ENG_20030330.0211-E9-17
EM33	AFP_ENG_20030330.0211-E23-18
EM34	AFP_ENG_20030330.0211-E10-19
EM35	AFP_ENG_20030330.0211-E11-20
EM36	AFP_ENG_20030330.0211-E12-21
EM37	AFP_ENG_20030330.0211-E13-22
EM38	AFP_ENG_20030330.0211-E28-23
EM39	AFP_ENG_20030330.0211-E14-24
EM40	AFP_ENG_20030330.0211-E15-25
EM41	AFP_ENG_20030330.0211-E16-26
EM42	AFP_ENG_20030330.0211-E23-27
EM43	AFP_ENG_20030330.0211-E26-28
EM44	AFP_ENG_20030330.0211-E23-29
EM45	AFP_ENG_20030330.0211-E17-30
EM46	AFP_ENG_20030330.0211-E18-31
EM2	AFP_ENG_20030330.0211-E20-32
EM3	AFP_ENG_20030330.0211-E21-33
EM4	AFP_ENG_20030330.0211-E22-34
EM5	AFP_ENG_20030330.0211-E24-35
EM6	AFP_ENG_20030330.0211-E25-36
EM7	AFP_ENG_20030330.0211-E27-37
EM8	AFP_ENG_20030330.0211-E28-38
EM9	AFP_ENG_20030330.0211-E21-39
EM10	AFP_ENG_20030330.0211-E29-40
EM13	AFP_ENG_20030330.0211-E30-41
EM14	AFP_ENG_20030330.0211-E29-42
EM15	AFP_ENG_20030330.0211-E31-43
EM16	AFP_ENG_20030330.0211-E32-44
R1	AFP_ENG_20030330.0211-R1
R2	AFP_ENG_20030330.0211-R2
R3	AFP_ENG_20030330.0211-R3
R4	AFP_ENG_20030330.0211-R4
R5	AFP_ENG_20030330.0211-R5
R6	AFP_ENG_20030330.0211-R6
R7	AFP_ENG_20030330.0211-R7
R8	AFP_ENG_20030330.0211-R8
RM1	AFP_ENG_20030330.0211-R1-1
RM2	AFP_ENG_20030330.0211-R2-1
RM3	AFP_ENG_20030330.0211-R3-1
RM4	AFP_ENG_20030330.0211-R4-1
RM5	AFP_ENG_20030330.0211-R5-1
RM6	AFP_ENG_20030330.0211-R6-1
RM7	AFP_ENG_20030330.0211-R7-1
RM8	AFP_ENG_20030330.0211-R8-1
V1	AFP_ENG_20030330.0211-EV1
V2	AFP_ENG_20030330.0211-EV2
VM1	AFP_ENG_20030330.0211-EV1-1
VM2	AFP_ENG_20030330.0211-EV2-1
VM3	AFP_ENG_20030330.0211-EV2-2
VM4	AFP_ENG_20030330.0211-EV2-3
VM5	AFP_ENG_20030330.0211-EV1-2
VM6	AFP_ENG_20030330.0211-EV2-4
VM7	AFP_ENG_20030330.0211-EV2-5
Q1	AFP_ENG_20030330.0211-T1
Q2	AFP_ENG_20030330.0211-T2
Q3	AFP_ENG_20030330.0211-T3
Q4	AFP_ENG_20030330.0211-T4
Q5	AFP_ENG_20030330.0211-T5
Q6	AFP_ENG_20030330.0211-T6
Q7	AFP_ENG_20030330.0211-T7
