CE8	AFP_ENG_20030418.0556-CE1
CE9	AFP_ENG_20030418.0556-CE2
CE10	AFP_ENG_20030418.0556-CE3
CE11	AFP_ENG_20030418.0556-CE4
CE12	AFP_ENG_20030418.0556-CE5
CE13	AFP_ENG_20030418.0556-CE6
CE14	AFP_ENG_20030418.0556-CE7
CE15	AFP_ENG_20030418.0556-CE8
CE16	AFP_ENG_20030418.0556-CE9
CE17	AFP_ENG_20030418.0556-CE10
CE18	AFP_ENG_20030418.0556-CE11
CE19	AFP_ENG_20030418.0556-CE12
CE20	AFP_ENG_20030418.0556-CE13
CE1	AFP_ENG_20030418.0556-CE14
CE2	AFP_ENG_20030418.0556-CE15
CE3	AFP_ENG_20030418.0556-CE16
CE4	AFP_ENG_20030418.0556-CE17
CE5	AFP_ENG_20030418.0556-CE18
CE6	AFP_ENG_20030418.0556-CE19
CE7	AFP_ENG_20030418.0556-CE20
E12	AFP_ENG_20030418.0556-E1
E13	AFP_ENG_20030418.0556-E2
E14	AFP_ENG_20030418.0556-E3
E15	AFP_ENG_20030418.0556-E4
E16	AFP_ENG_20030418.0556-E5
E17	AFP_ENG_20030418.0556-E6
E18	AFP_ENG_20030418.0556-E7
E20	AFP_ENG_20030418.0556-E8
E22	AFP_ENG_20030418.0556-E9
E23	AFP_ENG_20030418.0556-E10
E24	AFP_ENG_20030418.0556-E11
E25	AFP_ENG_20030418.0556-E12
E26	AFP_ENG_20030418.0556-E13
E27	AFP_ENG_20030418.0556-E14
E28	AFP_ENG_20030418.0556-E15
E29	AFP_ENG_20030418.0556-E16
E30	AFP_ENG_20030418.0556-E17
E31	AFP_ENG_20030418.0556-E18
E33	AFP_ENG_20030418.0556-E19
E1	AFP_ENG_20030418.0556-E20
E2	AFP_ENG_20030418.0556-E21
E3	AFP_ENG_20030418.0556-E22
E4	AFP_ENG_20030418.0556-E23
E5	AFP_ENG_20030418.0556-E24
E6	AFP_ENG_20030418.0556-E25
E7	AFP_ENG_20030418.0556-E26
E8	AFP_ENG_20030418.0556-E27
E9	AFP_ENG_20030418.0556-E28
E10	AFP_ENG_20030418.0556-E29
E11	AFP_ENG_20030418.0556-E30
EM1	AFP_ENG_20030418.0556-E20-1
EM22	AFP_ENG_20030418.0556-E2-2
EM23	AFP_ENG_20030418.0556-E3-3
EM24	AFP_ENG_20030418.0556-E25-4
EM25	AFP_ENG_20030418.0556-E4-5
EM26	AFP_ENG_20030418.0556-E26-6
EM27	AFP_ENG_20030418.0556-E5-7
EM28	AFP_ENG_20030418.0556-E6-8
EM30	AFP_ENG_20030418.0556-E4-9
EM31	AFP_ENG_20030418.0556-E26-10
EM32	AFP_ENG_20030418.0556-E22-11
EM33	AFP_ENG_20030418.0556-E22-12
EM34	AFP_ENG_20030418.0556-E7-13
EM35	AFP_ENG_20030418.0556-E8-14
