CE12	APW_ENG_20030311.0775-CE1
CE13	APW_ENG_20030311.0775-CE2
CE14	APW_ENG_20030311.0775-CE3
CE15	APW_ENG_20030311.0775-CE4
CE17	APW_ENG_20030311.0775-CE5
CE18	APW_ENG_20030311.0775-CE6
CE19	APW_ENG_20030311.0775-CE7
CE20	APW_ENG_20030311.0775-CE8
CE21	APW_ENG_20030311.0775-CE9
CE22	APW_ENG_20030311.0775-CE10
CE23	APW_ENG_20030311.0775-CE11
CE26	APW_ENG_20030311.0775-CE12
CE27	APW_ENG_20030311.0775-CE13
CE28	APW_ENG_20030311.0775-CE14
CE29	APW_ENG_20030311.0775-CE15
CE30	APW_ENG_20030311.0775-CE16
CE1	APW_ENG_20030311.0775-CE17
CE31	APW_ENG_20030311.0775-CE18
CE32	APW_ENG_20030311.0775-CE19
CE33	APW_ENG_20030311.0775-CE20
CE34	APW_ENG_20030311.0775-CE21
CE35	APW_ENG_20030311.0775-CE22
CE36	APW_ENG_20030311.0775-CE23
CE37	APW_ENG_20030311.0775-CE24
CE38	APW_ENG_20030311.0775-CE25
CE39	APW_ENG_20030311.0775-CE26
CE40	APW_ENG_20030311.0775-CE27
CE41	APW_ENG_20030311.0775-CE28
CE42	APW_ENG_20030311.0775-CE29
CE43	APW_ENG_20030311.0775-CE30
CE44	APW_ENG_20030311.0775-CE31
CE45	APW_ENG_20030311.0775-CE32
CE55	APW_ENG_20030311.0775-CE33
CE2	APW_ENG_20030311.0775-CE34
CE47	APW_ENG_20030311.0775-CE35
CE48	APW_ENG_20030311.0775-CE36
CE49	APW_ENG_20030311.0775-CE37
CE50	APW_ENG_20030311.0775-CE38
CE51	APW_ENG_20030311.0775-CE39
CE52	APW_ENG_20030311.0775-CE40
CE53	APW_ENG_20030311.0775-CE41
CE54	APW_ENG_20030311.0775-CE42
CE3	APW_ENG_20030311.0775-CE43
CE4	APW_ENG_20030311.0775-CE44
CE5	APW_ENG_20030311.0775-CE45
CE6	APW_ENG_20030311.0775-CE46
CE7	APW_ENG_20030311.0775-CE47
CE9	APW_ENG_20030311.0775-CE48
CE10	APW_ENG_20030311.0775-CE49
CE16	APW_ENG_20030311.0775-CE50
E14	APW_ENG_20030311.0775-E1
E15	APW_ENG_20030311.0775-E2
E16	APW_ENG_20030311.0775-E3
E17	APW_ENG_20030311.0775-E4
E18	APW_ENG_20030311.0775-E5
E21	APW_ENG_20030311.0775-E6
E22	APW_ENG_20030311.0775-E7
E23	APW_ENG_20030311.0775-E8
E24	APW_ENG_20030311.0775-E9
E25	APW_ENG_20030311.0775-E10
E26	APW_ENG_20030311.0775-E11
E27	APW_ENG_20030311.0775-E12
E28	APW_ENG_20030311.0775-E13
E29	APW_ENG_20030311.0775-E14
E31	APW_ENG_20030311.0775-E15
E33	APW_ENG_20030311.0775-E16
E34	APW_ENG_20030311.0775-E17
E35	APW_ENG_20030311.0775-E18
E36	APW_ENG_20030311.0775-E19
E48	APW_ENG_20030311.0775-E20
E49	APW_ENG_20030311.0775-E21
E1	APW_ENG_20030311.0775-E22
E39	APW_ENG_20030311.0775-E23
E40	APW_ENG_20030311.0775-E24
E41	APW_ENG_20030311.0775-E25
E42	APW_ENG_20030311.0775-E26
E43	APW_ENG_20030311.0775-E27
E45	APW_ENG_20030311.0775-E28
E46	APW_ENG_20030311.0775-E29
E47	APW_ENG_20030311.0775-E30
E50	APW_ENG_20030311.0775-E31
