CE10	AFP_ENG_20030514.0706-CE1
CE11	AFP_ENG_20030514.0706-CE2
CE12	AFP_ENG_20030514.0706-CE3
CE13	AFP_ENG_20030514.0706-CE4
CE14	AFP_ENG_20030514.0706-CE5
CE15	AFP_ENG_20030514.0706-CE6
CE16	AFP_ENG_20030514.0706-CE7
CE17	AFP_ENG_20030514.0706-CE8
CE18	AFP_ENG_20030514.0706-CE9
CE19	AFP_ENG_20030514.0706-CE10
CE20	AFP_ENG_20030514.0706-CE11
CE21	AFP_ENG_20030514.0706-CE12
CE1	AFP_ENG_20030514.0706-CE13
CE2	AFP_ENG_20030514.0706-CE14
CE3	AFP_ENG_20030514.0706-CE15
CE4	AFP_ENG_20030514.0706-CE16
CE5	AFP_ENG_20030514.0706-CE17
CE6	AFP_ENG_20030514.0706-CE18
CE7	AFP_ENG_20030514.0706-CE19
CE8	AFP_ENG_20030514.0706-CE20
CE9	AFP_ENG_20030514.0706-CE21
E16	AFP_ENG_20030514.0706-E1
E18	AFP_ENG_20030514.0706-E2
E19	AFP_ENG_20030514.0706-E3
E20	AFP_ENG_20030514.0706-E4
E21	AFP_ENG_20030514.0706-E5
E22	AFP_ENG_20030514.0706-E6
E23	AFP_ENG_20030514.0706-E7
E25	AFP_ENG_20030514.0706-E8
E26	AFP_ENG_20030514.0706-E9
E27	AFP_ENG_20030514.0706-E10
E28	AFP_ENG_20030514.0706-E11
E29	AFP_ENG_20030514.0706-E12
E30	AFP_ENG_20030514.0706-E13
E31	AFP_ENG_20030514.0706-E14
E32	AFP_ENG_20030514.0706-E15
E33	AFP_ENG_20030514.0706-E16
E34	AFP_ENG_20030514.0706-E17
E35	AFP_ENG_20030514.0706-E18
E37	AFP_ENG_20030514.0706-E19
E38	AFP_ENG_20030514.0706-E20
E39	AFP_ENG_20030514.0706-E21
E1	AFP_ENG_20030514.0706-E22
E2	AFP_ENG_20030514.0706-E23
E3	AFP_ENG_20030514.0706-E24
E4	AFP_ENG_20030514.0706-E25
E5	AFP_ENG_20030514.0706-E26
E6	AFP_ENG_20030514.0706-E27
E7	AFP_ENG_20030514.0706-E28
E9	AFP_ENG_20030514.0706-E29
E10	AFP_ENG_20030514.0706-E30
E11	AFP_ENG_20030514.0706-E31
E12	AFP_ENG_20030514.0706-E32
E14	AFP_ENG_20030514.0706-E33
E15	AFP_ENG_20030514.0706-E34
EM1	AFP_ENG_20030514.0706-E22-1
EM19	AFP_ENG_20030514.0706-E2-2
EM20	AFP_ENG_20030514.0706-E3-3
EM21	AFP_ENG_20030514.0706-E4-4
EM22	AFP_ENG_20030514.0706-E3-5
EM23	AFP_ENG_20030514.0706-E5-6
EM24	AFP_ENG_20030514.0706-E6-7
EM25	AFP_ENG_20030514.0706-E7-8
EM26	AFP_ENG_20030514.0706-E8-9
EM27	AFP_ENG_20030514.0706-E24-10
EM28	AFP_ENG_20030514.0706-E28-11
EM29	AFP_ENG_20030514.0706-E9-12
EM30	AFP_ENG_20030514.0706-E24-13
EM31	AFP_ENG_20030514.0706-E30-14
EM32	AFP_ENG_20030514.0706-E10-15
EM33	AFP_ENG_20030514.0706-E34-16
EM34	AFP_ENG_20030514.0706-E34-17
EM35	AFP_ENG_20030514.0706-E24-18
EM36	AFP_ENG_20030514.0706-E11-19
EM37	AFP_ENG_20030514.0706-E12-20
EM38	AFP_ENG_20030514.0706-E24-21
EM39	AFP_ENG_20030514.0706-E13-22
EM40	AFP_ENG_20030514.0706-E26-23
EM41	AFP_ENG_20030514.0706-E28-24
EM42	AFP_ENG_20030514.0706-E26-25
EM43	AFP_ENG_20030514.0706-E14-26
EM44	AFP_ENG_20030514.0706-E15-27
EM45	AFP_ENG_20030514.0706-E24-28
EM46	AFP_ENG_20030514.0706-E16-29
EM47	AFP_ENG_20030514.0706-E17-30
EM48	AFP_ENG_20030514.0706-E18-31
EM49	AFP_ENG_20030514.0706-E19-32
EM50	AFP_ENG_20030514.0706-E20-33
EM51	AFP_ENG_20030514.0706-E21-34
EM2	AFP_ENG_20030514.0706-E23-35
