CE12	AFP_ENG_20030427.0118-CE1
CE13	AFP_ENG_20030427.0118-CE2
CE14	AFP_ENG_20030427.0118-CE3
CE15	AFP_ENG_20030427.0118-CE4
CE16	AFP_ENG_20030427.0118-CE5
CE17	AFP_ENG_20030427.0118-CE6
CE18	AFP_ENG_20030427.0118-CE7
CE19	AFP_ENG_20030427.0118-CE8
CE20	AFP_ENG_20030427.0118-CE9
CE21	AFP_ENG_20030427.0118-CE10
CE22	AFP_ENG_20030427.0118-CE11
CE23	AFP_ENG_20030427.0118-CE12
CE24	AFP_ENG_20030427.0118-CE13
CE1	AFP_ENG_20030427.0118-CE14
CE25	AFP_ENG_20030427.0118-CE15
CE26	AFP_ENG_20030427.0118-CE16
CE2	AFP_ENG_20030427.0118-CE17
CE3	AFP_ENG_20030427.0118-CE18
CE4	AFP_ENG_20030427.0118-CE19
CE5	AFP_ENG_20030427.0118-CE20
CE6	AFP_ENG_20030427.0118-CE21
CE7	AFP_ENG_20030427.0118-CE22
CE8	AFP_ENG_20030427.0118-CE23
CE9	AFP_ENG_20030427.0118-CE24
CE10	AFP_ENG_20030427.0118-CE25
CE11	AFP_ENG_20030427.0118-CE26
E16	AFP_ENG_20030427.0118-E1
E17	AFP_ENG_20030427.0118-E2
E18	AFP_ENG_20030427.0118-E3
E19	AFP_ENG_20030427.0118-E4
E20	AFP_ENG_20030427.0118-E5
E21	AFP_ENG_20030427.0118-E6
E22	AFP_ENG_20030427.0118-E7
E23	AFP_ENG_20030427.0118-E8
E24	AFP_ENG_20030427.0118-E9
E25	AFP_ENG_20030427.0118-E10
E27	AFP_ENG_20030427.0118-E11
E28	AFP_ENG_20030427.0118-E12
E30	AFP_ENG_20030427.0118-E13
E31	AFP_ENG_20030427.0118-E14
E32	AFP_ENG_20030427.0118-E15
E33	AFP_ENG_20030427.0118-E16
E34	AFP_ENG_20030427.0118-E17
E35	AFP_ENG_20030427.0118-E18
E36	AFP_ENG_20030427.0118-E19
E37	AFP_ENG_20030427.0118-E20
E38	AFP_ENG_20030427.0118-E21
E39	AFP_ENG_20030427.0118-E22
E1	AFP_ENG_20030427.0118-E23
E40	AFP_ENG_20030427.0118-E24
E41	AFP_ENG_20030427.0118-E25
E42	AFP_ENG_20030427.0118-E26
E44	AFP_ENG_20030427.0118-E27
E45	AFP_ENG_20030427.0118-E28
E2	AFP_ENG_20030427.0118-E29
E3	AFP_ENG_20030427.0118-E30
E4	AFP_ENG_20030427.0118-E31
E5	AFP_ENG_20030427.0118-E32
E7	AFP_ENG_20030427.0118-E33
E8	AFP_ENG_20030427.0118-E34
E9	AFP_ENG_20030427.0118-E35
E10	AFP_ENG_20030427.0118-E36
E11	AFP_ENG_20030427.0118-E37
E12	AFP_ENG_20030427.0118-E38
E13	AFP_ENG_20030427.0118-E39
E14	AFP_ENG_20030427.0118-E40
E15	AFP_ENG_20030427.0118-E41
EM1	AFP_ENG_20030427.0118-E23-1
EM18	AFP_ENG_20030427.0118-E38-2
EM19	AFP_ENG_20030427.0118-E34-3
EM20	AFP_ENG_20030427.0118-E37-4
EM21	AFP_ENG_20030427.0118-E34-5
EM22	AFP_ENG_20030427.0118-E40-6
EM23	AFP_ENG_20030427.0118-E2-7
EM24	AFP_ENG_20030427.0118-E3-8
EM25	AFP_ENG_20030427.0118-E40-9
EM26	AFP_ENG_20030427.0118-E3-10
EM27	AFP_ENG_20030427.0118-E4-11
EM28	AFP_ENG_20030427.0118-E40-12
EM29	AFP_ENG_20030427.0118-E3-13
EM30	AFP_ENG_20030427.0118-E3-14
EM38	AFP_ENG_20030427.0118-E9-15
EM33	AFP_ENG_20030427.0118-E5-16
EM34	AFP_ENG_20030427.0118-E6-17
EM35	AFP_ENG_20030427.0118-E7-18
EM36	AFP_ENG_20030427.0118-E8-19
EM37	AFP_ENG_20030427.0118-E7-20
EM39	AFP_ENG_20030427.0118-E10-21
EM40	AFP_ENG_20030427.0118-E11-22
EM41	AFP_ENG_20030427.0118-E9-23
EM42	AFP_ENG_20030427.0118-E12-24
EM43	AFP_ENG_20030427.0118-E12-25
EM44	AFP_ENG_20030427.0118-E9-26
EM45	AFP_ENG_20030427.0118-E13-27
EM46	AFP_ENG_20030427.0118-E14-28
EM47	AFP_ENG_20030427.0118-E15-29
EM48	AFP_ENG_20030427.0118-E7-30
EM49	AFP_ENG_20030427.0118-E7-31
EM50	AFP_ENG_20030427.0118-E16-32
EM51	AFP_ENG_20030427.0118-E17-33
