CE11	XIN_ENG_20030324.0191-CE1
CE12	XIN_ENG_20030324.0191-CE2
CE13	XIN_ENG_20030324.0191-CE3
CE14	XIN_ENG_20030324.0191-CE4
CE15	XIN_ENG_20030324.0191-CE5
CE17	XIN_ENG_20030324.0191-CE6
CE18	XIN_ENG_20030324.0191-CE7
CE19	XIN_ENG_20030324.0191-CE8
CE20	XIN_ENG_20030324.0191-CE9
CE21	XIN_ENG_20030324.0191-CE10
CE22	XIN_ENG_20030324.0191-CE11
CE23	XIN_ENG_20030324.0191-CE12
CE24	XIN_ENG_20030324.0191-CE13
CE25	XIN_ENG_20030324.0191-CE14
CE26	XIN_ENG_20030324.0191-CE15
CE27	XIN_ENG_20030324.0191-CE16
CE30	XIN_ENG_20030324.0191-CE17
CE1	XIN_ENG_20030324.0191-CE18
CE31	XIN_ENG_20030324.0191-CE19
CE2	XIN_ENG_20030324.0191-CE20
CE3	XIN_ENG_20030324.0191-CE21
CE4	XIN_ENG_20030324.0191-CE22
CE5	XIN_ENG_20030324.0191-CE23
CE6	XIN_ENG_20030324.0191-CE24
CE7	XIN_ENG_20030324.0191-CE25
CE8	XIN_ENG_20030324.0191-CE26
CE9	XIN_ENG_20030324.0191-CE27
CE10	XIN_ENG_20030324.0191-CE28
E15	XIN_ENG_20030324.0191-E1
E16	XIN_ENG_20030324.0191-E2
E17	XIN_ENG_20030324.0191-E3
E18	XIN_ENG_20030324.0191-E4
E19	XIN_ENG_20030324.0191-E5
E20	XIN_ENG_20030324.0191-E6
E21	XIN_ENG_20030324.0191-E7
E24	XIN_ENG_20030324.0191-E8
E25	XIN_ENG_20030324.0191-E9
E27	XIN_ENG_20030324.0191-E10
E28	XIN_ENG_20030324.0191-E11
E29	XIN_ENG_20030324.0191-E12
E30	XIN_ENG_20030324.0191-E13
E31	XIN_ENG_20030324.0191-E14
E33	XIN_ENG_20030324.0191-E15
E35	XIN_ENG_20030324.0191-E16
E36	XIN_ENG_20030324.0191-E17
E37	XIN_ENG_20030324.0191-E18
E38	XIN_ENG_20030324.0191-E19
E39	XIN_ENG_20030324.0191-E20
E40	XIN_ENG_20030324.0191-E21
E41	XIN_ENG_20030324.0191-E22
E45	XIN_ENG_20030324.0191-E23
E46	XIN_ENG_20030324.0191-E24
E1	XIN_ENG_20030324.0191-E25
E47	XIN_ENG_20030324.0191-E26
E48	XIN_ENG_20030324.0191-E27
E2	XIN_ENG_20030324.0191-E28
E3	XIN_ENG_20030324.0191-E29
E4	XIN_ENG_20030324.0191-E30
E5	XIN_ENG_20030324.0191-E31
E6	XIN_ENG_20030324.0191-E32
E7	XIN_ENG_20030324.0191-E33
E8	XIN_ENG_20030324.0191-E34
E10	XIN_ENG_20030324.0191-E35
E11	XIN_ENG_20030324.0191-E36
E12	XIN_ENG_20030324.0191-E37
E13	XIN_ENG_20030324.0191-E38
E14	XIN_ENG_20030324.0191-E39
EM1	XIN_ENG_20030324.0191-E25-1
EM19	XIN_ENG_20030324.0191-E34-2
EM20	XIN_ENG_20030324.0191-E1-3
EM21	XIN_ENG_20030324.0191-E2-4
EM22	XIN_ENG_20030324.0191-E3-5
EM23	XIN_ENG_20030324.0191-E38-6
EM24	XIN_ENG_20030324.0191-E4-7
EM25	XIN_ENG_20030324.0191-E38-8
EM26	XIN_ENG_20030324.0191-E38-9
EM27	XIN_ENG_20030324.0191-E34-10
EM28	XIN_ENG_20030324.0191-E5-11
EM29	XIN_ENG_20030324.0191-E6-12
EM30	XIN_ENG_20030324.0191-E7-13
EM31	XIN_ENG_20030324.0191-E8-14
EM32	XIN_ENG_20030324.0191-E9-15
EM33	XIN_ENG_20030324.0191-E10-16
EM34	XIN_ENG_20030324.0191-E11-17
EM35	XIN_ENG_20030324.0191-E12-18
EM36	XIN_ENG_20030324.0191-E13-19
EM37	XIN_ENG_20030324.0191-E14-20
EM38	XIN_ENG_20030324.0191-E15-21
EM39	XIN_ENG_20030324.0191-E16-22
EM40	XIN_ENG_20030324.0191-E17-23
EM41	XIN_ENG_20030324.0191-E18-24
EM42	XIN_ENG_20030324.0191-E19-25
EM43	XIN_ENG_20030324.0191-E20-26
EM44	XIN_ENG_20030324.0191-E17-27
EM45	XIN_ENG_20030324.0191-E21-28
EM46	XIN_ENG_20030324.0191-E22-29
EM47	XIN_ENG_20030324.0191-E20-30
