CE11	APW_ENG_20030422.0485-CE1
CE12	APW_ENG_20030422.0485-CE2
CE13	APW_ENG_20030422.0485-CE3
CE15	APW_ENG_20030422.0485-CE4
CE16	APW_ENG_20030422.0485-CE5
CE17	APW_ENG_20030422.0485-CE6
CE18	APW_ENG_20030422.0485-CE7
CE19	APW_ENG_20030422.0485-CE8
CE20	APW_ENG_20030422.0485-CE9
CE21	APW_ENG_20030422.0485-CE10
CE22	APW_ENG_20030422.0485-CE11
CE23	APW_ENG_20030422.0485-CE12
CE24	APW_ENG_20030422.0485-CE13
CE25	APW_ENG_20030422.0485-CE14
CE1	APW_ENG_20030422.0485-CE15
CE2	APW_ENG_20030422.0485-CE16
CE3	APW_ENG_20030422.0485-CE17
CE4	APW_ENG_20030422.0485-CE18
CE5	APW_ENG_20030422.0485-CE19
CE6	APW_ENG_20030422.0485-CE20
CE7	APW_ENG_20030422.0485-CE21
CE8	APW_ENG_20030422.0485-CE22
CE9	APW_ENG_20030422.0485-CE23
CE10	APW_ENG_20030422.0485-CE24
E16	APW_ENG_20030422.0485-E1
E17	APW_ENG_20030422.0485-E2
E20	APW_ENG_20030422.0485-E3
E21	APW_ENG_20030422.0485-E4
E22	APW_ENG_20030422.0485-E5
E23	APW_ENG_20030422.0485-E6
E24	APW_ENG_20030422.0485-E7
E25	APW_ENG_20030422.0485-E8
E26	APW_ENG_20030422.0485-E9
E27	APW_ENG_20030422.0485-E10
E28	APW_ENG_20030422.0485-E11
E29	APW_ENG_20030422.0485-E12
E30	APW_ENG_20030422.0485-E13
E31	APW_ENG_20030422.0485-E14
E32	APW_ENG_20030422.0485-E15
E33	APW_ENG_20030422.0485-E16
E34	APW_ENG_20030422.0485-E17
E35	APW_ENG_20030422.0485-E18
E36	APW_ENG_20030422.0485-E19
E37	APW_ENG_20030422.0485-E20
E38	APW_ENG_20030422.0485-E21
E39	APW_ENG_20030422.0485-E22
E1	APW_ENG_20030422.0485-E23
E2	APW_ENG_20030422.0485-E24
E3	APW_ENG_20030422.0485-E25
E4	APW_ENG_20030422.0485-E26
E5	APW_ENG_20030422.0485-E27
E6	APW_ENG_20030422.0485-E28
E7	APW_ENG_20030422.0485-E29
E8	APW_ENG_20030422.0485-E30
E9	APW_ENG_20030422.0485-E31
E10	APW_ENG_20030422.0485-E32
E11	APW_ENG_20030422.0485-E33
E12	APW_ENG_20030422.0485-E34
E13	APW_ENG_20030422.0485-E35
E14	APW_ENG_20030422.0485-E36
E15	APW_ENG_20030422.0485-E37
EM1	APW_ENG_20030422.0485-E23-1
EM18	APW_ENG_20030422.0485-E33-2
EM19	APW_ENG_20030422.0485-E26-3
EM20	APW_ENG_20030422.0485-E26-4
