CE13	APW_ENG_20030418.0084-CE1
CE14	APW_ENG_20030418.0084-CE2
CE17	APW_ENG_20030418.0084-CE3
CE18	APW_ENG_20030418.0084-CE4
CE23	APW_ENG_20030418.0084-CE5
CE20	APW_ENG_20030418.0084-CE6
CE21	APW_ENG_20030418.0084-CE7
CE22	APW_ENG_20030418.0084-CE8
CE26	APW_ENG_20030418.0084-CE9
CE27	APW_ENG_20030418.0084-CE10
CE28	APW_ENG_20030418.0084-CE11
CE29	APW_ENG_20030418.0084-CE12
CE30	APW_ENG_20030418.0084-CE13
CE31	APW_ENG_20030418.0084-CE14
CE32	APW_ENG_20030418.0084-CE15
CE33	APW_ENG_20030418.0084-CE16
CE34	APW_ENG_20030418.0084-CE17
CE1	APW_ENG_20030418.0084-CE18
CE35	APW_ENG_20030418.0084-CE19
CE2	APW_ENG_20030418.0084-CE20
CE36	APW_ENG_20030418.0084-CE21
CE37	APW_ENG_20030418.0084-CE22
CE38	APW_ENG_20030418.0084-CE23
CE39	APW_ENG_20030418.0084-CE24
CE3	APW_ENG_20030418.0084-CE25
CE4	APW_ENG_20030418.0084-CE26
CE5	APW_ENG_20030418.0084-CE27
CE6	APW_ENG_20030418.0084-CE28
CE7	APW_ENG_20030418.0084-CE29
CE9	APW_ENG_20030418.0084-CE30
CE10	APW_ENG_20030418.0084-CE31
CE11	APW_ENG_20030418.0084-CE32
CE12	APW_ENG_20030418.0084-CE33
E17	APW_ENG_20030418.0084-E1
E18	APW_ENG_20030418.0084-E2
E21	APW_ENG_20030418.0084-E3
E22	APW_ENG_20030418.0084-E4
E23	APW_ENG_20030418.0084-E5
E34	APW_ENG_20030418.0084-E6
E25	APW_ENG_20030418.0084-E7
E26	APW_ENG_20030418.0084-E8
E27	APW_ENG_20030418.0084-E9
E28	APW_ENG_20030418.0084-E10
E29	APW_ENG_20030418.0084-E11
E30	APW_ENG_20030418.0084-E12
E33	APW_ENG_20030418.0084-E13
E1	APW_ENG_20030418.0084-E14
E37	APW_ENG_20030418.0084-E15
E38	APW_ENG_20030418.0084-E16
E40	APW_ENG_20030418.0084-E17
E41	APW_ENG_20030418.0084-E18
E42	APW_ENG_20030418.0084-E19
E43	APW_ENG_20030418.0084-E20
E44	APW_ENG_20030418.0084-E21
E45	APW_ENG_20030418.0084-E22
E46	APW_ENG_20030418.0084-E23
E47	APW_ENG_20030418.0084-E24
E48	APW_ENG_20030418.0084-E25
E49	APW_ENG_20030418.0084-E26
E50	APW_ENG_20030418.0084-E27
E51	APW_ENG_20030418.0084-E28
E2	APW_ENG_20030418.0084-E29
E53	APW_ENG_20030418.0084-E30
E55	APW_ENG_20030418.0084-E31
E57	APW_ENG_20030418.0084-E32
E59	APW_ENG_20030418.0084-E33
E3	APW_ENG_20030418.0084-E34
E5	APW_ENG_20030418.0084-E35
E6	APW_ENG_20030418.0084-E36
E7	APW_ENG_20030418.0084-E37
E8	APW_ENG_20030418.0084-E38
E9	APW_ENG_20030418.0084-E39
