CE12	AFP_ENG_20030630.0741-CE1
CE13	AFP_ENG_20030630.0741-CE2
CE14	AFP_ENG_20030630.0741-CE3
CE15	AFP_ENG_20030630.0741-CE4
CE16	AFP_ENG_20030630.0741-CE5
CE17	AFP_ENG_20030630.0741-CE6
CE18	AFP_ENG_20030630.0741-CE7
CE19	AFP_ENG_20030630.0741-CE8
CE20	AFP_ENG_20030630.0741-CE9
CE21	AFP_ENG_20030630.0741-CE10
CE23	AFP_ENG_20030630.0741-CE11
CE24	AFP_ENG_20030630.0741-CE12
CE25	AFP_ENG_20030630.0741-CE13
CE26	AFP_ENG_20030630.0741-CE14
CE27	AFP_ENG_20030630.0741-CE15
CE28	AFP_ENG_20030630.0741-CE16
CE29	AFP_ENG_20030630.0741-CE17
CE30	AFP_ENG_20030630.0741-CE18
CE31	AFP_ENG_20030630.0741-CE19
CE32	AFP_ENG_20030630.0741-CE20
CE33	AFP_ENG_20030630.0741-CE21
CE1	AFP_ENG_20030630.0741-CE22
CE34	AFP_ENG_20030630.0741-CE23
CE35	AFP_ENG_20030630.0741-CE24
CE36	AFP_ENG_20030630.0741-CE25
CE37	AFP_ENG_20030630.0741-CE26
CE38	AFP_ENG_20030630.0741-CE27
CE39	AFP_ENG_20030630.0741-CE28
CE40	AFP_ENG_20030630.0741-CE29
CE41	AFP_ENG_20030630.0741-CE30
CE42	AFP_ENG_20030630.0741-CE31
CE43	AFP_ENG_20030630.0741-CE32
CE44	AFP_ENG_20030630.0741-CE33
CE45	AFP_ENG_20030630.0741-CE34
CE46	AFP_ENG_20030630.0741-CE35
CE47	AFP_ENG_20030630.0741-CE36
CE48	AFP_ENG_20030630.0741-CE37
CE49	AFP_ENG_20030630.0741-CE38
CE50	AFP_ENG_20030630.0741-CE39
CE51	AFP_ENG_20030630.0741-CE40
CE52	AFP_ENG_20030630.0741-CE41
CE53	AFP_ENG_20030630.0741-CE42
CE54	AFP_ENG_20030630.0741-CE43
CE55	AFP_ENG_20030630.0741-CE44
CE56	AFP_ENG_20030630.0741-CE45
CE57	AFP_ENG_20030630.0741-CE46
CE59	AFP_ENG_20030630.0741-CE47
CE60	AFP_ENG_20030630.0741-CE48
CE61	AFP_ENG_20030630.0741-CE49
CE62	AFP_ENG_20030630.0741-CE50
CE2	AFP_ENG_20030630.0741-CE51
CE63	AFP_ENG_20030630.0741-CE52
CE64	AFP_ENG_20030630.0741-CE53
CE65	AFP_ENG_20030630.0741-CE54
CE66	AFP_ENG_20030630.0741-CE55
CE67	AFP_ENG_20030630.0741-CE56
CE68	AFP_ENG_20030630.0741-CE57
CE69	AFP_ENG_20030630.0741-CE58
CE70	AFP_ENG_20030630.0741-CE59
CE71	AFP_ENG_20030630.0741-CE60
CE72	AFP_ENG_20030630.0741-CE61
CE73	AFP_ENG_20030630.0741-CE62
CE74	AFP_ENG_20030630.0741-CE63
CE75	AFP_ENG_20030630.0741-CE64
CE76	AFP_ENG_20030630.0741-CE65
CE77	AFP_ENG_20030630.0741-CE66
CE78	AFP_ENG_20030630.0741-CE67
CE79	AFP_ENG_20030630.0741-CE68
CE80	AFP_ENG_20030630.0741-CE69
CE81	AFP_ENG_20030630.0741-CE70
CE82	AFP_ENG_20030630.0741-CE71
CE83	AFP_ENG_20030630.0741-CE72
CE84	AFP_ENG_20030630.0741-CE73
CE85	AFP_ENG_20030630.0741-CE74
CE3	AFP_ENG_20030630.0741-CE75
CE86	AFP_ENG_20030630.0741-CE76
CE4	AFP_ENG_20030630.0741-CE77
CE6	AFP_ENG_20030630.0741-CE78
CE7	AFP_ENG_20030630.0741-CE79
CE8	AFP_ENG_20030630.0741-CE80
CE9	AFP_ENG_20030630.0741-CE81
CE10	AFP_ENG_20030630.0741-CE82
CE11	AFP_ENG_20030630.0741-CE83
E18	AFP_ENG_20030630.0741-E1
E19	AFP_ENG_20030630.0741-E2
E20	AFP_ENG_20030630.0741-E3
E22	AFP_ENG_20030630.0741-E4
E23	AFP_ENG_20030630.0741-E5
E24	AFP_ENG_20030630.0741-E6
E25	AFP_ENG_20030630.0741-E7
E26	AFP_ENG_20030630.0741-E8
E27	AFP_ENG_20030630.0741-E9
E28	AFP_ENG_20030630.0741-E10
E29	AFP_ENG_20030630.0741-E11
E30	AFP_ENG_20030630.0741-E12
E31	AFP_ENG_20030630.0741-E13
E32	AFP_ENG_20030630.0741-E14
E33	AFP_ENG_20030630.0741-E15
E36	AFP_ENG_20030630.0741-E16
E37	AFP_ENG_20030630.0741-E17
E38	AFP_ENG_20030630.0741-E18
E39	AFP_ENG_20030630.0741-E19
E1	AFP_ENG_20030630.0741-E20
E40	AFP_ENG_20030630.0741-E21
E41	AFP_ENG_20030630.0741-E22
E42	AFP_ENG_20030630.0741-E23
E43	AFP_ENG_20030630.0741-E24
E44	AFP_ENG_20030630.0741-E25
E45	AFP_ENG_20030630.0741-E26
E46	AFP_ENG_20030630.0741-E27
E48	AFP_ENG_20030630.0741-E28
E49	AFP_ENG_20030630.0741-E29
E50	AFP_ENG_20030630.0741-E30
E51	AFP_ENG_20030630.0741-E31
E52	AFP_ENG_20030630.0741-E32
E53	AFP_ENG_20030630.0741-E33
E54	AFP_ENG_20030630.0741-E34
E55	AFP_ENG_20030630.0741-E35
E56	AFP_ENG_20030630.0741-E36
E57	AFP_ENG_20030630.0741-E37
E58	AFP_ENG_20030630.0741-E38
E59	AFP_ENG_20030630.0741-E39
E60	AFP_ENG_20030630.0741-E40
E61	AFP_ENG_20030630.0741-E41
E62	AFP_ENG_20030630.0741-E42
E63	AFP_ENG_20030630.0741-E43
E64	AFP_ENG_20030630.0741-E44
E65	AFP_ENG_20030630.0741-E45
E67	AFP_ENG_20030630.0741-E46
E68	AFP_ENG_20030630.0741-E47
E69	AFP_ENG_20030630.0741-E48
E70	AFP_ENG_20030630.0741-E49
E71	AFP_ENG_20030630.0741-E50
E72	AFP_ENG_20030630.0741-E51
E73	AFP_ENG_20030630.0741-E52
E74	AFP_ENG_20030630.0741-E53
E75	AFP_ENG_20030630.0741-E54
E76	AFP_ENG_20030630.0741-E55
E77	AFP_ENG_20030630.0741-E56
E78	AFP_ENG_20030630.0741-E57
E79	AFP_ENG_20030630.0741-E58
E80	AFP_ENG_20030630.0741-E59
E81	AFP_ENG_20030630.0741-E60
E82	AFP_ENG_20030630.0741-E61
E83	AFP_ENG_20030630.0741-E62
E84	AFP_ENG_20030630.0741-E63
E85	AFP_ENG_20030630.0741-E64
E86	AFP_ENG_20030630.0741-E65
E87	AFP_ENG_20030630.0741-E66
E88	AFP_ENG_20030630.0741-E67
E89	AFP_ENG_20030630.0741-E68
E90	AFP_ENG_20030630.0741-E69
E91	AFP_ENG_20030630.0741-E70
E92	AFP_ENG_20030630.0741-E71
E93	AFP_ENG_20030630.0741-E72
E94	AFP_ENG_20030630.0741-E73
E2	AFP_ENG_20030630.0741-E74
E95	AFP_ENG_20030630.0741-E75
E96	AFP_ENG_20030630.0741-E76
E97	AFP_ENG_20030630.0741-E77
E98	AFP_ENG_20030630.0741-E78
E99	AFP_ENG_20030630.0741-E79
E100	AFP_ENG_20030630.0741-E80
E101	AFP_ENG_20030630.0741-E81
E103	AFP_ENG_20030630.0741-E82
E104	AFP_ENG_20030630.0741-E83
E105	AFP_ENG_20030630.0741-E84
E106	AFP_ENG_20030630.0741-E85
E107	AFP_ENG_20030630.0741-E86
E108	AFP_ENG_20030630.0741-E87
E109	AFP_ENG_20030630.0741-E88
E110	AFP_ENG_20030630.0741-E89
E111	AFP_ENG_20030630.0741-E90
E112	AFP_ENG_20030630.0741-E91
E113	AFP_ENG_20030630.0741-E92
E114	AFP_ENG_20030630.0741-E93
E115	AFP_ENG_20030630.0741-E94
E116	AFP_ENG_20030630.0741-E95
E117	AFP_ENG_20030630.0741-E96
E118	AFP_ENG_20030630.0741-E97
E120	AFP_ENG_20030630.0741-E98
E121	AFP_ENG_20030630.0741-E99
E122	AFP_ENG_20030630.0741-E100
E123	AFP_ENG_20030630.0741-E101
E124	AFP_ENG_20030630.0741-E102
E125	AFP_ENG_20030630.0741-E103
E126	AFP_ENG_20030630.0741-E104
E128	AFP_ENG_20030630.0741-E105
E129	AFP_ENG_20030630.0741-E106
E130	AFP_ENG_20030630.0741-E107
E131	AFP_ENG_20030630.0741-E108
E132	AFP_ENG_20030630.0741-E109
E133	AFP_ENG_20030630.0741-E110
E134	AFP_ENG_20030630.0741-E111
E136	AFP_ENG_20030630.0741-E112
E138	AFP_ENG_20030630.0741-E113
E139	AFP_ENG_20030630.0741-E114
E140	AFP_ENG_20030630.0741-E115
E3	AFP_ENG_20030630.0741-E116
E141	AFP_ENG_20030630.0741-E117
E142	AFP_ENG_20030630.0741-E118
E143	AFP_ENG_20030630.0741-E119
E144	AFP_ENG_20030630.0741-E120
E145	AFP_ENG_20030630.0741-E121
E4	AFP_ENG_20030630.0741-E122
E5	AFP_ENG_20030630.0741-E123
E7	AFP_ENG_20030630.0741-E124
E8	AFP_ENG_20030630.0741-E125
E9	AFP_ENG_20030630.0741-E126
E10	AFP_ENG_20030630.0741-E127
E11	AFP_ENG_20030630.0741-E128
E12	AFP_ENG_20030630.0741-E129
E13	AFP_ENG_20030630.0741-E130
E14	AFP_ENG_20030630.0741-E131
E15	AFP_ENG_20030630.0741-E132
E16	AFP_ENG_20030630.0741-E133
E17	AFP_ENG_20030630.0741-E134
EM1	AFP_ENG_20030630.0741-E20-1
EM17	AFP_ENG_20030630.0741-E122-2
EM18	AFP_ENG_20030630.0741-E124-3
EM19	AFP_ENG_20030630.0741-E116-4
EM20	AFP_ENG_20030630.0741-E116-5
EM21	AFP_ENG_20030630.0741-E1-6
EM22	AFP_ENG_20030630.0741-E124-7
EM23	AFP_ENG_20030630.0741-E2-8
EM24	AFP_ENG_20030630.0741-E3-9
EM25	AFP_ENG_20030630.0741-E4-10
EM26	AFP_ENG_20030630.0741-E5-11
EM27	AFP_ENG_20030630.0741-E6-12
EM28	AFP_ENG_20030630.0741-E5-13
EM29	AFP_ENG_20030630.0741-E129-14
EM30	AFP_ENG_20030630.0741-E7-15
EM31	AFP_ENG_20030630.0741-E8-16
EM32	AFP_ENG_20030630.0741-E9-17
EM33	AFP_ENG_20030630.0741-E10-18
EM34	AFP_ENG_20030630.0741-E11-19
EM35	AFP_ENG_20030630.0741-E5-20
EM36	AFP_ENG_20030630.0741-E12-21
EM38	AFP_ENG_20030630.0741-E130-22
EM39	AFP_ENG_20030630.0741-E130-23
EM40	AFP_ENG_20030630.0741-E130-24
EM41	AFP_ENG_20030630.0741-E13-25
EM42	AFP_ENG_20030630.0741-E14-26
EM43	AFP_ENG_20030630.0741-E15-27
EM45	AFP_ENG_20030630.0741-E16-28
EM47	AFP_ENG_20030630.0741-E124-29
EM44	AFP_ENG_20030630.0741-E133-30
EM46	AFP_ENG_20030630.0741-E133-31
EM48	AFP_ENG_20030630.0741-E133-32
EM49	AFP_ENG_20030630.0741-E17-33
EM50	AFP_ENG_20030630.0741-E133-34
EM51	AFP_ENG_20030630.0741-E133-35
EM52	AFP_ENG_20030630.0741-E18-36
EM53	AFP_ENG_20030630.0741-E19-37
EM54	AFP_ENG_20030630.0741-E14-38
EM55	AFP_ENG_20030630.0741-E116-39
EM56	AFP_ENG_20030630.0741-E21-40
EM57	AFP_ENG_20030630.0741-E22-41
EM58	AFP_ENG_20030630.0741-E22-42
EM59	AFP_ENG_20030630.0741-E23-43
EM60	AFP_ENG_20030630.0741-E133-44
EM61	AFP_ENG_20030630.0741-E24-45
EM62	AFP_ENG_20030630.0741-E22-46
EM63	AFP_ENG_20030630.0741-E25-47
EM64	AFP_ENG_20030630.0741-E25-48
EM65	AFP_ENG_20030630.0741-E26-49
EM66	AFP_ENG_20030630.0741-E22-50
EM67	AFP_ENG_20030630.0741-E27-51
EM68	AFP_ENG_20030630.0741-E27-52
EM69	AFP_ENG_20030630.0741-E28-53
EM70	AFP_ENG_20030630.0741-E29-54
EM71	AFP_ENG_20030630.0741-E30-55
EM72	AFP_ENG_20030630.0741-E133-56
EM73	AFP_ENG_20030630.0741-E31-57
EM74	AFP_ENG_20030630.0741-E32-58
EM75	AFP_ENG_20030630.0741-E23-59
EM76	AFP_ENG_20030630.0741-E33-60
EM77	AFP_ENG_20030630.0741-E34-61
EM78	AFP_ENG_20030630.0741-E20-62
EM79	AFP_ENG_20030630.0741-E35-63
EM80	AFP_ENG_20030630.0741-E36-64
EM81	AFP_ENG_20030630.0741-E37-65
EM82	AFP_ENG_20030630.0741-E38-66
EM83	AFP_ENG_20030630.0741-E39-67
EM84	AFP_ENG_20030630.0741-E37-68
EM85	AFP_ENG_20030630.0741-E40-69
EM86	AFP_ENG_20030630.0741-E2-70
EM87	AFP_ENG_20030630.0741-E2-71
EM88	AFP_ENG_20030630.0741-E124-72
EM89	AFP_ENG_20030630.0741-E116-73
EM90	AFP_ENG_20030630.0741-E41-74
EM91	AFP_ENG_20030630.0741-E42-75
EM92	AFP_ENG_20030630.0741-E43-76
EM93	AFP_ENG_20030630.0741-E44-77
EM94	AFP_ENG_20030630.0741-E45-78
EM95	AFP_ENG_20030630.0741-E46-79
EM2	AFP_ENG_20030630.0741-E74-80
EM96	AFP_ENG_20030630.0741-E47-81
EM97	AFP_ENG_20030630.0741-E45-82
EM98	AFP_ENG_20030630.0741-E116-83
EM99	AFP_ENG_20030630.0741-E48-84
EM100	AFP_ENG_20030630.0741-E49-85
EM101	AFP_ENG_20030630.0741-E50-86
EM102	AFP_ENG_20030630.0741-E74-87
EM103	AFP_ENG_20030630.0741-E26-88
EM104	AFP_ENG_20030630.0741-E51-89
EM105	AFP_ENG_20030630.0741-E52-90
EM106	AFP_ENG_20030630.0741-E53-91
EM107	AFP_ENG_20030630.0741-E52-92
EM108	AFP_ENG_20030630.0741-E52-93
EM109	AFP_ENG_20030630.0741-E54-94
EM110	AFP_ENG_20030630.0741-E55-95
EM111	AFP_ENG_20030630.0741-E56-96
EM112	AFP_ENG_20030630.0741-E57-97
EM113	AFP_ENG_20030630.0741-E55-98
EM114	AFP_ENG_20030630.0741-E58-99
EM115	AFP_ENG_20030630.0741-E59-100
EM116	AFP_ENG_20030630.0741-E60-101
EM117	AFP_ENG_20030630.0741-E61-102
EM118	AFP_ENG_20030630.0741-E62-103
EM119	AFP_ENG_20030630.0741-E63-104
EM120	AFP_ENG_20030630.0741-E55-105
EM121	AFP_ENG_20030630.0741-E55-106
EM122	AFP_ENG_20030630.0741-E64-107
EM123	AFP_ENG_20030630.0741-E65-108
EM124	AFP_ENG_20030630.0741-E55-109
EM125	AFP_ENG_20030630.0741-E66-110
EM126	AFP_ENG_20030630.0741-E67-111
EM127	AFP_ENG_20030630.0741-E68-112
EM128	AFP_ENG_20030630.0741-E69-113
EM129	AFP_ENG_20030630.0741-E70-114
EM130	AFP_ENG_20030630.0741-E71-115
EM131	AFP_ENG_20030630.0741-E72-116
EM132	AFP_ENG_20030630.0741-E73-117
EM133	AFP_ENG_20030630.0741-E75-118
EM134	AFP_ENG_20030630.0741-E76-119
EM135	AFP_ENG_20030630.0741-E72-120
EM136	AFP_ENG_20030630.0741-E66-121
EM137	AFP_ENG_20030630.0741-E77-122
EM138	AFP_ENG_20030630.0741-E72-123
EM139	AFP_ENG_20030630.0741-E129-124
EM140	AFP_ENG_20030630.0741-E78-125
EM141	AFP_ENG_20030630.0741-E125-126
EM142	AFP_ENG_20030630.0741-E79-127
EM143	AFP_ENG_20030630.0741-E80-128
EM144	AFP_ENG_20030630.0741-E81-129
EM146	AFP_ENG_20030630.0741-E82-130
EM147	AFP_ENG_20030630.0741-E83-131
EM148	AFP_ENG_20030630.0741-E83-132
EM149	AFP_ENG_20030630.0741-E84-133
EM150	AFP_ENG_20030630.0741-E26-134
EM151	AFP_ENG_20030630.0741-E85-135
EM152	AFP_ENG_20030630.0741-E86-136
EM153	AFP_ENG_20030630.0741-E87-137
EM154	AFP_ENG_20030630.0741-E88-138
EM155	AFP_ENG_20030630.0741-E89-139
EM156	AFP_ENG_20030630.0741-E5-140
EM157	AFP_ENG_20030630.0741-E74-141
EM158	AFP_ENG_20030630.0741-E129-142
EM159	AFP_ENG_20030630.0741-E5-143
EM160	AFP_ENG_20030630.0741-E129-144
EM161	AFP_ENG_20030630.0741-E90-145
EM162	AFP_ENG_20030630.0741-E129-146
EM163	AFP_ENG_20030630.0741-E91-147
EM164	AFP_ENG_20030630.0741-E92-148
EM165	AFP_ENG_20030630.0741-E92-149
EM166	AFP_ENG_20030630.0741-E91-150
EM167	AFP_ENG_20030630.0741-E129-151
EM168	AFP_ENG_20030630.0741-E93-152
EM169	AFP_ENG_20030630.0741-E91-153
EM170	AFP_ENG_20030630.0741-E94-154
EM171	AFP_ENG_20030630.0741-E122-155
EM172	AFP_ENG_20030630.0741-E122-156
EM173	AFP_ENG_20030630.0741-E127-157
EM174	AFP_ENG_20030630.0741-E122-158
EM175	AFP_ENG_20030630.0741-E12-159
EM176	AFP_ENG_20030630.0741-E130-160
EM3	AFP_ENG_20030630.0741-E116-161
EM177	AFP_ENG_20030630.0741-E95-162
EM178	AFP_ENG_20030630.0741-E96-163
EM179	AFP_ENG_20030630.0741-E97-164
EM180	AFP_ENG_20030630.0741-E98-165
EM181	AFP_ENG_20030630.0741-E99-166
EM182	AFP_ENG_20030630.0741-E100-167
EM183	AFP_ENG_20030630.0741-E101-168
EM184	AFP_ENG_20030630.0741-E102-169
EM185	AFP_ENG_20030630.0741-E103-170
EM186	AFP_ENG_20030630.0741-E102-171
EM187	AFP_ENG_20030630.0741-E13-172
EM189	AFP_ENG_20030630.0741-E104-173
EM190	AFP_ENG_20030630.0741-E127-174
EM191	AFP_ENG_20030630.0741-E105-175
EM192	AFP_ENG_20030630.0741-E99-176
EM188	AFP_ENG_20030630.0741-E96-177
EM193	AFP_ENG_20030630.0741-E96-178
EM194	AFP_ENG_20030630.0741-E106-179
EM195	AFP_ENG_20030630.0741-E127-180
EM196	AFP_ENG_20030630.0741-E107-181
EM197	AFP_ENG_20030630.0741-E108-182
EM199	AFP_ENG_20030630.0741-E72-183
EM200	AFP_ENG_20030630.0741-E72-184
EM201	AFP_ENG_20030630.0741-E122-185
EM202	AFP_ENG_20030630.0741-E23-186
EM203	AFP_ENG_20030630.0741-E108-187
EM204	AFP_ENG_20030630.0741-E26-188
EM205	AFP_ENG_20030630.0741-E109-189
EM206	AFP_ENG_20030630.0741-E122-190
EM207	AFP_ENG_20030630.0741-E110-191
EM208	AFP_ENG_20030630.0741-E111-192
EM209	AFP_ENG_20030630.0741-E112-193
EM210	AFP_ENG_20030630.0741-E111-194
EM211	AFP_ENG_20030630.0741-E113-195
EM212	AFP_ENG_20030630.0741-E114-196
EM213	AFP_ENG_20030630.0741-E55-197
EM214	AFP_ENG_20030630.0741-E115-198
EM215	AFP_ENG_20030630.0741-E111-199
EM216	AFP_ENG_20030630.0741-E55-200
EM217	AFP_ENG_20030630.0741-E117-201
EM218	AFP_ENG_20030630.0741-E118-202
EM219	AFP_ENG_20030630.0741-E117-203
EM220	AFP_ENG_20030630.0741-E26-204
EM145	AFP_ENG_20030630.0741-E8-205
EM221	AFP_ENG_20030630.0741-E23-206
EM222	AFP_ENG_20030630.0741-E119-207
EM223	AFP_ENG_20030630.0741-E120-208
EM4	AFP_ENG_20030630.0741-E123-209
EM224	AFP_ENG_20030630.0741-E121-210
EM6	AFP_ENG_20030630.0741-E124-211
EM7	AFP_ENG_20030630.0741-E125-212
EM8	AFP_ENG_20030630.0741-E126-213
EM9	AFP_ENG_20030630.0741-E128-214
EM10	AFP_ENG_20030630.0741-E129-215
EM11	AFP_ENG_20030630.0741-E131-216
EM12	AFP_ENG_20030630.0741-E132-217
EM13	AFP_ENG_20030630.0741-E133-218
EM14	AFP_ENG_20030630.0741-E134-219
EM15	AFP_ENG_20030630.0741-E133-220
EM16	AFP_ENG_20030630.0741-E124-221
R2	AFP_ENG_20030630.0741-R1
R3	AFP_ENG_20030630.0741-R2
R4	AFP_ENG_20030630.0741-R3
R5	AFP_ENG_20030630.0741-R4
R6	AFP_ENG_20030630.0741-R5
R7	AFP_ENG_20030630.0741-R6
R9	AFP_ENG_20030630.0741-R7
R10	AFP_ENG_20030630.0741-R8
R11	AFP_ENG_20030630.0741-R9
R12	AFP_ENG_20030630.0741-R10
R13	AFP_ENG_20030630.0741-R11
R14	AFP_ENG_20030630.0741-R12
R15	AFP_ENG_20030630.0741-R13
R16	AFP_ENG_20030630.0741-R14
R17	AFP_ENG_20030630.0741-R15
R18	AFP_ENG_20030630.0741-R16
R19	AFP_ENG_20030630.0741-R17
R20	AFP_ENG_20030630.0741-R18
R21	AFP_ENG_20030630.0741-R19
R22	AFP_ENG_20030630.0741-R20
R23	AFP_ENG_20030630.0741-R21
R24	AFP_ENG_20030630.0741-R22
R25	AFP_ENG_20030630.0741-R23
R26	AFP_ENG_20030630.0741-R24
R28	AFP_ENG_20030630.0741-R25
R29	AFP_ENG_20030630.0741-R26
R30	AFP_ENG_20030630.0741-R27
R31	AFP_ENG_20030630.0741-R28
R32	AFP_ENG_20030630.0741-R29
R33	AFP_ENG_20030630.0741-R30
R34	AFP_ENG_20030630.0741-R31
R35	AFP_ENG_20030630.0741-R32
R36	AFP_ENG_20030630.0741-R33
R37	AFP_ENG_20030630.0741-R34
R38	AFP_ENG_20030630.0741-R35
R39	AFP_ENG_20030630.0741-R36
R40	AFP_ENG_20030630.0741-R37
R41	AFP_ENG_20030630.0741-R38
R42	AFP_ENG_20030630.0741-R39
R43	AFP_ENG_20030630.0741-R40
R44	AFP_ENG_20030630.0741-R41
R45	AFP_ENG_20030630.0741-R42
R46	AFP_ENG_20030630.0741-R43
R47	AFP_ENG_20030630.0741-R44
R48	AFP_ENG_20030630.0741-R45
R49	AFP_ENG_20030630.0741-R46
R50	AFP_ENG_20030630.0741-R47
R51	AFP_ENG_20030630.0741-R48
R52	AFP_ENG_20030630.0741-R49
R53	AFP_ENG_20030630.0741-R50
R54	AFP_ENG_20030630.0741-R51
R55	AFP_ENG_20030630.0741-R52
R56	AFP_ENG_20030630.0741-R53
R57	AFP_ENG_20030630.0741-R54
R58	AFP_ENG_20030630.0741-R55
R59	AFP_ENG_20030630.0741-R56
R60	AFP_ENG_20030630.0741-R57
R1	AFP_ENG_20030630.0741-R58
R4	AFP_ENG_20030630.0741-R59
R1	AFP_ENG_20030630.0741-R60
R4	AFP_ENG_20030630.0741-R61
R4	AFP_ENG_20030630.0741-R62
R1	AFP_ENG_20030630.0741-R63
R44	AFP_ENG_20030630.0741-R64
R3	AFP_ENG_20030630.0741-R65
R2	AFP_ENG_20030630.0741-R66
