CE22	BACONSREBELLION_20050214.0944-CE1
CE8	BACONSREBELLION_20050214.0944-CE2
CE9	BACONSREBELLION_20050214.0944-CE3
CE11	BACONSREBELLION_20050214.0944-CE4
CE12	BACONSREBELLION_20050214.0944-CE5
CE13	BACONSREBELLION_20050214.0944-CE6
CE14	BACONSREBELLION_20050214.0944-CE7
CE15	BACONSREBELLION_20050214.0944-CE8
CE16	BACONSREBELLION_20050214.0944-CE9
CE17	BACONSREBELLION_20050214.0944-CE10
CE18	BACONSREBELLION_20050214.0944-CE11
CE19	BACONSREBELLION_20050214.0944-CE12
CE20	BACONSREBELLION_20050214.0944-CE13
CE21	BACONSREBELLION_20050214.0944-CE14
CE1	BACONSREBELLION_20050214.0944-CE15
CE2	BACONSREBELLION_20050214.0944-CE16
CE3	BACONSREBELLION_20050214.0944-CE17
CE4	BACONSREBELLION_20050214.0944-CE18
CE5	BACONSREBELLION_20050214.0944-CE19
CE6	BACONSREBELLION_20050214.0944-CE20
CE7	BACONSREBELLION_20050214.0944-CE21
E35	BACONSREBELLION_20050214.0944-E1
E18	BACONSREBELLION_20050214.0944-E2
E19	BACONSREBELLION_20050214.0944-E3
E20	BACONSREBELLION_20050214.0944-E4
E22	BACONSREBELLION_20050214.0944-E5
E23	BACONSREBELLION_20050214.0944-E6
E24	BACONSREBELLION_20050214.0944-E7
E25	BACONSREBELLION_20050214.0944-E8
E27	BACONSREBELLION_20050214.0944-E9
E28	BACONSREBELLION_20050214.0944-E10
E29	BACONSREBELLION_20050214.0944-E11
E30	BACONSREBELLION_20050214.0944-E12
E31	BACONSREBELLION_20050214.0944-E13
E32	BACONSREBELLION_20050214.0944-E14
E1	BACONSREBELLION_20050214.0944-E15
E34	BACONSREBELLION_20050214.0944-E16
E2	BACONSREBELLION_20050214.0944-E17
E3	BACONSREBELLION_20050214.0944-E18
E4	BACONSREBELLION_20050214.0944-E19
E5	BACONSREBELLION_20050214.0944-E20
E6	BACONSREBELLION_20050214.0944-E21
