CE11	AGGRESSIVEVOICEDAILY_20050203.1356-CE1
CE12	AGGRESSIVEVOICEDAILY_20050203.1356-CE2
CE13	AGGRESSIVEVOICEDAILY_20050203.1356-CE3
CE14	AGGRESSIVEVOICEDAILY_20050203.1356-CE4
CE15	AGGRESSIVEVOICEDAILY_20050203.1356-CE5
CE16	AGGRESSIVEVOICEDAILY_20050203.1356-CE6
CE17	AGGRESSIVEVOICEDAILY_20050203.1356-CE7
CE18	AGGRESSIVEVOICEDAILY_20050203.1356-CE8
CE19	AGGRESSIVEVOICEDAILY_20050203.1356-CE9
CE20	AGGRESSIVEVOICEDAILY_20050203.1356-CE10
CE21	AGGRESSIVEVOICEDAILY_20050203.1356-CE11
CE22	AGGRESSIVEVOICEDAILY_20050203.1356-CE12
CE23	AGGRESSIVEVOICEDAILY_20050203.1356-CE13
CE24	AGGRESSIVEVOICEDAILY_20050203.1356-CE14
CE25	AGGRESSIVEVOICEDAILY_20050203.1356-CE15
CE26	AGGRESSIVEVOICEDAILY_20050203.1356-CE16
CE27	AGGRESSIVEVOICEDAILY_20050203.1356-CE17
CE28	AGGRESSIVEVOICEDAILY_20050203.1356-CE18
CE29	AGGRESSIVEVOICEDAILY_20050203.1356-CE19
CE30	AGGRESSIVEVOICEDAILY_20050203.1356-CE20
CE32	AGGRESSIVEVOICEDAILY_20050203.1356-CE21
CE1	AGGRESSIVEVOICEDAILY_20050203.1356-CE22
CE2	AGGRESSIVEVOICEDAILY_20050203.1356-CE23
CE3	AGGRESSIVEVOICEDAILY_20050203.1356-CE24
CE4	AGGRESSIVEVOICEDAILY_20050203.1356-CE25
CE5	AGGRESSIVEVOICEDAILY_20050203.1356-CE26
CE6	AGGRESSIVEVOICEDAILY_20050203.1356-CE27
CE7	AGGRESSIVEVOICEDAILY_20050203.1356-CE28
CE8	AGGRESSIVEVOICEDAILY_20050203.1356-CE29
CE10	AGGRESSIVEVOICEDAILY_20050203.1356-CE30
E15	AGGRESSIVEVOICEDAILY_20050203.1356-E1
E16	AGGRESSIVEVOICEDAILY_20050203.1356-E2
E17	AGGRESSIVEVOICEDAILY_20050203.1356-E3
E18	AGGRESSIVEVOICEDAILY_20050203.1356-E4
E19	AGGRESSIVEVOICEDAILY_20050203.1356-E5
E20	AGGRESSIVEVOICEDAILY_20050203.1356-E6
E21	AGGRESSIVEVOICEDAILY_20050203.1356-E7
E22	AGGRESSIVEVOICEDAILY_20050203.1356-E8
E23	AGGRESSIVEVOICEDAILY_20050203.1356-E9
E24	AGGRESSIVEVOICEDAILY_20050203.1356-E10
E25	AGGRESSIVEVOICEDAILY_20050203.1356-E11
E26	AGGRESSIVEVOICEDAILY_20050203.1356-E12
E27	AGGRESSIVEVOICEDAILY_20050203.1356-E13
E28	AGGRESSIVEVOICEDAILY_20050203.1356-E14
E29	AGGRESSIVEVOICEDAILY_20050203.1356-E15
E30	AGGRESSIVEVOICEDAILY_20050203.1356-E16
E31	AGGRESSIVEVOICEDAILY_20050203.1356-E17
E32	AGGRESSIVEVOICEDAILY_20050203.1356-E18
E33	AGGRESSIVEVOICEDAILY_20050203.1356-E19
E34	AGGRESSIVEVOICEDAILY_20050203.1356-E20
E35	AGGRESSIVEVOICEDAILY_20050203.1356-E21
E36	AGGRESSIVEVOICEDAILY_20050203.1356-E22
E37	AGGRESSIVEVOICEDAILY_20050203.1356-E23
E39	AGGRESSIVEVOICEDAILY_20050203.1356-E24
E2	AGGRESSIVEVOICEDAILY_20050203.1356-E25
E3	AGGRESSIVEVOICEDAILY_20050203.1356-E26
E4	AGGRESSIVEVOICEDAILY_20050203.1356-E27
E5	AGGRESSIVEVOICEDAILY_20050203.1356-E28
E6	AGGRESSIVEVOICEDAILY_20050203.1356-E29
E7	AGGRESSIVEVOICEDAILY_20050203.1356-E30
E8	AGGRESSIVEVOICEDAILY_20050203.1356-E31
E10	AGGRESSIVEVOICEDAILY_20050203.1356-E32
E11	AGGRESSIVEVOICEDAILY_20050203.1356-E33
E12	AGGRESSIVEVOICEDAILY_20050203.1356-E34
E14	AGGRESSIVEVOICEDAILY_20050203.1356-E35
EM1	AGGRESSIVEVOICEDAILY_20050203.1356-E25-1
EM20	AGGRESSIVEVOICEDAILY_20050203.1356-E27-2
EM21	AGGRESSIVEVOICEDAILY_20050203.1356-E2-3
EM22	AGGRESSIVEVOICEDAILY_20050203.1356-E4-4
EM23	AGGRESSIVEVOICEDAILY_20050203.1356-E5-5
EM50	AGGRESSIVEVOICEDAILY_20050203.1356-E10-6
EM25	AGGRESSIVEVOICEDAILY_20050203.1356-E6-7
EM26	AGGRESSIVEVOICEDAILY_20050203.1356-E35-8
EM27	AGGRESSIVEVOICEDAILY_20050203.1356-E27-9
EM28	AGGRESSIVEVOICEDAILY_20050203.1356-E3-10
EM29	AGGRESSIVEVOICEDAILY_20050203.1356-E7-11
EM30	AGGRESSIVEVOICEDAILY_20050203.1356-E8-12
EM31	AGGRESSIVEVOICEDAILY_20050203.1356-E9-13
EM32	AGGRESSIVEVOICEDAILY_20050203.1356-E10-14
EM33	AGGRESSIVEVOICEDAILY_20050203.1356-E5-15
EM34	AGGRESSIVEVOICEDAILY_20050203.1356-E11-16
EM35	AGGRESSIVEVOICEDAILY_20050203.1356-E12-17
EM36	AGGRESSIVEVOICEDAILY_20050203.1356-E13-18
EM37	AGGRESSIVEVOICEDAILY_20050203.1356-E14-19
EM39	AGGRESSIVEVOICEDAILY_20050203.1356-E10-20
EM40	AGGRESSIVEVOICEDAILY_20050203.1356-E15-21
EM41	AGGRESSIVEVOICEDAILY_20050203.1356-E16-22
EM51	AGGRESSIVEVOICEDAILY_20050203.1356-E14-23
EM43	AGGRESSIVEVOICEDAILY_20050203.1356-E11-24
EM44	AGGRESSIVEVOICEDAILY_20050203.1356-E11-25
EM45	AGGRESSIVEVOICEDAILY_20050203.1356-E17-26
EM46	AGGRESSIVEVOICEDAILY_20050203.1356-E11-27
EM47	AGGRESSIVEVOICEDAILY_20050203.1356-E11-28
EM52	AGGRESSIVEVOICEDAILY_20050203.1356-E14-29
EM53	AGGRESSIVEVOICEDAILY_20050203.1356-E18-30
EM54	AGGRESSIVEVOICEDAILY_20050203.1356-E5-31
EM70	AGGRESSIVEVOICEDAILY_20050203.1356-E22-32
EM56	AGGRESSIVEVOICEDAILY_20050203.1356-E10-33
EM57	AGGRESSIVEVOICEDAILY_20050203.1356-E14-34
EM58	AGGRESSIVEVOICEDAILY_20050203.1356-E19-35
EM59	AGGRESSIVEVOICEDAILY_20050203.1356-E20-36
EM60	AGGRESSIVEVOICEDAILY_20050203.1356-E9-37
EM61	AGGRESSIVEVOICEDAILY_20050203.1356-E21-38
EM62	AGGRESSIVEVOICEDAILY_20050203.1356-E22-39
EM63	AGGRESSIVEVOICEDAILY_20050203.1356-E23-40
EM64	AGGRESSIVEVOICEDAILY_20050203.1356-E5-41
EM65	AGGRESSIVEVOICEDAILY_20050203.1356-E23-42
EM67	AGGRESSIVEVOICEDAILY_20050203.1356-E24-43
EM68	AGGRESSIVEVOICEDAILY_20050203.1356-E24-44
EM69	AGGRESSIVEVOICEDAILY_20050203.1356-E21-45
EM2	AGGRESSIVEVOICEDAILY_20050203.1356-E26-46
EM3	AGGRESSIVEVOICEDAILY_20050203.1356-E27-47
EM4	AGGRESSIVEVOICEDAILY_20050203.1356-E27-48
EM5	AGGRESSIVEVOICEDAILY_20050203.1356-E28-49
EM6	AGGRESSIVEVOICEDAILY_20050203.1356-E29-50
EM7	AGGRESSIVEVOICEDAILY_20050203.1356-E27-51
