CE11	AGGRESSIVEVOICEDAILY_20041101.1144-CE1
CE12	AGGRESSIVEVOICEDAILY_20041101.1144-CE2
CE13	AGGRESSIVEVOICEDAILY_20041101.1144-CE3
CE14	AGGRESSIVEVOICEDAILY_20041101.1144-CE4
CE15	AGGRESSIVEVOICEDAILY_20041101.1144-CE5
CE16	AGGRESSIVEVOICEDAILY_20041101.1144-CE6
CE17	AGGRESSIVEVOICEDAILY_20041101.1144-CE7
CE18	AGGRESSIVEVOICEDAILY_20041101.1144-CE8
CE19	AGGRESSIVEVOICEDAILY_20041101.1144-CE9
CE20	AGGRESSIVEVOICEDAILY_20041101.1144-CE10
CE21	AGGRESSIVEVOICEDAILY_20041101.1144-CE11
CE23	AGGRESSIVEVOICEDAILY_20041101.1144-CE12
CE24	AGGRESSIVEVOICEDAILY_20041101.1144-CE13
CE25	AGGRESSIVEVOICEDAILY_20041101.1144-CE14
CE26	AGGRESSIVEVOICEDAILY_20041101.1144-CE15
CE1	AGGRESSIVEVOICEDAILY_20041101.1144-CE16
CE2	AGGRESSIVEVOICEDAILY_20041101.1144-CE17
CE3	AGGRESSIVEVOICEDAILY_20041101.1144-CE18
CE4	AGGRESSIVEVOICEDAILY_20041101.1144-CE19
CE5	AGGRESSIVEVOICEDAILY_20041101.1144-CE20
CE6	AGGRESSIVEVOICEDAILY_20041101.1144-CE21
CE7	AGGRESSIVEVOICEDAILY_20041101.1144-CE22
CE8	AGGRESSIVEVOICEDAILY_20041101.1144-CE23
CE9	AGGRESSIVEVOICEDAILY_20041101.1144-CE24
CE10	AGGRESSIVEVOICEDAILY_20041101.1144-CE25
E12	AGGRESSIVEVOICEDAILY_20041101.1144-E1
E13	AGGRESSIVEVOICEDAILY_20041101.1144-E2
E14	AGGRESSIVEVOICEDAILY_20041101.1144-E3
E16	AGGRESSIVEVOICEDAILY_20041101.1144-E4
E18	AGGRESSIVEVOICEDAILY_20041101.1144-E5
E19	AGGRESSIVEVOICEDAILY_20041101.1144-E6
E20	AGGRESSIVEVOICEDAILY_20041101.1144-E7
E21	AGGRESSIVEVOICEDAILY_20041101.1144-E8
E22	AGGRESSIVEVOICEDAILY_20041101.1144-E9
E23	AGGRESSIVEVOICEDAILY_20041101.1144-E10
E24	AGGRESSIVEVOICEDAILY_20041101.1144-E11
E27	AGGRESSIVEVOICEDAILY_20041101.1144-E12
E29	AGGRESSIVEVOICEDAILY_20041101.1144-E13
E30	AGGRESSIVEVOICEDAILY_20041101.1144-E14
E31	AGGRESSIVEVOICEDAILY_20041101.1144-E15
E32	AGGRESSIVEVOICEDAILY_20041101.1144-E16
E33	AGGRESSIVEVOICEDAILY_20041101.1144-E17
E1	AGGRESSIVEVOICEDAILY_20041101.1144-E18
E2	AGGRESSIVEVOICEDAILY_20041101.1144-E19
E3	AGGRESSIVEVOICEDAILY_20041101.1144-E20
E4	AGGRESSIVEVOICEDAILY_20041101.1144-E21
E5	AGGRESSIVEVOICEDAILY_20041101.1144-E22
E6	AGGRESSIVEVOICEDAILY_20041101.1144-E23
E7	AGGRESSIVEVOICEDAILY_20041101.1144-E24
E8	AGGRESSIVEVOICEDAILY_20041101.1144-E25
E9	AGGRESSIVEVOICEDAILY_20041101.1144-E26
E10	AGGRESSIVEVOICEDAILY_20041101.1144-E27
E11	AGGRESSIVEVOICEDAILY_20041101.1144-E28
EM1	AGGRESSIVEVOICEDAILY_20041101.1144-E18-1
EM18	AGGRESSIVEVOICEDAILY_20041101.1144-E27-2
EM19	AGGRESSIVEVOICEDAILY_20041101.1144-E1-3
EM20	AGGRESSIVEVOICEDAILY_20041101.1144-E2-4
EM21	AGGRESSIVEVOICEDAILY_20041101.1144-E3-5
EM22	AGGRESSIVEVOICEDAILY_20041101.1144-E4-6
EM23	AGGRESSIVEVOICEDAILY_20041101.1144-E5-7
EM24	AGGRESSIVEVOICEDAILY_20041101.1144-E18-8
EM25	AGGRESSIVEVOICEDAILY_20041101.1144-E6-9
EM26	AGGRESSIVEVOICEDAILY_20041101.1144-E7-10
EM27	AGGRESSIVEVOICEDAILY_20041101.1144-E18-11
EM28	AGGRESSIVEVOICEDAILY_20041101.1144-E8-12
EM29	AGGRESSIVEVOICEDAILY_20041101.1144-E9-13
EM30	AGGRESSIVEVOICEDAILY_20041101.1144-E10-14
EM31	AGGRESSIVEVOICEDAILY_20041101.1144-E9-15
EM33	AGGRESSIVEVOICEDAILY_20041101.1144-E11-16
EM34	AGGRESSIVEVOICEDAILY_20041101.1144-E9-17
