CE11	MARKETVIEW_20041209.1401-CE1
CE12	MARKETVIEW_20041209.1401-CE2
CE13	MARKETVIEW_20041209.1401-CE3
CE14	MARKETVIEW_20041209.1401-CE4
CE15	MARKETVIEW_20041209.1401-CE5
CE16	MARKETVIEW_20041209.1401-CE6
CE17	MARKETVIEW_20041209.1401-CE7
CE10	MARKETVIEW_20041209.1401-CE8
CE2	MARKETVIEW_20041209.1401-CE9
CE18	MARKETVIEW_20041209.1401-CE10
CE4	MARKETVIEW_20041209.1401-CE11
CE5	MARKETVIEW_20041209.1401-CE12
CE6	MARKETVIEW_20041209.1401-CE13
CE7	MARKETVIEW_20041209.1401-CE14
CE8	MARKETVIEW_20041209.1401-CE15
CE9	MARKETVIEW_20041209.1401-CE16
E14	MARKETVIEW_20041209.1401-E1
E15	MARKETVIEW_20041209.1401-E2
E17	MARKETVIEW_20041209.1401-E3
E18	MARKETVIEW_20041209.1401-E4
E19	MARKETVIEW_20041209.1401-E5
E20	MARKETVIEW_20041209.1401-E6
E21	MARKETVIEW_20041209.1401-E7
E22	MARKETVIEW_20041209.1401-E8
E23	MARKETVIEW_20041209.1401-E9
E13	MARKETVIEW_20041209.1401-E10
E2	MARKETVIEW_20041209.1401-E11
E3	MARKETVIEW_20041209.1401-E12
E4	MARKETVIEW_20041209.1401-E13
E24	MARKETVIEW_20041209.1401-E14
E6	MARKETVIEW_20041209.1401-E15
E7	MARKETVIEW_20041209.1401-E16
E8	MARKETVIEW_20041209.1401-E17
E9	MARKETVIEW_20041209.1401-E18
E10	MARKETVIEW_20041209.1401-E19
E11	MARKETVIEW_20041209.1401-E20
E12	MARKETVIEW_20041209.1401-E21
EM19	MARKETVIEW_20041209.1401-E10-1
EM22	MARKETVIEW_20041209.1401-E2-2
EM23	MARKETVIEW_20041209.1401-E2-3
EM24	MARKETVIEW_20041209.1401-E3-4
EM25	MARKETVIEW_20041209.1401-E11-5
EM26	MARKETVIEW_20041209.1401-E18-6
EM27	MARKETVIEW_20041209.1401-E19-7
EM28	MARKETVIEW_20041209.1401-E11-8
EM29	MARKETVIEW_20041209.1401-E4-9
EM30	MARKETVIEW_20041209.1401-E18-10
EM31	MARKETVIEW_20041209.1401-E18-11
EM32	MARKETVIEW_20041209.1401-E18-12
EM33	MARKETVIEW_20041209.1401-E18-13
EM34	MARKETVIEW_20041209.1401-E11-14
EM35	MARKETVIEW_20041209.1401-E18-15
EM36	MARKETVIEW_20041209.1401-E11-16
EM37	MARKETVIEW_20041209.1401-E5-17
EM38	MARKETVIEW_20041209.1401-E11-18
EM39	MARKETVIEW_20041209.1401-E20-19
EM6	MARKETVIEW_20041209.1401-E20-20
EM40	MARKETVIEW_20041209.1401-E18-21
EM41	MARKETVIEW_20041209.1401-E6-22
EM42	MARKETVIEW_20041209.1401-E6-23
EM43	MARKETVIEW_20041209.1401-E6-24
EM44	MARKETVIEW_20041209.1401-E7-25
EM45	MARKETVIEW_20041209.1401-E6-26
EM46	MARKETVIEW_20041209.1401-E6-27
EM47	MARKETVIEW_20041209.1401-E18-28
EM48	MARKETVIEW_20041209.1401-E6-29
EM49	MARKETVIEW_20041209.1401-E8-30
EM50	MARKETVIEW_20041209.1401-E9-31
