CE13	AGGRESSIVEVOICEDAILY_20041215.2302-CE1
CE15	AGGRESSIVEVOICEDAILY_20041215.2302-CE2
CE16	AGGRESSIVEVOICEDAILY_20041215.2302-CE3
CE17	AGGRESSIVEVOICEDAILY_20041215.2302-CE4
CE18	AGGRESSIVEVOICEDAILY_20041215.2302-CE5
CE19	AGGRESSIVEVOICEDAILY_20041215.2302-CE6
CE20	AGGRESSIVEVOICEDAILY_20041215.2302-CE7
CE21	AGGRESSIVEVOICEDAILY_20041215.2302-CE8
CE22	AGGRESSIVEVOICEDAILY_20041215.2302-CE9
CE23	AGGRESSIVEVOICEDAILY_20041215.2302-CE10
CE24	AGGRESSIVEVOICEDAILY_20041215.2302-CE11
CE25	AGGRESSIVEVOICEDAILY_20041215.2302-CE12
CE26	AGGRESSIVEVOICEDAILY_20041215.2302-CE13
CE27	AGGRESSIVEVOICEDAILY_20041215.2302-CE14
CE28	AGGRESSIVEVOICEDAILY_20041215.2302-CE15
CE29	AGGRESSIVEVOICEDAILY_20041215.2302-CE16
CE1	AGGRESSIVEVOICEDAILY_20041215.2302-CE17
CE30	AGGRESSIVEVOICEDAILY_20041215.2302-CE18
CE31	AGGRESSIVEVOICEDAILY_20041215.2302-CE19
CE2	AGGRESSIVEVOICEDAILY_20041215.2302-CE20
CE3	AGGRESSIVEVOICEDAILY_20041215.2302-CE21
CE4	AGGRESSIVEVOICEDAILY_20041215.2302-CE22
CE5	AGGRESSIVEVOICEDAILY_20041215.2302-CE23
CE6	AGGRESSIVEVOICEDAILY_20041215.2302-CE24
CE7	AGGRESSIVEVOICEDAILY_20041215.2302-CE25
CE8	AGGRESSIVEVOICEDAILY_20041215.2302-CE26
CE9	AGGRESSIVEVOICEDAILY_20041215.2302-CE27
CE10	AGGRESSIVEVOICEDAILY_20041215.2302-CE28
CE11	AGGRESSIVEVOICEDAILY_20041215.2302-CE29
CE32	AGGRESSIVEVOICEDAILY_20041215.2302-CE30
E15	AGGRESSIVEVOICEDAILY_20041215.2302-E1
E18	AGGRESSIVEVOICEDAILY_20041215.2302-E2
E20	AGGRESSIVEVOICEDAILY_20041215.2302-E3
E21	AGGRESSIVEVOICEDAILY_20041215.2302-E4
E24	AGGRESSIVEVOICEDAILY_20041215.2302-E5
E25	AGGRESSIVEVOICEDAILY_20041215.2302-E6
E26	AGGRESSIVEVOICEDAILY_20041215.2302-E7
E28	AGGRESSIVEVOICEDAILY_20041215.2302-E8
E29	AGGRESSIVEVOICEDAILY_20041215.2302-E9
E30	AGGRESSIVEVOICEDAILY_20041215.2302-E10
E31	AGGRESSIVEVOICEDAILY_20041215.2302-E11
E32	AGGRESSIVEVOICEDAILY_20041215.2302-E12
E33	AGGRESSIVEVOICEDAILY_20041215.2302-E13
E34	AGGRESSIVEVOICEDAILY_20041215.2302-E14
E35	AGGRESSIVEVOICEDAILY_20041215.2302-E15
E36	AGGRESSIVEVOICEDAILY_20041215.2302-E16
E37	AGGRESSIVEVOICEDAILY_20041215.2302-E17
E38	AGGRESSIVEVOICEDAILY_20041215.2302-E18
E39	AGGRESSIVEVOICEDAILY_20041215.2302-E19
E40	AGGRESSIVEVOICEDAILY_20041215.2302-E20
E1	AGGRESSIVEVOICEDAILY_20041215.2302-E21
E42	AGGRESSIVEVOICEDAILY_20041215.2302-E22
E43	AGGRESSIVEVOICEDAILY_20041215.2302-E23
E44	AGGRESSIVEVOICEDAILY_20041215.2302-E24
E45	AGGRESSIVEVOICEDAILY_20041215.2302-E25
E46	AGGRESSIVEVOICEDAILY_20041215.2302-E26
E47	AGGRESSIVEVOICEDAILY_20041215.2302-E27
E48	AGGRESSIVEVOICEDAILY_20041215.2302-E28
E49	AGGRESSIVEVOICEDAILY_20041215.2302-E29
E50	AGGRESSIVEVOICEDAILY_20041215.2302-E30
E51	AGGRESSIVEVOICEDAILY_20041215.2302-E31
E2	AGGRESSIVEVOICEDAILY_20041215.2302-E32
E3	AGGRESSIVEVOICEDAILY_20041215.2302-E33
E4	AGGRESSIVEVOICEDAILY_20041215.2302-E34
E5	AGGRESSIVEVOICEDAILY_20041215.2302-E35
E6	AGGRESSIVEVOICEDAILY_20041215.2302-E36
E7	AGGRESSIVEVOICEDAILY_20041215.2302-E37
E8	AGGRESSIVEVOICEDAILY_20041215.2302-E38
E9	AGGRESSIVEVOICEDAILY_20041215.2302-E39
E10	AGGRESSIVEVOICEDAILY_20041215.2302-E40
E11	AGGRESSIVEVOICEDAILY_20041215.2302-E41
E12	AGGRESSIVEVOICEDAILY_20041215.2302-E42
E52	AGGRESSIVEVOICEDAILY_20041215.2302-E43
EM1	AGGRESSIVEVOICEDAILY_20041215.2302-E21-1
EM18	AGGRESSIVEVOICEDAILY_20041215.2302-E1-2
EM19	AGGRESSIVEVOICEDAILY_20041215.2302-E2-3
EM20	AGGRESSIVEVOICEDAILY_20041215.2302-E35-4
EM21	AGGRESSIVEVOICEDAILY_20041215.2302-E37-5
EM22	AGGRESSIVEVOICEDAILY_20041215.2302-E3-6
EM23	AGGRESSIVEVOICEDAILY_20041215.2302-E40-7
EM24	AGGRESSIVEVOICEDAILY_20041215.2302-E38-8
EM25	AGGRESSIVEVOICEDAILY_20041215.2302-E39-9
EM26	AGGRESSIVEVOICEDAILY_20041215.2302-E4-10
EM27	AGGRESSIVEVOICEDAILY_20041215.2302-E4-11
EM28	AGGRESSIVEVOICEDAILY_20041215.2302-E4-12
EM32	AGGRESSIVEVOICEDAILY_20041215.2302-E5-13
EM33	AGGRESSIVEVOICEDAILY_20041215.2302-E6-14
EM34	AGGRESSIVEVOICEDAILY_20041215.2302-E6-15
EM35	AGGRESSIVEVOICEDAILY_20041215.2302-E7-16
EM37	AGGRESSIVEVOICEDAILY_20041215.2302-E9-17
EM38	AGGRESSIVEVOICEDAILY_20041215.2302-E10-18
EM40	AGGRESSIVEVOICEDAILY_20041215.2302-E8-19
EM41	AGGRESSIVEVOICEDAILY_20041215.2302-E35-20
EM42	AGGRESSIVEVOICEDAILY_20041215.2302-E10-21
EM43	AGGRESSIVEVOICEDAILY_20041215.2302-E33-22
EM44	AGGRESSIVEVOICEDAILY_20041215.2302-E11-23
EM45	AGGRESSIVEVOICEDAILY_20041215.2302-E12-24
EM46	AGGRESSIVEVOICEDAILY_20041215.2302-E13-25
EM47	AGGRESSIVEVOICEDAILY_20041215.2302-E6-26
EM48	AGGRESSIVEVOICEDAILY_20041215.2302-E14-27
