CE7	MARKETVIEW_20050204.1736-CE1
CE8	MARKETVIEW_20050204.1736-CE2
CE9	MARKETVIEW_20050204.1736-CE3
CE10	MARKETVIEW_20050204.1736-CE4
CE11	MARKETVIEW_20050204.1736-CE5
CE12	MARKETVIEW_20050204.1736-CE6
CE13	MARKETVIEW_20050204.1736-CE7
CE14	MARKETVIEW_20050204.1736-CE8
CE15	MARKETVIEW_20050204.1736-CE9
CE1	MARKETVIEW_20050204.1736-CE10
CE2	MARKETVIEW_20050204.1736-CE11
CE3	MARKETVIEW_20050204.1736-CE12
CE4	MARKETVIEW_20050204.1736-CE13
CE5	MARKETVIEW_20050204.1736-CE14
CE6	MARKETVIEW_20050204.1736-CE15
E11	MARKETVIEW_20050204.1736-E1
E12	MARKETVIEW_20050204.1736-E2
E13	MARKETVIEW_20050204.1736-E3
E14	MARKETVIEW_20050204.1736-E4
E15	MARKETVIEW_20050204.1736-E5
E16	MARKETVIEW_20050204.1736-E6
E17	MARKETVIEW_20050204.1736-E7
E18	MARKETVIEW_20050204.1736-E8
E19	MARKETVIEW_20050204.1736-E9
E20	MARKETVIEW_20050204.1736-E10
E21	MARKETVIEW_20050204.1736-E11
E1	MARKETVIEW_20050204.1736-E12
E2	MARKETVIEW_20050204.1736-E13
E3	MARKETVIEW_20050204.1736-E14
E4	MARKETVIEW_20050204.1736-E15
E5	MARKETVIEW_20050204.1736-E16
E6	MARKETVIEW_20050204.1736-E17
E7	MARKETVIEW_20050204.1736-E18
E8	MARKETVIEW_20050204.1736-E19
E9	MARKETVIEW_20050204.1736-E20
E10	MARKETVIEW_20050204.1736-E21
EM1	MARKETVIEW_20050204.1736-E12-1
EM23	MARKETVIEW_20050204.1736-E1-2
EM24	MARKETVIEW_20050204.1736-E1-3
EM25	MARKETVIEW_20050204.1736-E13-4
EM26	MARKETVIEW_20050204.1736-E2-5
EM27	MARKETVIEW_20050204.1736-E14-6
EM28	MARKETVIEW_20050204.1736-E3-7
EM29	MARKETVIEW_20050204.1736-E4-8
EM30	MARKETVIEW_20050204.1736-E2-9
EM31	MARKETVIEW_20050204.1736-E5-10
EM32	MARKETVIEW_20050204.1736-E5-11
EM33	MARKETVIEW_20050204.1736-E6-12
EM34	MARKETVIEW_20050204.1736-E5-13
EM35	MARKETVIEW_20050204.1736-E5-14
EM36	MARKETVIEW_20050204.1736-E14-15
EM37	MARKETVIEW_20050204.1736-E5-16
EM38	MARKETVIEW_20050204.1736-E7-17
EM39	MARKETVIEW_20050204.1736-E8-18
EM40	MARKETVIEW_20050204.1736-E8-19
EM41	MARKETVIEW_20050204.1736-E9-20
EM42	MARKETVIEW_20050204.1736-E10-21
EM43	MARKETVIEW_20050204.1736-E11-22
EM44	MARKETVIEW_20050204.1736-E5-23
EM45	MARKETVIEW_20050204.1736-E14-24
EM46	MARKETVIEW_20050204.1736-E5-25
EM2	MARKETVIEW_20050204.1736-E13-26
EM3	MARKETVIEW_20050204.1736-E13-27
EM4	MARKETVIEW_20050204.1736-E14-28
EM5	MARKETVIEW_20050204.1736-E15-29
EM6	MARKETVIEW_20050204.1736-E16-30
EM7	MARKETVIEW_20050204.1736-E15-31
EM8	MARKETVIEW_20050204.1736-E15-32
EM9	MARKETVIEW_20050204.1736-E15-33
EM10	MARKETVIEW_20050204.1736-E17-34
EM11	MARKETVIEW_20050204.1736-E18-35
EM12	MARKETVIEW_20050204.1736-E17-36
EM13	MARKETVIEW_20050204.1736-E19-37
EM14	MARKETVIEW_20050204.1736-E17-38
EM15	MARKETVIEW_20050204.1736-E17-39
EM16	MARKETVIEW_20050204.1736-E13-40
EM17	MARKETVIEW_20050204.1736-E17-41
EM18	MARKETVIEW_20050204.1736-E20-42
EM19	MARKETVIEW_20050204.1736-E17-43
EM20	MARKETVIEW_20050204.1736-E15-44
EM21	MARKETVIEW_20050204.1736-E21-45
EM22	MARKETVIEW_20050204.1736-E15-46
R1	MARKETVIEW_20050204.1736-R1
RM1	MARKETVIEW_20050204.1736-R1-1
Q1	MARKETVIEW_20050204.1736-T1
Q2	MARKETVIEW_20050204.1736-T2
Q4	MARKETVIEW_20050204.1736-V1
Q5	MARKETVIEW_20050204.1736-T3
Q7	MARKETVIEW_20050204.1736-V2
Q8	MARKETVIEW_20050204.1736-T4
Q9	MARKETVIEW_20050204.1736-T5
Q10	MARKETVIEW_20050204.1736-T6
Q11	MARKETVIEW_20050204.1736-T7
QM4	MARKETVIEW_20050204.1736-V1-1
QM7	MARKETVIEW_20050204.1736-V2-1
