CE13	AGGRESSIVEVOICEDAILY_20050213.2123-CE1
CE14	AGGRESSIVEVOICEDAILY_20050213.2123-CE2
CE15	AGGRESSIVEVOICEDAILY_20050213.2123-CE3
CE16	AGGRESSIVEVOICEDAILY_20050213.2123-CE4
CE17	AGGRESSIVEVOICEDAILY_20050213.2123-CE5
CE18	AGGRESSIVEVOICEDAILY_20050213.2123-CE6
CE19	AGGRESSIVEVOICEDAILY_20050213.2123-CE7
CE20	AGGRESSIVEVOICEDAILY_20050213.2123-CE8
CE21	AGGRESSIVEVOICEDAILY_20050213.2123-CE9
CE22	AGGRESSIVEVOICEDAILY_20050213.2123-CE10
CE23	AGGRESSIVEVOICEDAILY_20050213.2123-CE11
CE24	AGGRESSIVEVOICEDAILY_20050213.2123-CE12
CE25	AGGRESSIVEVOICEDAILY_20050213.2123-CE13
CE26	AGGRESSIVEVOICEDAILY_20050213.2123-CE14
CE27	AGGRESSIVEVOICEDAILY_20050213.2123-CE15
CE28	AGGRESSIVEVOICEDAILY_20050213.2123-CE16
CE1	AGGRESSIVEVOICEDAILY_20050213.2123-CE17
CE2	AGGRESSIVEVOICEDAILY_20050213.2123-CE18
CE3	AGGRESSIVEVOICEDAILY_20050213.2123-CE19
CE4	AGGRESSIVEVOICEDAILY_20050213.2123-CE20
CE6	AGGRESSIVEVOICEDAILY_20050213.2123-CE21
CE7	AGGRESSIVEVOICEDAILY_20050213.2123-CE22
CE8	AGGRESSIVEVOICEDAILY_20050213.2123-CE23
CE9	AGGRESSIVEVOICEDAILY_20050213.2123-CE24
CE10	AGGRESSIVEVOICEDAILY_20050213.2123-CE25
CE11	AGGRESSIVEVOICEDAILY_20050213.2123-CE26
CE12	AGGRESSIVEVOICEDAILY_20050213.2123-CE27
E15	AGGRESSIVEVOICEDAILY_20050213.2123-E1
E16	AGGRESSIVEVOICEDAILY_20050213.2123-E2
E17	AGGRESSIVEVOICEDAILY_20050213.2123-E3
E18	AGGRESSIVEVOICEDAILY_20050213.2123-E4
E19	AGGRESSIVEVOICEDAILY_20050213.2123-E5
E21	AGGRESSIVEVOICEDAILY_20050213.2123-E6
E22	AGGRESSIVEVOICEDAILY_20050213.2123-E7
E23	AGGRESSIVEVOICEDAILY_20050213.2123-E8
E24	AGGRESSIVEVOICEDAILY_20050213.2123-E9
E26	AGGRESSIVEVOICEDAILY_20050213.2123-E10
E27	AGGRESSIVEVOICEDAILY_20050213.2123-E11
E28	AGGRESSIVEVOICEDAILY_20050213.2123-E12
E29	AGGRESSIVEVOICEDAILY_20050213.2123-E13
E30	AGGRESSIVEVOICEDAILY_20050213.2123-E14
E31	AGGRESSIVEVOICEDAILY_20050213.2123-E15
E32	AGGRESSIVEVOICEDAILY_20050213.2123-E16
E34	AGGRESSIVEVOICEDAILY_20050213.2123-E17
E35	AGGRESSIVEVOICEDAILY_20050213.2123-E18
E36	AGGRESSIVEVOICEDAILY_20050213.2123-E19
E37	AGGRESSIVEVOICEDAILY_20050213.2123-E20
E38	AGGRESSIVEVOICEDAILY_20050213.2123-E21
E39	AGGRESSIVEVOICEDAILY_20050213.2123-E22
E1	AGGRESSIVEVOICEDAILY_20050213.2123-E23
E40	AGGRESSIVEVOICEDAILY_20050213.2123-E24
E41	AGGRESSIVEVOICEDAILY_20050213.2123-E25
E2	AGGRESSIVEVOICEDAILY_20050213.2123-E26
E3	AGGRESSIVEVOICEDAILY_20050213.2123-E27
E4	AGGRESSIVEVOICEDAILY_20050213.2123-E28
E7	AGGRESSIVEVOICEDAILY_20050213.2123-E29
E8	AGGRESSIVEVOICEDAILY_20050213.2123-E30
E9	AGGRESSIVEVOICEDAILY_20050213.2123-E31
E10	AGGRESSIVEVOICEDAILY_20050213.2123-E32
E11	AGGRESSIVEVOICEDAILY_20050213.2123-E33
E12	AGGRESSIVEVOICEDAILY_20050213.2123-E34
E14	AGGRESSIVEVOICEDAILY_20050213.2123-E35
EM1	AGGRESSIVEVOICEDAILY_20050213.2123-E23-1
EM18	AGGRESSIVEVOICEDAILY_20050213.2123-E30-2
EM19	AGGRESSIVEVOICEDAILY_20050213.2123-E1-3
EM20	AGGRESSIVEVOICEDAILY_20050213.2123-E2-4
EM21	AGGRESSIVEVOICEDAILY_20050213.2123-E3-5
EM22	AGGRESSIVEVOICEDAILY_20050213.2123-E4-6
EM23	AGGRESSIVEVOICEDAILY_20050213.2123-E5-7
EM24	AGGRESSIVEVOICEDAILY_20050213.2123-E6-8
EM25	AGGRESSIVEVOICEDAILY_20050213.2123-E26-9
EM26	AGGRESSIVEVOICEDAILY_20050213.2123-E23-10
EM27	AGGRESSIVEVOICEDAILY_20050213.2123-E7-11
EM28	AGGRESSIVEVOICEDAILY_20050213.2123-E8-12
EM29	AGGRESSIVEVOICEDAILY_20050213.2123-E9-13
EM30	AGGRESSIVEVOICEDAILY_20050213.2123-E9-14
EM31	AGGRESSIVEVOICEDAILY_20050213.2123-E10-15
EM32	AGGRESSIVEVOICEDAILY_20050213.2123-E11-16
EM33	AGGRESSIVEVOICEDAILY_20050213.2123-E12-17
EM34	AGGRESSIVEVOICEDAILY_20050213.2123-E13-18
EM36	AGGRESSIVEVOICEDAILY_20050213.2123-E23-19
EM37	AGGRESSIVEVOICEDAILY_20050213.2123-E26-20
EM38	AGGRESSIVEVOICEDAILY_20050213.2123-E27-21
EM39	AGGRESSIVEVOICEDAILY_20050213.2123-E14-22
EM40	AGGRESSIVEVOICEDAILY_20050213.2123-E15-23
EM41	AGGRESSIVEVOICEDAILY_20050213.2123-E15-24
EM43	AGGRESSIVEVOICEDAILY_20050213.2123-E15-25
EM44	AGGRESSIVEVOICEDAILY_20050213.2123-E17-26
EM42	AGGRESSIVEVOICEDAILY_20050213.2123-E18-27
EM45	AGGRESSIVEVOICEDAILY_20050213.2123-E15-28
EM46	AGGRESSIVEVOICEDAILY_20050213.2123-E16-29
EM47	AGGRESSIVEVOICEDAILY_20050213.2123-E19-30
EM48	AGGRESSIVEVOICEDAILY_20050213.2123-E14-31
EM49	AGGRESSIVEVOICEDAILY_20050213.2123-E20-32
EM50	AGGRESSIVEVOICEDAILY_20050213.2123-E14-33
EM51	AGGRESSIVEVOICEDAILY_20050213.2123-E21-34
EM52	AGGRESSIVEVOICEDAILY_20050213.2123-E23-35
EM53	AGGRESSIVEVOICEDAILY_20050213.2123-E22-36
EM54	AGGRESSIVEVOICEDAILY_20050213.2123-E27-37
EM55	AGGRESSIVEVOICEDAILY_20050213.2123-E22-38
EM56	AGGRESSIVEVOICEDAILY_20050213.2123-E23-39
EM57	AGGRESSIVEVOICEDAILY_20050213.2123-E14-40
EM58	AGGRESSIVEVOICEDAILY_20050213.2123-E23-41
EM59	AGGRESSIVEVOICEDAILY_20050213.2123-E3-42
EM60	AGGRESSIVEVOICEDAILY_20050213.2123-E15-43
EM61	AGGRESSIVEVOICEDAILY_20050213.2123-E15-44
EM62	AGGRESSIVEVOICEDAILY_20050213.2123-E13-45
