CE9	MARKETVIEW_20050201.0748-CE1
CE10	MARKETVIEW_20050201.0748-CE2
CE11	MARKETVIEW_20050201.0748-CE3
CE1	MARKETVIEW_20050201.0748-CE4
CE2	MARKETVIEW_20050201.0748-CE5
CE3	MARKETVIEW_20050201.0748-CE6
CE4	MARKETVIEW_20050201.0748-CE7
CE5	MARKETVIEW_20050201.0748-CE8
CE6	MARKETVIEW_20050201.0748-CE9
CE7	MARKETVIEW_20050201.0748-CE10
CE8	MARKETVIEW_20050201.0748-CE11
E11	MARKETVIEW_20050201.0748-E1
E12	MARKETVIEW_20050201.0748-E2
E13	MARKETVIEW_20050201.0748-E3
E15	MARKETVIEW_20050201.0748-E4
E16	MARKETVIEW_20050201.0748-E5
E17	MARKETVIEW_20050201.0748-E6
E1	MARKETVIEW_20050201.0748-E7
E2	MARKETVIEW_20050201.0748-E8
E3	MARKETVIEW_20050201.0748-E9
E4	MARKETVIEW_20050201.0748-E10
E5	MARKETVIEW_20050201.0748-E11
E6	MARKETVIEW_20050201.0748-E12
E7	MARKETVIEW_20050201.0748-E13
E8	MARKETVIEW_20050201.0748-E14
E9	MARKETVIEW_20050201.0748-E15
E10	MARKETVIEW_20050201.0748-E16
EM1	MARKETVIEW_20050201.0748-E7-1
EM20	MARKETVIEW_20050201.0748-E10-2
EM21	MARKETVIEW_20050201.0748-E1-3
EM22	MARKETVIEW_20050201.0748-E10-4
EM23	MARKETVIEW_20050201.0748-E2-5
EM24	MARKETVIEW_20050201.0748-E2-6
EM26	MARKETVIEW_20050201.0748-E2-7
EM27	MARKETVIEW_20050201.0748-E11-8
EM28	MARKETVIEW_20050201.0748-E11-9
EM31	MARKETVIEW_20050201.0748-E3-10
EM30	MARKETVIEW_20050201.0748-E4-11
EM29	MARKETVIEW_20050201.0748-E5-12
EM32	MARKETVIEW_20050201.0748-E11-13
EM33	MARKETVIEW_20050201.0748-E6-14
EM34	MARKETVIEW_20050201.0748-E10-15
EM2	MARKETVIEW_20050201.0748-E7-16
EM3	MARKETVIEW_20050201.0748-E8-17
EM4	MARKETVIEW_20050201.0748-E9-18
EM5	MARKETVIEW_20050201.0748-E10-19
EM6	MARKETVIEW_20050201.0748-E7-20
EM7	MARKETVIEW_20050201.0748-E11-21
EM8	MARKETVIEW_20050201.0748-E12-22
EM9	MARKETVIEW_20050201.0748-E11-23
EM10	MARKETVIEW_20050201.0748-E13-24
EM35	MARKETVIEW_20050201.0748-E2-25
EM12	MARKETVIEW_20050201.0748-E13-26
EM11	MARKETVIEW_20050201.0748-E14-27
EM13	MARKETVIEW_20050201.0748-E11-28
EM14	MARKETVIEW_20050201.0748-E13-29
EM15	MARKETVIEW_20050201.0748-E15-30
EM16	MARKETVIEW_20050201.0748-E10-31
EM17	MARKETVIEW_20050201.0748-E10-32
EM18	MARKETVIEW_20050201.0748-E10-33
EM19	MARKETVIEW_20050201.0748-E16-34
R1	MARKETVIEW_20050201.0748-R1
R2	MARKETVIEW_20050201.0748-R2
RM1	MARKETVIEW_20050201.0748-R1-1
RM2	MARKETVIEW_20050201.0748-R2-1
Q1	MARKETVIEW_20050201.0748-T1
Q2	MARKETVIEW_20050201.0748-V1
Q3	MARKETVIEW_20050201.0748-V2
Q4	MARKETVIEW_20050201.0748-V3
Q5	MARKETVIEW_20050201.0748-V4
Q6	MARKETVIEW_20050201.0748-T2
Q7	MARKETVIEW_20050201.0748-V5
Q8	MARKETVIEW_20050201.0748-T3
QM2	MARKETVIEW_20050201.0748-V1-1
QM3	MARKETVIEW_20050201.0748-V2-1
QM4	MARKETVIEW_20050201.0748-V3-1
QM5	MARKETVIEW_20050201.0748-V4-1
QM7	MARKETVIEW_20050201.0748-V5-1
