CE10	AGGRESSIVEVOICEDAILY_20041201.2313-CE1
CE12	AGGRESSIVEVOICEDAILY_20041201.2313-CE2
CE13	AGGRESSIVEVOICEDAILY_20041201.2313-CE3
CE14	AGGRESSIVEVOICEDAILY_20041201.2313-CE4
CE15	AGGRESSIVEVOICEDAILY_20041201.2313-CE5
CE16	AGGRESSIVEVOICEDAILY_20041201.2313-CE6
CE17	AGGRESSIVEVOICEDAILY_20041201.2313-CE7
CE18	AGGRESSIVEVOICEDAILY_20041201.2313-CE8
CE20	AGGRESSIVEVOICEDAILY_20041201.2313-CE9
CE21	AGGRESSIVEVOICEDAILY_20041201.2313-CE10
CE22	AGGRESSIVEVOICEDAILY_20041201.2313-CE11
CE25	AGGRESSIVEVOICEDAILY_20041201.2313-CE12
CE26	AGGRESSIVEVOICEDAILY_20041201.2313-CE13
CE1	AGGRESSIVEVOICEDAILY_20041201.2313-CE14
CE2	AGGRESSIVEVOICEDAILY_20041201.2313-CE15
CE3	AGGRESSIVEVOICEDAILY_20041201.2313-CE16
CE4	AGGRESSIVEVOICEDAILY_20041201.2313-CE17
CE5	AGGRESSIVEVOICEDAILY_20041201.2313-CE18
CE6	AGGRESSIVEVOICEDAILY_20041201.2313-CE19
CE7	AGGRESSIVEVOICEDAILY_20041201.2313-CE20
CE8	AGGRESSIVEVOICEDAILY_20041201.2313-CE21
CE23	AGGRESSIVEVOICEDAILY_20041201.2313-CE22
CE9	AGGRESSIVEVOICEDAILY_20041201.2313-CE23
E17	AGGRESSIVEVOICEDAILY_20041201.2313-E1
E19	AGGRESSIVEVOICEDAILY_20041201.2313-E2
E21	AGGRESSIVEVOICEDAILY_20041201.2313-E3
E22	AGGRESSIVEVOICEDAILY_20041201.2313-E4
E23	AGGRESSIVEVOICEDAILY_20041201.2313-E5
E24	AGGRESSIVEVOICEDAILY_20041201.2313-E6
E26	AGGRESSIVEVOICEDAILY_20041201.2313-E7
E27	AGGRESSIVEVOICEDAILY_20041201.2313-E8
E29	AGGRESSIVEVOICEDAILY_20041201.2313-E9
E30	AGGRESSIVEVOICEDAILY_20041201.2313-E10
E31	AGGRESSIVEVOICEDAILY_20041201.2313-E11
E34	AGGRESSIVEVOICEDAILY_20041201.2313-E12
E36	AGGRESSIVEVOICEDAILY_20041201.2313-E13
E37	AGGRESSIVEVOICEDAILY_20041201.2313-E14
E40	AGGRESSIVEVOICEDAILY_20041201.2313-E15
E41	AGGRESSIVEVOICEDAILY_20041201.2313-E16
E1	AGGRESSIVEVOICEDAILY_20041201.2313-E17
E2	AGGRESSIVEVOICEDAILY_20041201.2313-E18
E3	AGGRESSIVEVOICEDAILY_20041201.2313-E19
E4	AGGRESSIVEVOICEDAILY_20041201.2313-E20
E5	AGGRESSIVEVOICEDAILY_20041201.2313-E21
E6	AGGRESSIVEVOICEDAILY_20041201.2313-E22
E7	AGGRESSIVEVOICEDAILY_20041201.2313-E23
E8	AGGRESSIVEVOICEDAILY_20041201.2313-E24
E9	AGGRESSIVEVOICEDAILY_20041201.2313-E25
E11	AGGRESSIVEVOICEDAILY_20041201.2313-E26
E12	AGGRESSIVEVOICEDAILY_20041201.2313-E27
E38	AGGRESSIVEVOICEDAILY_20041201.2313-E28
