CE6	MARKETVIEW_20050212.1717-CE1
CE1	MARKETVIEW_20050212.1717-CE2
CE2	MARKETVIEW_20050212.1717-CE3
CE4	MARKETVIEW_20050212.1717-CE4
CE5	MARKETVIEW_20050212.1717-CE5
E7	MARKETVIEW_20050212.1717-E1
E9	MARKETVIEW_20050212.1717-E2
E1	MARKETVIEW_20050212.1717-E3
E2	MARKETVIEW_20050212.1717-E4
E3	MARKETVIEW_20050212.1717-E5
E5	MARKETVIEW_20050212.1717-E6
E6	MARKETVIEW_20050212.1717-E7
EM1	MARKETVIEW_20050212.1717-E3-1
EM25	MARKETVIEW_20050212.1717-E3-2
EM9	MARKETVIEW_20050212.1717-E2-3
EM2	MARKETVIEW_20050212.1717-E3-4
EM3	MARKETVIEW_20050212.1717-E4-5
EM4	MARKETVIEW_20050212.1717-E5-6
EM5	MARKETVIEW_20050212.1717-E5-7
EM6	MARKETVIEW_20050212.1717-E3-8
EM7	MARKETVIEW_20050212.1717-E5-9
EM8	MARKETVIEW_20050212.1717-E3-10
EM26	MARKETVIEW_20050212.1717-E5-11
EM10	MARKETVIEW_20050212.1717-E3-12
EM11	MARKETVIEW_20050212.1717-E3-13
EM12	MARKETVIEW_20050212.1717-E3-14
EM13	MARKETVIEW_20050212.1717-E6-15
EM14	MARKETVIEW_20050212.1717-E3-16
EM15	MARKETVIEW_20050212.1717-E3-17
EM16	MARKETVIEW_20050212.1717-E3-18
EM17	MARKETVIEW_20050212.1717-E3-19
EM18	MARKETVIEW_20050212.1717-E3-20
EM19	MARKETVIEW_20050212.1717-E7-21
EM20	MARKETVIEW_20050212.1717-E3-22
EM21	MARKETVIEW_20050212.1717-E3-23
EM22	MARKETVIEW_20050212.1717-E3-24
EM23	MARKETVIEW_20050212.1717-E5-25
EM24	MARKETVIEW_20050212.1717-E1-26
Q1	MARKETVIEW_20050212.1717-T1
Q2	MARKETVIEW_20050212.1717-T2
Q3	MARKETVIEW_20050212.1717-T3
