CE9	MARKETVIEW_20041213.0722-CE1
CE10	MARKETVIEW_20041213.0722-CE2
CE11	MARKETVIEW_20041213.0722-CE3
CE12	MARKETVIEW_20041213.0722-CE4
CE1	MARKETVIEW_20041213.0722-CE5
CE2	MARKETVIEW_20041213.0722-CE6
CE3	MARKETVIEW_20041213.0722-CE7
CE4	MARKETVIEW_20041213.0722-CE8
CE5	MARKETVIEW_20041213.0722-CE9
CE6	MARKETVIEW_20041213.0722-CE10
CE7	MARKETVIEW_20041213.0722-CE11
CE8	MARKETVIEW_20041213.0722-CE12
E9	MARKETVIEW_20041213.0722-E1
E10	MARKETVIEW_20041213.0722-E2
E11	MARKETVIEW_20041213.0722-E3
E12	MARKETVIEW_20041213.0722-E4
E13	MARKETVIEW_20041213.0722-E5
E1	MARKETVIEW_20041213.0722-E6
E2	MARKETVIEW_20041213.0722-E7
E3	MARKETVIEW_20041213.0722-E8
E4	MARKETVIEW_20041213.0722-E9
E5	MARKETVIEW_20041213.0722-E10
E6	MARKETVIEW_20041213.0722-E11
E7	MARKETVIEW_20041213.0722-E12
E8	MARKETVIEW_20041213.0722-E13
EM1	MARKETVIEW_20041213.0722-E6-1
EM23	MARKETVIEW_20041213.0722-E6-2
EM24	MARKETVIEW_20041213.0722-E7-3
EM25	MARKETVIEW_20041213.0722-E1-4
EM26	MARKETVIEW_20041213.0722-E11-5
EM27	MARKETVIEW_20041213.0722-E7-6
EM28	MARKETVIEW_20041213.0722-E2-7
EM29	MARKETVIEW_20041213.0722-E3-8
EM30	MARKETVIEW_20041213.0722-E4-9
EM31	MARKETVIEW_20041213.0722-E4-10
EM32	MARKETVIEW_20041213.0722-E11-11
EM33	MARKETVIEW_20041213.0722-E11-12
EM34	MARKETVIEW_20041213.0722-E5-13
EM2	MARKETVIEW_20041213.0722-E7-14
EM35	MARKETVIEW_20041213.0722-E12-15
EM4	MARKETVIEW_20041213.0722-E8-16
EM5	MARKETVIEW_20041213.0722-E8-17
EM6	MARKETVIEW_20041213.0722-E6-18
EM7	MARKETVIEW_20041213.0722-E6-19
EM8	MARKETVIEW_20041213.0722-E9-20
EM9	MARKETVIEW_20041213.0722-E7-21
EM10	MARKETVIEW_20041213.0722-E7-22
EM11	MARKETVIEW_20041213.0722-E10-23
EM12	MARKETVIEW_20041213.0722-E11-24
EM13	MARKETVIEW_20041213.0722-E12-25
EM14	MARKETVIEW_20041213.0722-E7-26
EM15	MARKETVIEW_20041213.0722-E6-27
EM16	MARKETVIEW_20041213.0722-E12-28
EM17	MARKETVIEW_20041213.0722-E8-29
EM18	MARKETVIEW_20041213.0722-E8-30
EM19	MARKETVIEW_20041213.0722-E8-31
EM20	MARKETVIEW_20041213.0722-E12-32
EM21	MARKETVIEW_20041213.0722-E13-33
EM22	MARKETVIEW_20041213.0722-E6-34
R1	MARKETVIEW_20041213.0722-R1
R2	MARKETVIEW_20041213.0722-R2
R3	MARKETVIEW_20041213.0722-R3
RM1	MARKETVIEW_20041213.0722-R1-1
RM2	MARKETVIEW_20041213.0722-R2-1
RM3	MARKETVIEW_20041213.0722-R3-1
V1	MARKETVIEW_20041213.0722-EV1
V3	MARKETVIEW_20041213.0722-EV2
V4	MARKETVIEW_20041213.0722-EV3
V6	MARKETVIEW_20041213.0722-EV4
V9	MARKETVIEW_20041213.0722-EV5
VM1	MARKETVIEW_20041213.0722-EV1-1
VM3	MARKETVIEW_20041213.0722-EV2-1
VM4	MARKETVIEW_20041213.0722-EV3-1
VM6	MARKETVIEW_20041213.0722-EV4-1
VM9	MARKETVIEW_20041213.0722-EV5-1
VM10	MARKETVIEW_20041213.0722-EV1-2
VM2	MARKETVIEW_20041213.0722-EV1-3
VM5	MARKETVIEW_20041213.0722-EV1-4
Q1	MARKETVIEW_20041213.0722-T1
Q2	MARKETVIEW_20041213.0722-T2
Q3	MARKETVIEW_20041213.0722-T3
Q4	MARKETVIEW_20041213.0722-V1
Q5	MARKETVIEW_20041213.0722-V2
Q6	MARKETVIEW_20041213.0722-V3
Q7	MARKETVIEW_20041213.0722-T4
QM4	MARKETVIEW_20041213.0722-V1-1
QM5	MARKETVIEW_20041213.0722-V2-1
QM6	MARKETVIEW_20041213.0722-V3-1
