CE9	BACONSREBELLION_20050226.1317-CE1
CE10	BACONSREBELLION_20050226.1317-CE2
CE11	BACONSREBELLION_20050226.1317-CE3
CE12	BACONSREBELLION_20050226.1317-CE4
CE13	BACONSREBELLION_20050226.1317-CE5
CE14	BACONSREBELLION_20050226.1317-CE6
CE15	BACONSREBELLION_20050226.1317-CE7
CE16	BACONSREBELLION_20050226.1317-CE8
CE17	BACONSREBELLION_20050226.1317-CE9
CE18	BACONSREBELLION_20050226.1317-CE10
CE19	BACONSREBELLION_20050226.1317-CE11
CE20	BACONSREBELLION_20050226.1317-CE12
CE21	BACONSREBELLION_20050226.1317-CE13
CE22	BACONSREBELLION_20050226.1317-CE14
CE23	BACONSREBELLION_20050226.1317-CE15
CE24	BACONSREBELLION_20050226.1317-CE16
CE25	BACONSREBELLION_20050226.1317-CE17
CE26	BACONSREBELLION_20050226.1317-CE18
CE27	BACONSREBELLION_20050226.1317-CE19
CE28	BACONSREBELLION_20050226.1317-CE20
CE29	BACONSREBELLION_20050226.1317-CE21
CE30	BACONSREBELLION_20050226.1317-CE22
CE31	BACONSREBELLION_20050226.1317-CE23
CE33	BACONSREBELLION_20050226.1317-CE24
CE34	BACONSREBELLION_20050226.1317-CE25
CE35	BACONSREBELLION_20050226.1317-CE26
CE1	BACONSREBELLION_20050226.1317-CE27
CE2	BACONSREBELLION_20050226.1317-CE28
CE3	BACONSREBELLION_20050226.1317-CE29
CE4	BACONSREBELLION_20050226.1317-CE30
CE5	BACONSREBELLION_20050226.1317-CE31
CE6	BACONSREBELLION_20050226.1317-CE32
CE36	BACONSREBELLION_20050226.1317-CE33
CE7	BACONSREBELLION_20050226.1317-CE34
CE8	BACONSREBELLION_20050226.1317-CE35
E15	BACONSREBELLION_20050226.1317-E1
E16	BACONSREBELLION_20050226.1317-E2
E18	BACONSREBELLION_20050226.1317-E3
E19	BACONSREBELLION_20050226.1317-E4
E20	BACONSREBELLION_20050226.1317-E5
E21	BACONSREBELLION_20050226.1317-E6
E22	BACONSREBELLION_20050226.1317-E7
E23	BACONSREBELLION_20050226.1317-E8
E24	BACONSREBELLION_20050226.1317-E9
E25	BACONSREBELLION_20050226.1317-E10
E26	BACONSREBELLION_20050226.1317-E11
E27	BACONSREBELLION_20050226.1317-E12
E28	BACONSREBELLION_20050226.1317-E13
E29	BACONSREBELLION_20050226.1317-E14
E30	BACONSREBELLION_20050226.1317-E15
E31	BACONSREBELLION_20050226.1317-E16
E32	BACONSREBELLION_20050226.1317-E17
E33	BACONSREBELLION_20050226.1317-E18
E34	BACONSREBELLION_20050226.1317-E19
E35	BACONSREBELLION_20050226.1317-E20
E36	BACONSREBELLION_20050226.1317-E21
E37	BACONSREBELLION_20050226.1317-E22
E38	BACONSREBELLION_20050226.1317-E23
