CE6	MARKBACKER_20050103.0829-CE1
CE7	MARKBACKER_20050103.0829-CE2
CE8	MARKBACKER_20050103.0829-CE3
CE9	MARKBACKER_20050103.0829-CE4
CE10	MARKBACKER_20050103.0829-CE5
CE11	MARKBACKER_20050103.0829-CE6
CE12	MARKBACKER_20050103.0829-CE7
CE13	MARKBACKER_20050103.0829-CE8
CE14	MARKBACKER_20050103.0829-CE9
CE15	MARKBACKER_20050103.0829-CE10
CE16	MARKBACKER_20050103.0829-CE11
CE17	MARKBACKER_20050103.0829-CE12
CE18	MARKBACKER_20050103.0829-CE13
CE19	MARKBACKER_20050103.0829-CE14
CE20	MARKBACKER_20050103.0829-CE15
CE21	MARKBACKER_20050103.0829-CE16
CE22	MARKBACKER_20050103.0829-CE17
CE23	MARKBACKER_20050103.0829-CE18
CE24	MARKBACKER_20050103.0829-CE19
CE1	MARKBACKER_20050103.0829-CE20
CE2	MARKBACKER_20050103.0829-CE21
CE3	MARKBACKER_20050103.0829-CE22
CE4	MARKBACKER_20050103.0829-CE23
CE5	MARKBACKER_20050103.0829-CE24
E6	MARKBACKER_20050103.0829-E1
E7	MARKBACKER_20050103.0829-E2
E8	MARKBACKER_20050103.0829-E3
E9	MARKBACKER_20050103.0829-E4
E10	MARKBACKER_20050103.0829-E5
E11	MARKBACKER_20050103.0829-E6
E12	MARKBACKER_20050103.0829-E7
E13	MARKBACKER_20050103.0829-E8
E14	MARKBACKER_20050103.0829-E9
E15	MARKBACKER_20050103.0829-E10
E16	MARKBACKER_20050103.0829-E11
E17	MARKBACKER_20050103.0829-E12
E18	MARKBACKER_20050103.0829-E13
E19	MARKBACKER_20050103.0829-E14
E20	MARKBACKER_20050103.0829-E15
E21	MARKBACKER_20050103.0829-E16
E1	MARKBACKER_20050103.0829-E17
E22	MARKBACKER_20050103.0829-E18
E23	MARKBACKER_20050103.0829-E19
E24	MARKBACKER_20050103.0829-E20
E2	MARKBACKER_20050103.0829-E21
E3	MARKBACKER_20050103.0829-E22
E4	MARKBACKER_20050103.0829-E23
E5	MARKBACKER_20050103.0829-E24
EM1	MARKBACKER_20050103.0829-E17-1
EM26	MARKBACKER_20050103.0829-E2-2
EM27	MARKBACKER_20050103.0829-E1-3
EM28	MARKBACKER_20050103.0829-E1-4
EM29	MARKBACKER_20050103.0829-E1-5
EM30	MARKBACKER_20050103.0829-E3-6
EM31	MARKBACKER_20050103.0829-E4-7
EM32	MARKBACKER_20050103.0829-E5-8
EM33	MARKBACKER_20050103.0829-E3-9
EM34	MARKBACKER_20050103.0829-E17-10
EM35	MARKBACKER_20050103.0829-E17-11
EM36	MARKBACKER_20050103.0829-E6-12
EM37	MARKBACKER_20050103.0829-E17-13
EM76	MARKBACKER_20050103.0829-E17-14
EM39	MARKBACKER_20050103.0829-E7-15
EM40	MARKBACKER_20050103.0829-E22-16
EM41	MARKBACKER_20050103.0829-E3-17
EM42	MARKBACKER_20050103.0829-E17-18
EM43	MARKBACKER_20050103.0829-E17-19
EM44	MARKBACKER_20050103.0829-E17-20
EM45	MARKBACKER_20050103.0829-E8-21
EM46	MARKBACKER_20050103.0829-E9-22
EM47	MARKBACKER_20050103.0829-E9-23
EM48	MARKBACKER_20050103.0829-E9-24
EM49	MARKBACKER_20050103.0829-E17-25
EM50	MARKBACKER_20050103.0829-E10-26
EM51	MARKBACKER_20050103.0829-E10-27
EM52	MARKBACKER_20050103.0829-E11-28
EM53	MARKBACKER_20050103.0829-E12-29
EM54	MARKBACKER_20050103.0829-E13-30
EM55	MARKBACKER_20050103.0829-E10-31
EM56	MARKBACKER_20050103.0829-E9-32
EM57	MARKBACKER_20050103.0829-E14-33
EM58	MARKBACKER_20050103.0829-E15-34
EM59	MARKBACKER_20050103.0829-E21-35
EM60	MARKBACKER_20050103.0829-E4-36
EM61	MARKBACKER_20050103.0829-E21-37
EM62	MARKBACKER_20050103.0829-E1-38
EM63	MARKBACKER_20050103.0829-E1-39
EM64	MARKBACKER_20050103.0829-E1-40
