CE9	AGGRESSIVEVOICEDAILY_20041218.1004-CE1
CE10	AGGRESSIVEVOICEDAILY_20041218.1004-CE2
CE11	AGGRESSIVEVOICEDAILY_20041218.1004-CE3
CE12	AGGRESSIVEVOICEDAILY_20041218.1004-CE4
CE13	AGGRESSIVEVOICEDAILY_20041218.1004-CE5
CE14	AGGRESSIVEVOICEDAILY_20041218.1004-CE6
CE15	AGGRESSIVEVOICEDAILY_20041218.1004-CE7
CE16	AGGRESSIVEVOICEDAILY_20041218.1004-CE8
CE17	AGGRESSIVEVOICEDAILY_20041218.1004-CE9
CE18	AGGRESSIVEVOICEDAILY_20041218.1004-CE10
CE19	AGGRESSIVEVOICEDAILY_20041218.1004-CE11
CE20	AGGRESSIVEVOICEDAILY_20041218.1004-CE12
CE21	AGGRESSIVEVOICEDAILY_20041218.1004-CE13
CE22	AGGRESSIVEVOICEDAILY_20041218.1004-CE14
CE23	AGGRESSIVEVOICEDAILY_20041218.1004-CE15
CE24	AGGRESSIVEVOICEDAILY_20041218.1004-CE16
CE1	AGGRESSIVEVOICEDAILY_20041218.1004-CE17
CE2	AGGRESSIVEVOICEDAILY_20041218.1004-CE18
CE3	AGGRESSIVEVOICEDAILY_20041218.1004-CE19
CE4	AGGRESSIVEVOICEDAILY_20041218.1004-CE20
CE5	AGGRESSIVEVOICEDAILY_20041218.1004-CE21
CE6	AGGRESSIVEVOICEDAILY_20041218.1004-CE22
CE7	AGGRESSIVEVOICEDAILY_20041218.1004-CE23
CE8	AGGRESSIVEVOICEDAILY_20041218.1004-CE24
E10	AGGRESSIVEVOICEDAILY_20041218.1004-E1
E11	AGGRESSIVEVOICEDAILY_20041218.1004-E2
E12	AGGRESSIVEVOICEDAILY_20041218.1004-E3
E13	AGGRESSIVEVOICEDAILY_20041218.1004-E4
E14	AGGRESSIVEVOICEDAILY_20041218.1004-E5
E15	AGGRESSIVEVOICEDAILY_20041218.1004-E6
E16	AGGRESSIVEVOICEDAILY_20041218.1004-E7
E17	AGGRESSIVEVOICEDAILY_20041218.1004-E8
E18	AGGRESSIVEVOICEDAILY_20041218.1004-E9
E19	AGGRESSIVEVOICEDAILY_20041218.1004-E10
E20	AGGRESSIVEVOICEDAILY_20041218.1004-E11
E21	AGGRESSIVEVOICEDAILY_20041218.1004-E12
E22	AGGRESSIVEVOICEDAILY_20041218.1004-E13
E23	AGGRESSIVEVOICEDAILY_20041218.1004-E14
E24	AGGRESSIVEVOICEDAILY_20041218.1004-E15
E1	AGGRESSIVEVOICEDAILY_20041218.1004-E16
E25	AGGRESSIVEVOICEDAILY_20041218.1004-E17
E26	AGGRESSIVEVOICEDAILY_20041218.1004-E18
E27	AGGRESSIVEVOICEDAILY_20041218.1004-E19
E28	AGGRESSIVEVOICEDAILY_20041218.1004-E20
E29	AGGRESSIVEVOICEDAILY_20041218.1004-E21
