CE10	MARKETVIEW_20041212.1447-CE1
CE11	MARKETVIEW_20041212.1447-CE2
CE12	MARKETVIEW_20041212.1447-CE3
CE13	MARKETVIEW_20041212.1447-CE4
CE1	MARKETVIEW_20041212.1447-CE5
CE2	MARKETVIEW_20041212.1447-CE6
CE4	MARKETVIEW_20041212.1447-CE7
CE5	MARKETVIEW_20041212.1447-CE8
CE6	MARKETVIEW_20041212.1447-CE9
CE7	MARKETVIEW_20041212.1447-CE10
CE8	MARKETVIEW_20041212.1447-CE11
CE9	MARKETVIEW_20041212.1447-CE12
E14	MARKETVIEW_20041212.1447-E1
E15	MARKETVIEW_20041212.1447-E2
E16	MARKETVIEW_20041212.1447-E3
E17	MARKETVIEW_20041212.1447-E4
E18	MARKETVIEW_20041212.1447-E5
E19	MARKETVIEW_20041212.1447-E6
E1	MARKETVIEW_20041212.1447-E7
E2	MARKETVIEW_20041212.1447-E8
E5	MARKETVIEW_20041212.1447-E9
E7	MARKETVIEW_20041212.1447-E10
E8	MARKETVIEW_20041212.1447-E11
E9	MARKETVIEW_20041212.1447-E12
E10	MARKETVIEW_20041212.1447-E13
E11	MARKETVIEW_20041212.1447-E14
E12	MARKETVIEW_20041212.1447-E15
E13	MARKETVIEW_20041212.1447-E16
EM1	MARKETVIEW_20041212.1447-E7-1
EM20	MARKETVIEW_20041212.1447-E14-2
EM22	MARKETVIEW_20041212.1447-E14-3
EM24	MARKETVIEW_20041212.1447-E2-4
EM25	MARKETVIEW_20041212.1447-E2-5
EM26	MARKETVIEW_20041212.1447-E3-6
EM27	MARKETVIEW_20041212.1447-E13-7
EM28	MARKETVIEW_20041212.1447-E13-8
EM29	MARKETVIEW_20041212.1447-E4-9
EM30	MARKETVIEW_20041212.1447-E14-10
EM31	MARKETVIEW_20041212.1447-E14-11
EM32	MARKETVIEW_20041212.1447-E14-12
EM33	MARKETVIEW_20041212.1447-E14-13
EM34	MARKETVIEW_20041212.1447-E14-14
EM35	MARKETVIEW_20041212.1447-E14-15
EM36	MARKETVIEW_20041212.1447-E14-16
EM37	MARKETVIEW_20041212.1447-E5-17
EM38	MARKETVIEW_20041212.1447-E6-18
EM2	MARKETVIEW_20041212.1447-E8-19
EM39	MARKETVIEW_20041212.1447-E13-20
EM5	MARKETVIEW_20041212.1447-E7-21
EM6	MARKETVIEW_20041212.1447-E9-22
EM7	MARKETVIEW_20041212.1447-E7-23
EM9	MARKETVIEW_20041212.1447-E10-24
EM8	MARKETVIEW_20041212.1447-E7-25
EM10	MARKETVIEW_20041212.1447-E10-26
EM11	MARKETVIEW_20041212.1447-E11-27
EM12	MARKETVIEW_20041212.1447-E12-28
EM13	MARKETVIEW_20041212.1447-E13-29
EM14	MARKETVIEW_20041212.1447-E13-30
EM15	MARKETVIEW_20041212.1447-E14-31
EM16	MARKETVIEW_20041212.1447-E15-32
EM17	MARKETVIEW_20041212.1447-E14-33
EM18	MARKETVIEW_20041212.1447-E16-34
EM19	MARKETVIEW_20041212.1447-E1-35
R1	MARKETVIEW_20041212.1447-R1
R3	MARKETVIEW_20041212.1447-R2
R5	MARKETVIEW_20041212.1447-R3
R6	MARKETVIEW_20041212.1447-R4
R8	MARKETVIEW_20041212.1447-R5
RM1	MARKETVIEW_20041212.1447-R1-1
RM3	MARKETVIEW_20041212.1447-R2-1
RM5	MARKETVIEW_20041212.1447-R3-1
RM6	MARKETVIEW_20041212.1447-R4-1
RM7	MARKETVIEW_20041212.1447-R5-1
V1	MARKETVIEW_20041212.1447-EV1
VM1	MARKETVIEW_20041212.1447-EV1-1
Q1	MARKETVIEW_20041212.1447-T1
Q2	MARKETVIEW_20041212.1447-T2
