CE8	FLOPPINGACES_20041230.1844.003-CE1
CE9	FLOPPINGACES_20041230.1844.003-CE2
CE10	FLOPPINGACES_20041230.1844.003-CE3
CE11	FLOPPINGACES_20041230.1844.003-CE4
CE80	FLOPPINGACES_20041230.1844.003-CE5
CE13	FLOPPINGACES_20041230.1844.003-CE6
CE15	FLOPPINGACES_20041230.1844.003-CE7
CE16	FLOPPINGACES_20041230.1844.003-CE8
CE17	FLOPPINGACES_20041230.1844.003-CE9
CE18	FLOPPINGACES_20041230.1844.003-CE10
CE19	FLOPPINGACES_20041230.1844.003-CE11
CE20	FLOPPINGACES_20041230.1844.003-CE12
CE21	FLOPPINGACES_20041230.1844.003-CE13
CE22	FLOPPINGACES_20041230.1844.003-CE14
CE23	FLOPPINGACES_20041230.1844.003-CE15
CE24	FLOPPINGACES_20041230.1844.003-CE16
CE25	FLOPPINGACES_20041230.1844.003-CE17
CE26	FLOPPINGACES_20041230.1844.003-CE18
CE27	FLOPPINGACES_20041230.1844.003-CE19
CE81	FLOPPINGACES_20041230.1844.003-CE20
CE82	FLOPPINGACES_20041230.1844.003-CE21
CE30	FLOPPINGACES_20041230.1844.003-CE22
CE31	FLOPPINGACES_20041230.1844.003-CE23
CE32	FLOPPINGACES_20041230.1844.003-CE24
CE33	FLOPPINGACES_20041230.1844.003-CE25
CE34	FLOPPINGACES_20041230.1844.003-CE26
CE35	FLOPPINGACES_20041230.1844.003-CE27
CE36	FLOPPINGACES_20041230.1844.003-CE28
CE37	FLOPPINGACES_20041230.1844.003-CE29
CE38	FLOPPINGACES_20041230.1844.003-CE30
CE39	FLOPPINGACES_20041230.1844.003-CE31
CE40	FLOPPINGACES_20041230.1844.003-CE32
CE41	FLOPPINGACES_20041230.1844.003-CE33
CE42	FLOPPINGACES_20041230.1844.003-CE34
CE43	FLOPPINGACES_20041230.1844.003-CE35
CE44	FLOPPINGACES_20041230.1844.003-CE36
CE45	FLOPPINGACES_20041230.1844.003-CE37
CE46	FLOPPINGACES_20041230.1844.003-CE38
CE47	FLOPPINGACES_20041230.1844.003-CE39
CE48	FLOPPINGACES_20041230.1844.003-CE40
CE50	FLOPPINGACES_20041230.1844.003-CE41
CE51	FLOPPINGACES_20041230.1844.003-CE42
CE52	FLOPPINGACES_20041230.1844.003-CE43
CE53	FLOPPINGACES_20041230.1844.003-CE44
CE54	FLOPPINGACES_20041230.1844.003-CE45
CE55	FLOPPINGACES_20041230.1844.003-CE46
CE56	FLOPPINGACES_20041230.1844.003-CE47
CE57	FLOPPINGACES_20041230.1844.003-CE48
CE58	FLOPPINGACES_20041230.1844.003-CE49
CE59	FLOPPINGACES_20041230.1844.003-CE50
CE60	FLOPPINGACES_20041230.1844.003-CE51
CE61	FLOPPINGACES_20041230.1844.003-CE52
CE62	FLOPPINGACES_20041230.1844.003-CE53
CE63	FLOPPINGACES_20041230.1844.003-CE54
CE64	FLOPPINGACES_20041230.1844.003-CE55
CE65	FLOPPINGACES_20041230.1844.003-CE56
CE66	FLOPPINGACES_20041230.1844.003-CE57
CE67	FLOPPINGACES_20041230.1844.003-CE58
CE68	FLOPPINGACES_20041230.1844.003-CE59
CE69	FLOPPINGACES_20041230.1844.003-CE60
CE70	FLOPPINGACES_20041230.1844.003-CE61
CE72	FLOPPINGACES_20041230.1844.003-CE62
CE74	FLOPPINGACES_20041230.1844.003-CE63
CE75	FLOPPINGACES_20041230.1844.003-CE64
CE76	FLOPPINGACES_20041230.1844.003-CE65
CE77	FLOPPINGACES_20041230.1844.003-CE66
CE78	FLOPPINGACES_20041230.1844.003-CE67
CE79	FLOPPINGACES_20041230.1844.003-CE68
CE83	FLOPPINGACES_20041230.1844.003-CE69
CE84	FLOPPINGACES_20041230.1844.003-CE70
CE1	FLOPPINGACES_20041230.1844.003-CE71
CE2	FLOPPINGACES_20041230.1844.003-CE72
CE3	FLOPPINGACES_20041230.1844.003-CE73
CE4	FLOPPINGACES_20041230.1844.003-CE74
CE5	FLOPPINGACES_20041230.1844.003-CE75
CE6	FLOPPINGACES_20041230.1844.003-CE76
CE7	FLOPPINGACES_20041230.1844.003-CE77
E8	FLOPPINGACES_20041230.1844.003-E1
E9	FLOPPINGACES_20041230.1844.003-E2
E10	FLOPPINGACES_20041230.1844.003-E3
E11	FLOPPINGACES_20041230.1844.003-E4
E12	FLOPPINGACES_20041230.1844.003-E5
E13	FLOPPINGACES_20041230.1844.003-E6
E109	FLOPPINGACES_20041230.1844.003-E7
E15	FLOPPINGACES_20041230.1844.003-E8
E110	FLOPPINGACES_20041230.1844.003-E9
E17	FLOPPINGACES_20041230.1844.003-E10
E18	FLOPPINGACES_20041230.1844.003-E11
E19	FLOPPINGACES_20041230.1844.003-E12
E20	FLOPPINGACES_20041230.1844.003-E13
E21	FLOPPINGACES_20041230.1844.003-E14
E22	FLOPPINGACES_20041230.1844.003-E15
E23	FLOPPINGACES_20041230.1844.003-E16
E24	FLOPPINGACES_20041230.1844.003-E17
E25	FLOPPINGACES_20041230.1844.003-E18
E26	FLOPPINGACES_20041230.1844.003-E19
E27	FLOPPINGACES_20041230.1844.003-E20
E28	FLOPPINGACES_20041230.1844.003-E21
E29	FLOPPINGACES_20041230.1844.003-E22
E30	FLOPPINGACES_20041230.1844.003-E23
E111	FLOPPINGACES_20041230.1844.003-E24
E112	FLOPPINGACES_20041230.1844.003-E25
E34	FLOPPINGACES_20041230.1844.003-E26
E113	FLOPPINGACES_20041230.1844.003-E27
E35	FLOPPINGACES_20041230.1844.003-E28
E36	FLOPPINGACES_20041230.1844.003-E29
E114	FLOPPINGACES_20041230.1844.003-E30
E38	FLOPPINGACES_20041230.1844.003-E31
E39	FLOPPINGACES_20041230.1844.003-E32
E40	FLOPPINGACES_20041230.1844.003-E33
E41	FLOPPINGACES_20041230.1844.003-E34
E42	FLOPPINGACES_20041230.1844.003-E35
E43	FLOPPINGACES_20041230.1844.003-E36
E44	FLOPPINGACES_20041230.1844.003-E37
E45	FLOPPINGACES_20041230.1844.003-E38
E46	FLOPPINGACES_20041230.1844.003-E39
E47	FLOPPINGACES_20041230.1844.003-E40
E49	FLOPPINGACES_20041230.1844.003-E41
E50	FLOPPINGACES_20041230.1844.003-E42
E51	FLOPPINGACES_20041230.1844.003-E43
E52	FLOPPINGACES_20041230.1844.003-E44
E53	FLOPPINGACES_20041230.1844.003-E45
E54	FLOPPINGACES_20041230.1844.003-E46
E55	FLOPPINGACES_20041230.1844.003-E47
E56	FLOPPINGACES_20041230.1844.003-E48
E115	FLOPPINGACES_20041230.1844.003-E49
E58	FLOPPINGACES_20041230.1844.003-E50
E59	FLOPPINGACES_20041230.1844.003-E51
E60	FLOPPINGACES_20041230.1844.003-E52
E61	FLOPPINGACES_20041230.1844.003-E53
E62	FLOPPINGACES_20041230.1844.003-E54
E64	FLOPPINGACES_20041230.1844.003-E55
E65	FLOPPINGACES_20041230.1844.003-E56
E66	FLOPPINGACES_20041230.1844.003-E57
E68	FLOPPINGACES_20041230.1844.003-E58
E69	FLOPPINGACES_20041230.1844.003-E59
E71	FLOPPINGACES_20041230.1844.003-E60
E73	FLOPPINGACES_20041230.1844.003-E61
E74	FLOPPINGACES_20041230.1844.003-E62
E75	FLOPPINGACES_20041230.1844.003-E63
E76	FLOPPINGACES_20041230.1844.003-E64
E77	FLOPPINGACES_20041230.1844.003-E65
E79	FLOPPINGACES_20041230.1844.003-E66
E80	FLOPPINGACES_20041230.1844.003-E67
E81	FLOPPINGACES_20041230.1844.003-E68
E82	FLOPPINGACES_20041230.1844.003-E69
E83	FLOPPINGACES_20041230.1844.003-E70
E84	FLOPPINGACES_20041230.1844.003-E71
E85	FLOPPINGACES_20041230.1844.003-E72
E86	FLOPPINGACES_20041230.1844.003-E73
E87	FLOPPINGACES_20041230.1844.003-E74
E88	FLOPPINGACES_20041230.1844.003-E75
E89	FLOPPINGACES_20041230.1844.003-E76
E90	FLOPPINGACES_20041230.1844.003-E77
E91	FLOPPINGACES_20041230.1844.003-E78
E93	FLOPPINGACES_20041230.1844.003-E79
E94	FLOPPINGACES_20041230.1844.003-E80
E98	FLOPPINGACES_20041230.1844.003-E81
E99	FLOPPINGACES_20041230.1844.003-E82
E100	FLOPPINGACES_20041230.1844.003-E83
E101	FLOPPINGACES_20041230.1844.003-E84
E102	FLOPPINGACES_20041230.1844.003-E85
E104	FLOPPINGACES_20041230.1844.003-E86
E106	FLOPPINGACES_20041230.1844.003-E87
E107	FLOPPINGACES_20041230.1844.003-E88
E108	FLOPPINGACES_20041230.1844.003-E89
E117	FLOPPINGACES_20041230.1844.003-E90
E119	FLOPPINGACES_20041230.1844.003-E91
E120	FLOPPINGACES_20041230.1844.003-E92
E121	FLOPPINGACES_20041230.1844.003-E93
E1	FLOPPINGACES_20041230.1844.003-E94
E2	FLOPPINGACES_20041230.1844.003-E95
E3	FLOPPINGACES_20041230.1844.003-E96
E4	FLOPPINGACES_20041230.1844.003-E97
E5	FLOPPINGACES_20041230.1844.003-E98
E6	FLOPPINGACES_20041230.1844.003-E99
E7	FLOPPINGACES_20041230.1844.003-E100
EM10	FLOPPINGACES_20041230.1844.003-E2-1
EM11	FLOPPINGACES_20041230.1844.003-E3-2
EM12	FLOPPINGACES_20041230.1844.003-E4-3
EM13	FLOPPINGACES_20041230.1844.003-E5-4
EM14	FLOPPINGACES_20041230.1844.003-E6-5
EM15	FLOPPINGACES_20041230.1844.003-E97-6
EM141	FLOPPINGACES_20041230.1844.003-E7-7
EM142	FLOPPINGACES_20041230.1844.003-E9-8
EM18	FLOPPINGACES_20041230.1844.003-E8-9
EM143	FLOPPINGACES_20041230.1844.003-E24-10
EM20	FLOPPINGACES_20041230.1844.003-E10-11
EM21	FLOPPINGACES_20041230.1844.003-E11-12
EM22	FLOPPINGACES_20041230.1844.003-E12-13
EM23	FLOPPINGACES_20041230.1844.003-E13-14
EM24	FLOPPINGACES_20041230.1844.003-E14-15
EM25	FLOPPINGACES_20041230.1844.003-E15-16
EM26	FLOPPINGACES_20041230.1844.003-E16-17
EM27	FLOPPINGACES_20041230.1844.003-E17-18
EM28	FLOPPINGACES_20041230.1844.003-E18-19
EM30	FLOPPINGACES_20041230.1844.003-E19-20
EM31	FLOPPINGACES_20041230.1844.003-E18-21
EM32	FLOPPINGACES_20041230.1844.003-E20-22
EM33	FLOPPINGACES_20041230.1844.003-E20-23
EM34	FLOPPINGACES_20041230.1844.003-E22-24
EM35	FLOPPINGACES_20041230.1844.003-E23-25
EM36	FLOPPINGACES_20041230.1844.003-E97-26
EM37	FLOPPINGACES_20041230.1844.003-E21-27
EM144	FLOPPINGACES_20041230.1844.003-E27-28
EM39	FLOPPINGACES_20041230.1844.003-E100-29
EM41	FLOPPINGACES_20041230.1844.003-E26-30
EM155	FLOPPINGACES_20041230.1844.003-E94-31
EM43	FLOPPINGACES_20041230.1844.003-E28-32
EM145	FLOPPINGACES_20041230.1844.003-E30-33
EM140	FLOPPINGACES_20041230.1844.003-E83-34
EM45	FLOPPINGACES_20041230.1844.003-E29-35
EM46	FLOPPINGACES_20041230.1844.003-E28-36
EM47	FLOPPINGACES_20041230.1844.003-E28-37
EM146	FLOPPINGACES_20041230.1844.003-E77-38
EM50	FLOPPINGACES_20041230.1844.003-E28-39
EM51	FLOPPINGACES_20041230.1844.003-E31-40
EM52	FLOPPINGACES_20041230.1844.003-E32-41
EM53	FLOPPINGACES_20041230.1844.003-E33-42
EM54	FLOPPINGACES_20041230.1844.003-E33-43
EM55	FLOPPINGACES_20041230.1844.003-E34-44
EM56	FLOPPINGACES_20041230.1844.003-E33-45
EM57	FLOPPINGACES_20041230.1844.003-E35-46
EM58	FLOPPINGACES_20041230.1844.003-E36-47
EM59	FLOPPINGACES_20041230.1844.003-E37-48
EM60	FLOPPINGACES_20041230.1844.003-E38-49
EM61	FLOPPINGACES_20041230.1844.003-E33-50
EM62	FLOPPINGACES_20041230.1844.003-E39-51
EM63	FLOPPINGACES_20041230.1844.003-E40-52
EM64	FLOPPINGACES_20041230.1844.003-E41-53
EM65	FLOPPINGACES_20041230.1844.003-E42-54
EM66	FLOPPINGACES_20041230.1844.003-E33-55
EM67	FLOPPINGACES_20041230.1844.003-E97-56
EM68	FLOPPINGACES_20041230.1844.003-E33-57
EM69	FLOPPINGACES_20041230.1844.003-E43-58
EM70	FLOPPINGACES_20041230.1844.003-E44-59
EM71	FLOPPINGACES_20041230.1844.003-E45-60
EM72	FLOPPINGACES_20041230.1844.003-E46-61
EM73	FLOPPINGACES_20041230.1844.003-E46-62
EM74	FLOPPINGACES_20041230.1844.003-E94-63
EM75	FLOPPINGACES_20041230.1844.003-E47-64
EM76	FLOPPINGACES_20041230.1844.003-E48-65
EM147	FLOPPINGACES_20041230.1844.003-E49-66
EM78	FLOPPINGACES_20041230.1844.003-E50-67
EM79	FLOPPINGACES_20041230.1844.003-E51-68
EM80	FLOPPINGACES_20041230.1844.003-E94-69
EM148	FLOPPINGACES_20041230.1844.003-E25-70
EM82	FLOPPINGACES_20041230.1844.003-E52-71
EM83	FLOPPINGACES_20041230.1844.003-E53-72
EM84	FLOPPINGACES_20041230.1844.003-E54-73
EM85	FLOPPINGACES_20041230.1844.003-E55-74
EM86	FLOPPINGACES_20041230.1844.003-E53-75
EM88	FLOPPINGACES_20041230.1844.003-E57-76
EM89	FLOPPINGACES_20041230.1844.003-E58-77
EM90	FLOPPINGACES_20041230.1844.003-E59-78
EM91	FLOPPINGACES_20041230.1844.003-E56-79
EM92	FLOPPINGACES_20041230.1844.003-E56-80
EM93	FLOPPINGACES_20041230.1844.003-E60-81
EM94	FLOPPINGACES_20041230.1844.003-E61-82
EM95	FLOPPINGACES_20041230.1844.003-E100-83
EM96	FLOPPINGACES_20041230.1844.003-E99-84
EM97	FLOPPINGACES_20041230.1844.003-E62-85
EM98	FLOPPINGACES_20041230.1844.003-E63-86
EM99	FLOPPINGACES_20041230.1844.003-E64-87
EM100	FLOPPINGACES_20041230.1844.003-E65-88
EM101	FLOPPINGACES_20041230.1844.003-E66-89
EM102	FLOPPINGACES_20041230.1844.003-E67-90
EM103	FLOPPINGACES_20041230.1844.003-E64-91
EM104	FLOPPINGACES_20041230.1844.003-E68-92
EM105	FLOPPINGACES_20041230.1844.003-E69-93
EM106	FLOPPINGACES_20041230.1844.003-E70-94
EM107	FLOPPINGACES_20041230.1844.003-E64-95
EM108	FLOPPINGACES_20041230.1844.003-E68-96
EM109	FLOPPINGACES_20041230.1844.003-E71-97
EM110	FLOPPINGACES_20041230.1844.003-E72-98
EM111	FLOPPINGACES_20041230.1844.003-E68-99
EM112	FLOPPINGACES_20041230.1844.003-E73-100
EM113	FLOPPINGACES_20041230.1844.003-E94-101
EM114	FLOPPINGACES_20041230.1844.003-E74-102
EM115	FLOPPINGACES_20041230.1844.003-E76-103
EM116	FLOPPINGACES_20041230.1844.003-E77-104
EM117	FLOPPINGACES_20041230.1844.003-E21-105
EM118	FLOPPINGACES_20041230.1844.003-E75-106
EM119	FLOPPINGACES_20041230.1844.003-E75-107
EM120	FLOPPINGACES_20041230.1844.003-E75-108
EM121	FLOPPINGACES_20041230.1844.003-E75-109
EM122	FLOPPINGACES_20041230.1844.003-E77-110
EM123	FLOPPINGACES_20041230.1844.003-E78-111
EM124	FLOPPINGACES_20041230.1844.003-E77-112
EM125	FLOPPINGACES_20041230.1844.003-E80-113
EM149	FLOPPINGACES_20041230.1844.003-E77-114
EM150	FLOPPINGACES_20041230.1844.003-E90-115
EM127	FLOPPINGACES_20041230.1844.003-E81-116
EM128	FLOPPINGACES_20041230.1844.003-E77-117
EM129	FLOPPINGACES_20041230.1844.003-E82-118
EM130	FLOPPINGACES_20041230.1844.003-E77-119
EM131	FLOPPINGACES_20041230.1844.003-E83-120
EM132	FLOPPINGACES_20041230.1844.003-E77-121
EM133	FLOPPINGACES_20041230.1844.003-E84-122
EM134	FLOPPINGACES_20041230.1844.003-E85-123
EM135	FLOPPINGACES_20041230.1844.003-E86-124
EM136	FLOPPINGACES_20041230.1844.003-E79-125
EM137	FLOPPINGACES_20041230.1844.003-E87-126
EM138	FLOPPINGACES_20041230.1844.003-E88-127
EM139	FLOPPINGACES_20041230.1844.003-E89-128
EM151	FLOPPINGACES_20041230.1844.003-E56-129
EM152	FLOPPINGACES_20041230.1844.003-E91-130
EM153	FLOPPINGACES_20041230.1844.003-E92-131
EM154	FLOPPINGACES_20041230.1844.003-E93-132
EM1	FLOPPINGACES_20041230.1844.003-E94-133
EM2	FLOPPINGACES_20041230.1844.003-E94-134
EM3	FLOPPINGACES_20041230.1844.003-E95-135
EM4	FLOPPINGACES_20041230.1844.003-E96-136
EM5	FLOPPINGACES_20041230.1844.003-E97-137
EM6	FLOPPINGACES_20041230.1844.003-E98-138
EM7	FLOPPINGACES_20041230.1844.003-E99-139
EM8	FLOPPINGACES_20041230.1844.003-E100-140
EM9	FLOPPINGACES_20041230.1844.003-E1-141
R1	FLOPPINGACES_20041230.1844.003-R1
R2	FLOPPINGACES_20041230.1844.003-R2
R3	FLOPPINGACES_20041230.1844.003-R3
R4	FLOPPINGACES_20041230.1844.003-R4
R7	FLOPPINGACES_20041230.1844.003-R5
