CE12	BACONSREBELLION_20050125.1108-CE1
CE15	BACONSREBELLION_20050125.1108-CE2
CE16	BACONSREBELLION_20050125.1108-CE3
CE17	BACONSREBELLION_20050125.1108-CE4
CE18	BACONSREBELLION_20050125.1108-CE5
CE19	BACONSREBELLION_20050125.1108-CE6
CE20	BACONSREBELLION_20050125.1108-CE7
CE21	BACONSREBELLION_20050125.1108-CE8
CE22	BACONSREBELLION_20050125.1108-CE9
CE37	BACONSREBELLION_20050125.1108-CE10
CE23	BACONSREBELLION_20050125.1108-CE11
CE24	BACONSREBELLION_20050125.1108-CE12
CE25	BACONSREBELLION_20050125.1108-CE13
CE26	BACONSREBELLION_20050125.1108-CE14
CE27	BACONSREBELLION_20050125.1108-CE15
CE28	BACONSREBELLION_20050125.1108-CE16
CE29	BACONSREBELLION_20050125.1108-CE17
CE30	BACONSREBELLION_20050125.1108-CE18
CE31	BACONSREBELLION_20050125.1108-CE19
CE32	BACONSREBELLION_20050125.1108-CE20
CE38	BACONSREBELLION_20050125.1108-CE21
CE35	BACONSREBELLION_20050125.1108-CE22
CE1	BACONSREBELLION_20050125.1108-CE23
CE36	BACONSREBELLION_20050125.1108-CE24
CE2	BACONSREBELLION_20050125.1108-CE25
CE3	BACONSREBELLION_20050125.1108-CE26
CE4	BACONSREBELLION_20050125.1108-CE27
CE5	BACONSREBELLION_20050125.1108-CE28
CE6	BACONSREBELLION_20050125.1108-CE29
CE13	BACONSREBELLION_20050125.1108-CE30
CE14	BACONSREBELLION_20050125.1108-CE31
CE9	BACONSREBELLION_20050125.1108-CE32
CE10	BACONSREBELLION_20050125.1108-CE33
CE11	BACONSREBELLION_20050125.1108-CE34
E19	BACONSREBELLION_20050125.1108-E1
E16	BACONSREBELLION_20050125.1108-E2
E20	BACONSREBELLION_20050125.1108-E3
E21	BACONSREBELLION_20050125.1108-E4
E22	BACONSREBELLION_20050125.1108-E5
E23	BACONSREBELLION_20050125.1108-E6
E24	BACONSREBELLION_20050125.1108-E7
E25	BACONSREBELLION_20050125.1108-E8
E26	BACONSREBELLION_20050125.1108-E9
E27	BACONSREBELLION_20050125.1108-E10
E28	BACONSREBELLION_20050125.1108-E11
E29	BACONSREBELLION_20050125.1108-E12
