CE10	MARKBACKER_20041206.0733-CE1
CE11	MARKBACKER_20041206.0733-CE2
CE12	MARKBACKER_20041206.0733-CE3
CE13	MARKBACKER_20041206.0733-CE4
CE14	MARKBACKER_20041206.0733-CE5
CE16	MARKBACKER_20041206.0733-CE6
CE17	MARKBACKER_20041206.0733-CE7
CE18	MARKBACKER_20041206.0733-CE8
CE19	MARKBACKER_20041206.0733-CE9
CE20	MARKBACKER_20041206.0733-CE10
CE21	MARKBACKER_20041206.0733-CE11
CE22	MARKBACKER_20041206.0733-CE12
CE23	MARKBACKER_20041206.0733-CE13
CE24	MARKBACKER_20041206.0733-CE14
CE25	MARKBACKER_20041206.0733-CE15
CE26	MARKBACKER_20041206.0733-CE16
CE34	MARKBACKER_20041206.0733-CE17
CE27	MARKBACKER_20041206.0733-CE18
CE28	MARKBACKER_20041206.0733-CE19
CE29	MARKBACKER_20041206.0733-CE20
CE30	MARKBACKER_20041206.0733-CE21
CE31	MARKBACKER_20041206.0733-CE22
CE32	MARKBACKER_20041206.0733-CE23
CE33	MARKBACKER_20041206.0733-CE24
CE1	MARKBACKER_20041206.0733-CE25
CE2	MARKBACKER_20041206.0733-CE26
CE3	MARKBACKER_20041206.0733-CE27
CE4	MARKBACKER_20041206.0733-CE28
CE5	MARKBACKER_20041206.0733-CE29
CE6	MARKBACKER_20041206.0733-CE30
CE7	MARKBACKER_20041206.0733-CE31
CE8	MARKBACKER_20041206.0733-CE32
CE9	MARKBACKER_20041206.0733-CE33
E13	MARKBACKER_20041206.0733-E1
E14	MARKBACKER_20041206.0733-E2
E15	MARKBACKER_20041206.0733-E3
E16	MARKBACKER_20041206.0733-E4
E17	MARKBACKER_20041206.0733-E5
E19	MARKBACKER_20041206.0733-E6
E20	MARKBACKER_20041206.0733-E7
E21	MARKBACKER_20041206.0733-E8
E22	MARKBACKER_20041206.0733-E9
E23	MARKBACKER_20041206.0733-E10
E24	MARKBACKER_20041206.0733-E11
E41	MARKBACKER_20041206.0733-E12
E25	MARKBACKER_20041206.0733-E13
E26	MARKBACKER_20041206.0733-E14
E27	MARKBACKER_20041206.0733-E15
E28	MARKBACKER_20041206.0733-E16
E29	MARKBACKER_20041206.0733-E17
E30	MARKBACKER_20041206.0733-E18
E31	MARKBACKER_20041206.0733-E19
E32	MARKBACKER_20041206.0733-E20
E1	MARKBACKER_20041206.0733-E21
E33	MARKBACKER_20041206.0733-E22
E34	MARKBACKER_20041206.0733-E23
E35	MARKBACKER_20041206.0733-E24
E36	MARKBACKER_20041206.0733-E25
