CE13	AGGRESSIVEVOICEDAILY_20050124.1354-CE1
CE1	AGGRESSIVEVOICEDAILY_20050124.1354-CE2
CE2	AGGRESSIVEVOICEDAILY_20050124.1354-CE3
CE3	AGGRESSIVEVOICEDAILY_20050124.1354-CE4
CE4	AGGRESSIVEVOICEDAILY_20050124.1354-CE5
CE5	AGGRESSIVEVOICEDAILY_20050124.1354-CE6
CE6	AGGRESSIVEVOICEDAILY_20050124.1354-CE7
CE7	AGGRESSIVEVOICEDAILY_20050124.1354-CE8
CE8	AGGRESSIVEVOICEDAILY_20050124.1354-CE9
CE14	AGGRESSIVEVOICEDAILY_20050124.1354-CE10
CE11	AGGRESSIVEVOICEDAILY_20050124.1354-CE11
CE12	AGGRESSIVEVOICEDAILY_20050124.1354-CE12
E13	AGGRESSIVEVOICEDAILY_20050124.1354-E1
E14	AGGRESSIVEVOICEDAILY_20050124.1354-E2
E1	AGGRESSIVEVOICEDAILY_20050124.1354-E3
E2	AGGRESSIVEVOICEDAILY_20050124.1354-E4
E3	AGGRESSIVEVOICEDAILY_20050124.1354-E5
E4	AGGRESSIVEVOICEDAILY_20050124.1354-E6
E5	AGGRESSIVEVOICEDAILY_20050124.1354-E7
E6	AGGRESSIVEVOICEDAILY_20050124.1354-E8
E7	AGGRESSIVEVOICEDAILY_20050124.1354-E9
E8	AGGRESSIVEVOICEDAILY_20050124.1354-E10
E11	AGGRESSIVEVOICEDAILY_20050124.1354-E11
E12	AGGRESSIVEVOICEDAILY_20050124.1354-E12
EM18	AGGRESSIVEVOICEDAILY_20050124.1354-E12-1
EM19	AGGRESSIVEVOICEDAILY_20050124.1354-E1-2
EM20	AGGRESSIVEVOICEDAILY_20050124.1354-E2-3
EM1	AGGRESSIVEVOICEDAILY_20050124.1354-E3-4
EM2	AGGRESSIVEVOICEDAILY_20050124.1354-E4-5
EM3	AGGRESSIVEVOICEDAILY_20050124.1354-E5-6
EM4	AGGRESSIVEVOICEDAILY_20050124.1354-E6-7
EM5	AGGRESSIVEVOICEDAILY_20050124.1354-E7-8
EM6	AGGRESSIVEVOICEDAILY_20050124.1354-E8-9
EM7	AGGRESSIVEVOICEDAILY_20050124.1354-E9-10
EM8	AGGRESSIVEVOICEDAILY_20050124.1354-E10-11
EM9	AGGRESSIVEVOICEDAILY_20050124.1354-E4-12
EM10	AGGRESSIVEVOICEDAILY_20050124.1354-E3-13
EM12	AGGRESSIVEVOICEDAILY_20050124.1354-E11-14
EM13	AGGRESSIVEVOICEDAILY_20050124.1354-E11-15
EM14	AGGRESSIVEVOICEDAILY_20050124.1354-E12-16
EM15	AGGRESSIVEVOICEDAILY_20050124.1354-E12-17
EM16	AGGRESSIVEVOICEDAILY_20050124.1354-E12-18
EM17	AGGRESSIVEVOICEDAILY_20050124.1354-E3-19
R1	AGGRESSIVEVOICEDAILY_20050124.1354-R1
RM1	AGGRESSIVEVOICEDAILY_20050124.1354-R1-1
Q2	AGGRESSIVEVOICEDAILY_20050124.1354-T1
Q3	AGGRESSIVEVOICEDAILY_20050124.1354-T2
Q4	AGGRESSIVEVOICEDAILY_20050124.1354-T3
Q5	AGGRESSIVEVOICEDAILY_20050124.1354-T4
Q1	AGGRESSIVEVOICEDAILY_20050124.1354-T5
