CE10	AGGRESSIVEVOICEDAILY_20050114.1922-CE1
CE11	AGGRESSIVEVOICEDAILY_20050114.1922-CE2
CE12	AGGRESSIVEVOICEDAILY_20050114.1922-CE3
CE13	AGGRESSIVEVOICEDAILY_20050114.1922-CE4
CE14	AGGRESSIVEVOICEDAILY_20050114.1922-CE5
CE1	AGGRESSIVEVOICEDAILY_20050114.1922-CE6
CE2	AGGRESSIVEVOICEDAILY_20050114.1922-CE7
CE3	AGGRESSIVEVOICEDAILY_20050114.1922-CE8
CE15	AGGRESSIVEVOICEDAILY_20050114.1922-CE9
CE5	AGGRESSIVEVOICEDAILY_20050114.1922-CE10
CE6	AGGRESSIVEVOICEDAILY_20050114.1922-CE11
CE7	AGGRESSIVEVOICEDAILY_20050114.1922-CE12
CE8	AGGRESSIVEVOICEDAILY_20050114.1922-CE13
CE9	AGGRESSIVEVOICEDAILY_20050114.1922-CE14
E15	AGGRESSIVEVOICEDAILY_20050114.1922-E1
E16	AGGRESSIVEVOICEDAILY_20050114.1922-E2
E17	AGGRESSIVEVOICEDAILY_20050114.1922-E3
E18	AGGRESSIVEVOICEDAILY_20050114.1922-E4
E19	AGGRESSIVEVOICEDAILY_20050114.1922-E5
E1	AGGRESSIVEVOICEDAILY_20050114.1922-E6
E2	AGGRESSIVEVOICEDAILY_20050114.1922-E7
E3	AGGRESSIVEVOICEDAILY_20050114.1922-E8
E20	AGGRESSIVEVOICEDAILY_20050114.1922-E9
E6	AGGRESSIVEVOICEDAILY_20050114.1922-E10
E7	AGGRESSIVEVOICEDAILY_20050114.1922-E11
E10	AGGRESSIVEVOICEDAILY_20050114.1922-E12
E11	AGGRESSIVEVOICEDAILY_20050114.1922-E13
E12	AGGRESSIVEVOICEDAILY_20050114.1922-E14
E13	AGGRESSIVEVOICEDAILY_20050114.1922-E15
E14	AGGRESSIVEVOICEDAILY_20050114.1922-E16
EM1	AGGRESSIVEVOICEDAILY_20050114.1922-E6-1
EM20	AGGRESSIVEVOICEDAILY_20050114.1922-E7-2
EM21	AGGRESSIVEVOICEDAILY_20050114.1922-E2-3
EM22	AGGRESSIVEVOICEDAILY_20050114.1922-E3-4
EM23	AGGRESSIVEVOICEDAILY_20050114.1922-E3-5
EM24	AGGRESSIVEVOICEDAILY_20050114.1922-E4-6
EM25	AGGRESSIVEVOICEDAILY_20050114.1922-E5-7
EM2	AGGRESSIVEVOICEDAILY_20050114.1922-E7-8
EM3	AGGRESSIVEVOICEDAILY_20050114.1922-E7-9
EM4	AGGRESSIVEVOICEDAILY_20050114.1922-E8-10
EM26	AGGRESSIVEVOICEDAILY_20050114.1922-E9-11
EM6	AGGRESSIVEVOICEDAILY_20050114.1922-E10-12
EM7	AGGRESSIVEVOICEDAILY_20050114.1922-E11-13
EM8	AGGRESSIVEVOICEDAILY_20050114.1922-E7-14
EM10	AGGRESSIVEVOICEDAILY_20050114.1922-E12-15
EM11	AGGRESSIVEVOICEDAILY_20050114.1922-E13-16
EM12	AGGRESSIVEVOICEDAILY_20050114.1922-E7-17
EM13	AGGRESSIVEVOICEDAILY_20050114.1922-E14-18
EM14	AGGRESSIVEVOICEDAILY_20050114.1922-E10-19
EM15	AGGRESSIVEVOICEDAILY_20050114.1922-E15-20
EM16	AGGRESSIVEVOICEDAILY_20050114.1922-E10-21
EM17	AGGRESSIVEVOICEDAILY_20050114.1922-E10-22
EM18	AGGRESSIVEVOICEDAILY_20050114.1922-E16-23
EM19	AGGRESSIVEVOICEDAILY_20050114.1922-E1-24
V1	AGGRESSIVEVOICEDAILY_20050114.1922-EV1
V2	AGGRESSIVEVOICEDAILY_20050114.1922-EV2
V3	AGGRESSIVEVOICEDAILY_20050114.1922-EV3
VM1	AGGRESSIVEVOICEDAILY_20050114.1922-EV1-1
VM2	AGGRESSIVEVOICEDAILY_20050114.1922-EV1-2
VM3	AGGRESSIVEVOICEDAILY_20050114.1922-EV2-1
VM4	AGGRESSIVEVOICEDAILY_20050114.1922-EV3-1
Q1	AGGRESSIVEVOICEDAILY_20050114.1922-T1
Q2	AGGRESSIVEVOICEDAILY_20050114.1922-T2
Q3	AGGRESSIVEVOICEDAILY_20050114.1922-T3
Q4	AGGRESSIVEVOICEDAILY_20050114.1922-T4
Q5	AGGRESSIVEVOICEDAILY_20050114.1922-T5
