CE10	MARKBACKER_20041108.1507-CE1
CE11	MARKBACKER_20041108.1507-CE2
CE12	MARKBACKER_20041108.1507-CE3
CE13	MARKBACKER_20041108.1507-CE4
CE14	MARKBACKER_20041108.1507-CE5
CE15	MARKBACKER_20041108.1507-CE6
CE16	MARKBACKER_20041108.1507-CE7
CE17	MARKBACKER_20041108.1507-CE8
CE18	MARKBACKER_20041108.1507-CE9
CE19	MARKBACKER_20041108.1507-CE10
CE20	MARKBACKER_20041108.1507-CE11
CE21	MARKBACKER_20041108.1507-CE12
CE1	MARKBACKER_20041108.1507-CE13
CE2	MARKBACKER_20041108.1507-CE14
CE3	MARKBACKER_20041108.1507-CE15
CE4	MARKBACKER_20041108.1507-CE16
CE5	MARKBACKER_20041108.1507-CE17
CE6	MARKBACKER_20041108.1507-CE18
CE7	MARKBACKER_20041108.1507-CE19
CE8	MARKBACKER_20041108.1507-CE20
CE9	MARKBACKER_20041108.1507-CE21
E10	MARKBACKER_20041108.1507-E1
E11	MARKBACKER_20041108.1507-E2
E12	MARKBACKER_20041108.1507-E3
E13	MARKBACKER_20041108.1507-E4
E14	MARKBACKER_20041108.1507-E5
E15	MARKBACKER_20041108.1507-E6
E16	MARKBACKER_20041108.1507-E7
E17	MARKBACKER_20041108.1507-E8
E18	MARKBACKER_20041108.1507-E9
E19	MARKBACKER_20041108.1507-E10
E20	MARKBACKER_20041108.1507-E11
E21	MARKBACKER_20041108.1507-E12
E22	MARKBACKER_20041108.1507-E13
E1	MARKBACKER_20041108.1507-E14
E2	MARKBACKER_20041108.1507-E15
E3	MARKBACKER_20041108.1507-E16
E4	MARKBACKER_20041108.1507-E17
E5	MARKBACKER_20041108.1507-E18
E6	MARKBACKER_20041108.1507-E19
E7	MARKBACKER_20041108.1507-E20
E8	MARKBACKER_20041108.1507-E21
E9	MARKBACKER_20041108.1507-E22
EM1	MARKBACKER_20041108.1507-E14-1
EM21	MARKBACKER_20041108.1507-E22-2
EM22	MARKBACKER_20041108.1507-E15-3
EM23	MARKBACKER_20041108.1507-E15-4
EM24	MARKBACKER_20041108.1507-E14-5
EM25	MARKBACKER_20041108.1507-E1-6
EM26	MARKBACKER_20041108.1507-E1-7
EM27	MARKBACKER_20041108.1507-E2-8
EM28	MARKBACKER_20041108.1507-E1-9
EM29	MARKBACKER_20041108.1507-E1-10
EM30	MARKBACKER_20041108.1507-E1-11
EM31	MARKBACKER_20041108.1507-E22-12
EM32	MARKBACKER_20041108.1507-E22-13
EM33	MARKBACKER_20041108.1507-E22-14
EM34	MARKBACKER_20041108.1507-E22-15
EM35	MARKBACKER_20041108.1507-E3-16
EM36	MARKBACKER_20041108.1507-E22-17
EM37	MARKBACKER_20041108.1507-E22-18
EM38	MARKBACKER_20041108.1507-E4-19
EM39	MARKBACKER_20041108.1507-E14-20
EM40	MARKBACKER_20041108.1507-E22-21
EM41	MARKBACKER_20041108.1507-E5-22
EM42	MARKBACKER_20041108.1507-E6-23
EM43	MARKBACKER_20041108.1507-E7-24
EM44	MARKBACKER_20041108.1507-E8-25
EM45	MARKBACKER_20041108.1507-E7-26
EM46	MARKBACKER_20041108.1507-E7-27
EM47	MARKBACKER_20041108.1507-E7-28
EM48	MARKBACKER_20041108.1507-E22-29
EM49	MARKBACKER_20041108.1507-E22-30
EM50	MARKBACKER_20041108.1507-E9-31
EM51	MARKBACKER_20041108.1507-E10-32
EM52	MARKBACKER_20041108.1507-E22-33
EM53	MARKBACKER_20041108.1507-E11-34
EM54	MARKBACKER_20041108.1507-E12-35
EM55	MARKBACKER_20041108.1507-E22-36
EM57	MARKBACKER_20041108.1507-E13-37
EM2	MARKBACKER_20041108.1507-E15-38
EM3	MARKBACKER_20041108.1507-E16-39
EM4	MARKBACKER_20041108.1507-E17-40
EM5	MARKBACKER_20041108.1507-E18-41
EM6	MARKBACKER_20041108.1507-E14-42
EM7	MARKBACKER_20041108.1507-E19-43
EM8	MARKBACKER_20041108.1507-E15-44
EM9	MARKBACKER_20041108.1507-E15-45
EM10	MARKBACKER_20041108.1507-E15-46
EM11	MARKBACKER_20041108.1507-E20-47
EM56	MARKBACKER_20041108.1507-E22-48
EM13	MARKBACKER_20041108.1507-E15-49
EM12	MARKBACKER_20041108.1507-E14-50
EM14	MARKBACKER_20041108.1507-E14-51
EM15	MARKBACKER_20041108.1507-E21-52
EM16	MARKBACKER_20041108.1507-E21-53
EM17	MARKBACKER_20041108.1507-E14-54
EM18	MARKBACKER_20041108.1507-E15-55
EM19	MARKBACKER_20041108.1507-E22-56
EM20	MARKBACKER_20041108.1507-E21-57
R1	MARKBACKER_20041108.1507-R1
RM1	MARKBACKER_20041108.1507-R1-1
Q1	MARKBACKER_20041108.1507-T1
Q2	MARKBACKER_20041108.1507-T2
Q3	MARKBACKER_20041108.1507-T3
Q4	MARKBACKER_20041108.1507-T4
Q5	MARKBACKER_20041108.1507-T5
Q6	MARKBACKER_20041108.1507-T6
Q7	MARKBACKER_20041108.1507-T7
