CE11	AGGRESSIVEVOICEDAILY_20050224.2252-CE1
CE12	AGGRESSIVEVOICEDAILY_20050224.2252-CE2
CE13	AGGRESSIVEVOICEDAILY_20050224.2252-CE3
CE14	AGGRESSIVEVOICEDAILY_20050224.2252-CE4
CE16	AGGRESSIVEVOICEDAILY_20050224.2252-CE5
CE17	AGGRESSIVEVOICEDAILY_20050224.2252-CE6
CE18	AGGRESSIVEVOICEDAILY_20050224.2252-CE7
CE19	AGGRESSIVEVOICEDAILY_20050224.2252-CE8
CE20	AGGRESSIVEVOICEDAILY_20050224.2252-CE9
CE21	AGGRESSIVEVOICEDAILY_20050224.2252-CE10
CE22	AGGRESSIVEVOICEDAILY_20050224.2252-CE11
CE23	AGGRESSIVEVOICEDAILY_20050224.2252-CE12
CE24	AGGRESSIVEVOICEDAILY_20050224.2252-CE13
CE25	AGGRESSIVEVOICEDAILY_20050224.2252-CE14
CE26	AGGRESSIVEVOICEDAILY_20050224.2252-CE15
CE1	AGGRESSIVEVOICEDAILY_20050224.2252-CE16
CE2	AGGRESSIVEVOICEDAILY_20050224.2252-CE17
CE3	AGGRESSIVEVOICEDAILY_20050224.2252-CE18
CE4	AGGRESSIVEVOICEDAILY_20050224.2252-CE19
CE6	AGGRESSIVEVOICEDAILY_20050224.2252-CE20
CE7	AGGRESSIVEVOICEDAILY_20050224.2252-CE21
CE9	AGGRESSIVEVOICEDAILY_20050224.2252-CE22
CE10	AGGRESSIVEVOICEDAILY_20050224.2252-CE23
E17	AGGRESSIVEVOICEDAILY_20050224.2252-E1
E18	AGGRESSIVEVOICEDAILY_20050224.2252-E2
E19	AGGRESSIVEVOICEDAILY_20050224.2252-E3
E20	AGGRESSIVEVOICEDAILY_20050224.2252-E4
E22	AGGRESSIVEVOICEDAILY_20050224.2252-E5
E25	AGGRESSIVEVOICEDAILY_20050224.2252-E6
E26	AGGRESSIVEVOICEDAILY_20050224.2252-E7
E27	AGGRESSIVEVOICEDAILY_20050224.2252-E8
E28	AGGRESSIVEVOICEDAILY_20050224.2252-E9
E29	AGGRESSIVEVOICEDAILY_20050224.2252-E10
E30	AGGRESSIVEVOICEDAILY_20050224.2252-E11
E31	AGGRESSIVEVOICEDAILY_20050224.2252-E12
E32	AGGRESSIVEVOICEDAILY_20050224.2252-E13
E34	AGGRESSIVEVOICEDAILY_20050224.2252-E14
E35	AGGRESSIVEVOICEDAILY_20050224.2252-E15
E36	AGGRESSIVEVOICEDAILY_20050224.2252-E16
E37	AGGRESSIVEVOICEDAILY_20050224.2252-E17
E38	AGGRESSIVEVOICEDAILY_20050224.2252-E18
E39	AGGRESSIVEVOICEDAILY_20050224.2252-E19
E1	AGGRESSIVEVOICEDAILY_20050224.2252-E20
E41	AGGRESSIVEVOICEDAILY_20050224.2252-E21
E3	AGGRESSIVEVOICEDAILY_20050224.2252-E22
E4	AGGRESSIVEVOICEDAILY_20050224.2252-E23
E5	AGGRESSIVEVOICEDAILY_20050224.2252-E24
E8	AGGRESSIVEVOICEDAILY_20050224.2252-E25
E9	AGGRESSIVEVOICEDAILY_20050224.2252-E26
E10	AGGRESSIVEVOICEDAILY_20050224.2252-E27
E11	AGGRESSIVEVOICEDAILY_20050224.2252-E28
E12	AGGRESSIVEVOICEDAILY_20050224.2252-E29
E14	AGGRESSIVEVOICEDAILY_20050224.2252-E30
E16	AGGRESSIVEVOICEDAILY_20050224.2252-E31
EM1	AGGRESSIVEVOICEDAILY_20050224.2252-E20-1
EM18	AGGRESSIVEVOICEDAILY_20050224.2252-E1-2
EM19	AGGRESSIVEVOICEDAILY_20050224.2252-E20-3
EM20	AGGRESSIVEVOICEDAILY_20050224.2252-E2-4
EM21	AGGRESSIVEVOICEDAILY_20050224.2252-E20-5
EM22	AGGRESSIVEVOICEDAILY_20050224.2252-E20-6
EM23	AGGRESSIVEVOICEDAILY_20050224.2252-E3-7
EM24	AGGRESSIVEVOICEDAILY_20050224.2252-E4-8
EM26	AGGRESSIVEVOICEDAILY_20050224.2252-E5-9
EM28	AGGRESSIVEVOICEDAILY_20050224.2252-E6-10
EM29	AGGRESSIVEVOICEDAILY_20050224.2252-E7-11
