CE12	AGGRESSIVEVOICEDAILY_20041223.1449-CE1
CE13	AGGRESSIVEVOICEDAILY_20041223.1449-CE2
CE16	AGGRESSIVEVOICEDAILY_20041223.1449-CE3
CE14	AGGRESSIVEVOICEDAILY_20041223.1449-CE4
CE17	AGGRESSIVEVOICEDAILY_20041223.1449-CE5
CE18	AGGRESSIVEVOICEDAILY_20041223.1449-CE6
CE19	AGGRESSIVEVOICEDAILY_20041223.1449-CE7
CE1	AGGRESSIVEVOICEDAILY_20041223.1449-CE8
CE2	AGGRESSIVEVOICEDAILY_20041223.1449-CE9
CE3	AGGRESSIVEVOICEDAILY_20041223.1449-CE10
CE4	AGGRESSIVEVOICEDAILY_20041223.1449-CE11
CE5	AGGRESSIVEVOICEDAILY_20041223.1449-CE12
CE6	AGGRESSIVEVOICEDAILY_20041223.1449-CE13
CE7	AGGRESSIVEVOICEDAILY_20041223.1449-CE14
CE8	AGGRESSIVEVOICEDAILY_20041223.1449-CE15
CE9	AGGRESSIVEVOICEDAILY_20041223.1449-CE16
CE10	AGGRESSIVEVOICEDAILY_20041223.1449-CE17
CE11	AGGRESSIVEVOICEDAILY_20041223.1449-CE18
CE15	AGGRESSIVEVOICEDAILY_20041223.1449-CE19
E15	AGGRESSIVEVOICEDAILY_20041223.1449-E1
E16	AGGRESSIVEVOICEDAILY_20041223.1449-E2
E17	AGGRESSIVEVOICEDAILY_20041223.1449-E3
E25	AGGRESSIVEVOICEDAILY_20041223.1449-E4
E18	AGGRESSIVEVOICEDAILY_20041223.1449-E5
E19	AGGRESSIVEVOICEDAILY_20041223.1449-E6
E21	AGGRESSIVEVOICEDAILY_20041223.1449-E7
E22	AGGRESSIVEVOICEDAILY_20041223.1449-E8
E23	AGGRESSIVEVOICEDAILY_20041223.1449-E9
E1	AGGRESSIVEVOICEDAILY_20041223.1449-E10
E26	AGGRESSIVEVOICEDAILY_20041223.1449-E11
E27	AGGRESSIVEVOICEDAILY_20041223.1449-E12
E28	AGGRESSIVEVOICEDAILY_20041223.1449-E13
E29	AGGRESSIVEVOICEDAILY_20041223.1449-E14
E30	AGGRESSIVEVOICEDAILY_20041223.1449-E15
E31	AGGRESSIVEVOICEDAILY_20041223.1449-E16
E1	AGGRESSIVEVOICEDAILY_20041223.1449-E17
E2	AGGRESSIVEVOICEDAILY_20041223.1449-E18
E3	AGGRESSIVEVOICEDAILY_20041223.1449-E19
E4	AGGRESSIVEVOICEDAILY_20041223.1449-E20
E5	AGGRESSIVEVOICEDAILY_20041223.1449-E21
E6	AGGRESSIVEVOICEDAILY_20041223.1449-E22
E7	AGGRESSIVEVOICEDAILY_20041223.1449-E23
E8	AGGRESSIVEVOICEDAILY_20041223.1449-E24
E9	AGGRESSIVEVOICEDAILY_20041223.1449-E25
E10	AGGRESSIVEVOICEDAILY_20041223.1449-E26
E11	AGGRESSIVEVOICEDAILY_20041223.1449-E27
E12	AGGRESSIVEVOICEDAILY_20041223.1449-E28
E24	AGGRESSIVEVOICEDAILY_20041223.1449-E29
EM1	AGGRESSIVEVOICEDAILY_20041223.1449-E17-1
EM33	AGGRESSIVEVOICEDAILY_20041223.1449-E4-2
EM15	AGGRESSIVEVOICEDAILY_20041223.1449-E28-3
EM16	AGGRESSIVEVOICEDAILY_20041223.1449-E2-4
EM19	AGGRESSIVEVOICEDAILY_20041223.1449-E28-5
EM20	AGGRESSIVEVOICEDAILY_20041223.1449-E3-6
EM21	AGGRESSIVEVOICEDAILY_20041223.1449-E5-7
EM22	AGGRESSIVEVOICEDAILY_20041223.1449-E5-8
EM23	AGGRESSIVEVOICEDAILY_20041223.1449-E6-9
EM24	AGGRESSIVEVOICEDAILY_20041223.1449-E7-10
EM25	AGGRESSIVEVOICEDAILY_20041223.1449-E8-11
EM26	AGGRESSIVEVOICEDAILY_20041223.1449-E9-12
EM27	AGGRESSIVEVOICEDAILY_20041223.1449-E17-13
EM34	AGGRESSIVEVOICEDAILY_20041223.1449-E17-14
EM29	AGGRESSIVEVOICEDAILY_20041223.1449-E17-15
EM35	AGGRESSIVEVOICEDAILY_20041223.1449-E4-16
EM36	AGGRESSIVEVOICEDAILY_20041223.1449-E28-17
EM37	AGGRESSIVEVOICEDAILY_20041223.1449-E28-18
EM38	AGGRESSIVEVOICEDAILY_20041223.1449-E10-19
EM39	AGGRESSIVEVOICEDAILY_20041223.1449-E11-20
EM40	AGGRESSIVEVOICEDAILY_20041223.1449-E19-21
EM41	AGGRESSIVEVOICEDAILY_20041223.1449-E12-22
EM42	AGGRESSIVEVOICEDAILY_20041223.1449-E12-23
EM43	AGGRESSIVEVOICEDAILY_20041223.1449-E13-24
EM44	AGGRESSIVEVOICEDAILY_20041223.1449-E14-25
EM45	AGGRESSIVEVOICEDAILY_20041223.1449-E17-26
EM46	AGGRESSIVEVOICEDAILY_20041223.1449-E15-27
EM47	AGGRESSIVEVOICEDAILY_20041223.1449-E16-28
EM48	AGGRESSIVEVOICEDAILY_20041223.1449-E17-29
EM49	AGGRESSIVEVOICEDAILY_20041223.1449-E23-30
