CE7	MARKETVIEW_20050127.0716-CE1
CE8	MARKETVIEW_20050127.0716-CE2
CE9	MARKETVIEW_20050127.0716-CE3
CE10	MARKETVIEW_20050127.0716-CE4
CE11	MARKETVIEW_20050127.0716-CE5
CE12	MARKETVIEW_20050127.0716-CE6
CE13	MARKETVIEW_20050127.0716-CE7
CE15	MARKETVIEW_20050127.0716-CE8
CE16	MARKETVIEW_20050127.0716-CE9
CE17	MARKETVIEW_20050127.0716-CE10
CE18	MARKETVIEW_20050127.0716-CE11
CE19	MARKETVIEW_20050127.0716-CE12
CE20	MARKETVIEW_20050127.0716-CE13
CE1	MARKETVIEW_20050127.0716-CE14
CE3	MARKETVIEW_20050127.0716-CE15
CE4	MARKETVIEW_20050127.0716-CE16
CE5	MARKETVIEW_20050127.0716-CE17
CE6	MARKETVIEW_20050127.0716-CE18
E7	MARKETVIEW_20050127.0716-E1
E10	MARKETVIEW_20050127.0716-E2
E11	MARKETVIEW_20050127.0716-E3
E12	MARKETVIEW_20050127.0716-E4
E13	MARKETVIEW_20050127.0716-E5
E14	MARKETVIEW_20050127.0716-E6
E15	MARKETVIEW_20050127.0716-E7
E16	MARKETVIEW_20050127.0716-E8
E18	MARKETVIEW_20050127.0716-E9
E20	MARKETVIEW_20050127.0716-E10
E21	MARKETVIEW_20050127.0716-E11
E23	MARKETVIEW_20050127.0716-E12
E25	MARKETVIEW_20050127.0716-E13
E26	MARKETVIEW_20050127.0716-E14
E27	MARKETVIEW_20050127.0716-E15
E1	MARKETVIEW_20050127.0716-E16
E3	MARKETVIEW_20050127.0716-E17
E4	MARKETVIEW_20050127.0716-E18
E5	MARKETVIEW_20050127.0716-E19
EM9	MARKETVIEW_20050127.0716-E2-1
EM10	MARKETVIEW_20050127.0716-E3-2
EM11	MARKETVIEW_20050127.0716-E4-3
EM12	MARKETVIEW_20050127.0716-E17-4
EM13	MARKETVIEW_20050127.0716-E5-5
EM14	MARKETVIEW_20050127.0716-E6-6
EM15	MARKETVIEW_20050127.0716-E17-7
EM16	MARKETVIEW_20050127.0716-E17-8
EM17	MARKETVIEW_20050127.0716-E17-9
EM18	MARKETVIEW_20050127.0716-E17-10
EM19	MARKETVIEW_20050127.0716-E17-11
EM20	MARKETVIEW_20050127.0716-E17-12
EM21	MARKETVIEW_20050127.0716-E7-13
EM22	MARKETVIEW_20050127.0716-E8-14
EM24	MARKETVIEW_20050127.0716-E17-15
EM25	MARKETVIEW_20050127.0716-E9-16
EM26	MARKETVIEW_20050127.0716-E16-17
EM23	MARKETVIEW_20050127.0716-E16-18
EM27	MARKETVIEW_20050127.0716-E17-19
EM28	MARKETVIEW_20050127.0716-E10-20
EM29	MARKETVIEW_20050127.0716-E11-21
EM30	MARKETVIEW_20050127.0716-E12-22
EM31	MARKETVIEW_20050127.0716-E13-23
EM32	MARKETVIEW_20050127.0716-E16-24
EM33	MARKETVIEW_20050127.0716-E14-25
EM34	MARKETVIEW_20050127.0716-E15-26
EM35	MARKETVIEW_20050127.0716-E14-27
EM36	MARKETVIEW_20050127.0716-E14-28
EM37	MARKETVIEW_20050127.0716-E14-29
EM1	MARKETVIEW_20050127.0716-E16-30
EM38	MARKETVIEW_20050127.0716-E16-31
EM39	MARKETVIEW_20050127.0716-E9-32
EM3	MARKETVIEW_20050127.0716-E17-33
EM4	MARKETVIEW_20050127.0716-E17-34
EM5	MARKETVIEW_20050127.0716-E17-35
EM6	MARKETVIEW_20050127.0716-E18-36
EM7	MARKETVIEW_20050127.0716-E19-37
EM8	MARKETVIEW_20050127.0716-E1-38
R1	MARKETVIEW_20050127.0716-R1
R2	MARKETVIEW_20050127.0716-R2
RM1	MARKETVIEW_20050127.0716-R1-1
RM2	MARKETVIEW_20050127.0716-R2-1
Q1	MARKETVIEW_20050127.0716-T1
Q2	MARKETVIEW_20050127.0716-T2
Q3	MARKETVIEW_20050127.0716-T3
Q4	MARKETVIEW_20050127.0716-T4
Q5	MARKETVIEW_20050127.0716-T5
Q6	MARKETVIEW_20050127.0716-T6
Q7	MARKETVIEW_20050127.0716-T7
Q8	MARKETVIEW_20050127.0716-T8
Q9	MARKETVIEW_20050127.0716-V1
Q10	MARKETVIEW_20050127.0716-T9
Q11	MARKETVIEW_20050127.0716-T10
Q12	MARKETVIEW_20050127.0716-V2
Q13	MARKETVIEW_20050127.0716-T11
Q14	MARKETVIEW_20050127.0716-V3
Q15	MARKETVIEW_20050127.0716-T12
QM9	MARKETVIEW_20050127.0716-V1-1
QM12	MARKETVIEW_20050127.0716-V2-1
QM14	MARKETVIEW_20050127.0716-V3-1
