CE13	BACONSREBELLION_20050205.1919-CE1
CE14	BACONSREBELLION_20050205.1919-CE2
CE15	BACONSREBELLION_20050205.1919-CE3
CE16	BACONSREBELLION_20050205.1919-CE4
CE17	BACONSREBELLION_20050205.1919-CE5
CE18	BACONSREBELLION_20050205.1919-CE6
CE19	BACONSREBELLION_20050205.1919-CE7
CE20	BACONSREBELLION_20050205.1919-CE8
CE21	BACONSREBELLION_20050205.1919-CE9
CE22	BACONSREBELLION_20050205.1919-CE10
CE23	BACONSREBELLION_20050205.1919-CE11
CE24	BACONSREBELLION_20050205.1919-CE12
CE44	BACONSREBELLION_20050205.1919-CE13
CE25	BACONSREBELLION_20050205.1919-CE14
CE26	BACONSREBELLION_20050205.1919-CE15
CE27	BACONSREBELLION_20050205.1919-CE16
CE28	BACONSREBELLION_20050205.1919-CE17
CE29	BACONSREBELLION_20050205.1919-CE18
CE30	BACONSREBELLION_20050205.1919-CE19
CE31	BACONSREBELLION_20050205.1919-CE20
CE32	BACONSREBELLION_20050205.1919-CE21
CE1	BACONSREBELLION_20050205.1919-CE22
CE33	BACONSREBELLION_20050205.1919-CE23
CE34	BACONSREBELLION_20050205.1919-CE24
CE35	BACONSREBELLION_20050205.1919-CE25
CE36	BACONSREBELLION_20050205.1919-CE26
CE37	BACONSREBELLION_20050205.1919-CE27
CE38	BACONSREBELLION_20050205.1919-CE28
CE39	BACONSREBELLION_20050205.1919-CE29
CE40	BACONSREBELLION_20050205.1919-CE30
CE41	BACONSREBELLION_20050205.1919-CE31
CE42	BACONSREBELLION_20050205.1919-CE32
CE43	BACONSREBELLION_20050205.1919-CE33
CE2	BACONSREBELLION_20050205.1919-CE34
CE3	BACONSREBELLION_20050205.1919-CE35
CE4	BACONSREBELLION_20050205.1919-CE36
CE5	BACONSREBELLION_20050205.1919-CE37
CE6	BACONSREBELLION_20050205.1919-CE38
CE7	BACONSREBELLION_20050205.1919-CE39
CE8	BACONSREBELLION_20050205.1919-CE40
CE9	BACONSREBELLION_20050205.1919-CE41
CE10	BACONSREBELLION_20050205.1919-CE42
CE11	BACONSREBELLION_20050205.1919-CE43
CE12	BACONSREBELLION_20050205.1919-CE44
E17	BACONSREBELLION_20050205.1919-E1
E18	BACONSREBELLION_20050205.1919-E2
E19	BACONSREBELLION_20050205.1919-E3
E20	BACONSREBELLION_20050205.1919-E4
E21	BACONSREBELLION_20050205.1919-E5
E22	BACONSREBELLION_20050205.1919-E6
E23	BACONSREBELLION_20050205.1919-E7
E24	BACONSREBELLION_20050205.1919-E8
E25	BACONSREBELLION_20050205.1919-E9
E26	BACONSREBELLION_20050205.1919-E10
E28	BACONSREBELLION_20050205.1919-E11
E29	BACONSREBELLION_20050205.1919-E12
