CE11	MARKBACKER_20050105.1526-CE1
CE12	MARKBACKER_20050105.1526-CE2
CE13	MARKBACKER_20050105.1526-CE3
CE14	MARKBACKER_20050105.1526-CE4
CE51	MARKBACKER_20050105.1526-CE5
CE16	MARKBACKER_20050105.1526-CE6
CE17	MARKBACKER_20050105.1526-CE7
CE18	MARKBACKER_20050105.1526-CE8
CE19	MARKBACKER_20050105.1526-CE9
CE20	MARKBACKER_20050105.1526-CE10
CE21	MARKBACKER_20050105.1526-CE11
CE22	MARKBACKER_20050105.1526-CE12
CE23	MARKBACKER_20050105.1526-CE13
CE24	MARKBACKER_20050105.1526-CE14
CE25	MARKBACKER_20050105.1526-CE15
CE26	MARKBACKER_20050105.1526-CE16
CE27	MARKBACKER_20050105.1526-CE17
CE28	MARKBACKER_20050105.1526-CE18
CE29	MARKBACKER_20050105.1526-CE19
CE30	MARKBACKER_20050105.1526-CE20
CE32	MARKBACKER_20050105.1526-CE21
CE33	MARKBACKER_20050105.1526-CE22
CE34	MARKBACKER_20050105.1526-CE23
CE35	MARKBACKER_20050105.1526-CE24
CE1	MARKBACKER_20050105.1526-CE25
CE36	MARKBACKER_20050105.1526-CE26
CE37	MARKBACKER_20050105.1526-CE27
CE38	MARKBACKER_20050105.1526-CE28
CE40	MARKBACKER_20050105.1526-CE29
CE41	MARKBACKER_20050105.1526-CE30
CE42	MARKBACKER_20050105.1526-CE31
CE43	MARKBACKER_20050105.1526-CE32
CE44	MARKBACKER_20050105.1526-CE33
CE45	MARKBACKER_20050105.1526-CE34
CE46	MARKBACKER_20050105.1526-CE35
CE48	MARKBACKER_20050105.1526-CE36
CE49	MARKBACKER_20050105.1526-CE37
CE50	MARKBACKER_20050105.1526-CE38
CE2	MARKBACKER_20050105.1526-CE39
CE3	MARKBACKER_20050105.1526-CE40
CE4	MARKBACKER_20050105.1526-CE41
CE5	MARKBACKER_20050105.1526-CE42
CE6	MARKBACKER_20050105.1526-CE43
CE7	MARKBACKER_20050105.1526-CE44
CE8	MARKBACKER_20050105.1526-CE45
CE9	MARKBACKER_20050105.1526-CE46
CE10	MARKBACKER_20050105.1526-CE47
E12	MARKBACKER_20050105.1526-E1
E13	MARKBACKER_20050105.1526-E2
E14	MARKBACKER_20050105.1526-E3
E16	MARKBACKER_20050105.1526-E4
E17	MARKBACKER_20050105.1526-E5
E18	MARKBACKER_20050105.1526-E6
E67	MARKBACKER_20050105.1526-E7
E21	MARKBACKER_20050105.1526-E8
E22	MARKBACKER_20050105.1526-E9
E23	MARKBACKER_20050105.1526-E10
E24	MARKBACKER_20050105.1526-E11
E25	MARKBACKER_20050105.1526-E12
E27	MARKBACKER_20050105.1526-E13
E28	MARKBACKER_20050105.1526-E14
E29	MARKBACKER_20050105.1526-E15
E30	MARKBACKER_20050105.1526-E16
E31	MARKBACKER_20050105.1526-E17
E33	MARKBACKER_20050105.1526-E18
E34	MARKBACKER_20050105.1526-E19
E35	MARKBACKER_20050105.1526-E20
E36	MARKBACKER_20050105.1526-E21
E37	MARKBACKER_20050105.1526-E22
E39	MARKBACKER_20050105.1526-E23
E40	MARKBACKER_20050105.1526-E24
E41	MARKBACKER_20050105.1526-E25
E42	MARKBACKER_20050105.1526-E26
E43	MARKBACKER_20050105.1526-E27
E44	MARKBACKER_20050105.1526-E28
E45	MARKBACKER_20050105.1526-E29
E46	MARKBACKER_20050105.1526-E30
E47	MARKBACKER_20050105.1526-E31
E48	MARKBACKER_20050105.1526-E32
E50	MARKBACKER_20050105.1526-E33
E51	MARKBACKER_20050105.1526-E34
E52	MARKBACKER_20050105.1526-E35
E2	MARKBACKER_20050105.1526-E36
E53	MARKBACKER_20050105.1526-E37
E54	MARKBACKER_20050105.1526-E38
E55	MARKBACKER_20050105.1526-E39
E57	MARKBACKER_20050105.1526-E40
E58	MARKBACKER_20050105.1526-E41
E59	MARKBACKER_20050105.1526-E42
E61	MARKBACKER_20050105.1526-E43
E62	MARKBACKER_20050105.1526-E44
E63	MARKBACKER_20050105.1526-E45
E64	MARKBACKER_20050105.1526-E46
E65	MARKBACKER_20050105.1526-E47
E66	MARKBACKER_20050105.1526-E48
E3	MARKBACKER_20050105.1526-E49
E4	MARKBACKER_20050105.1526-E50
E5	MARKBACKER_20050105.1526-E51
E6	MARKBACKER_20050105.1526-E52
E7	MARKBACKER_20050105.1526-E53
E8	MARKBACKER_20050105.1526-E54
E9	MARKBACKER_20050105.1526-E55
E10	MARKBACKER_20050105.1526-E56
E11	MARKBACKER_20050105.1526-E57
EM1	MARKBACKER_20050105.1526-E36-1
EM20	MARKBACKER_20050105.1526-E1-2
EM21	MARKBACKER_20050105.1526-E53-3
EM22	MARKBACKER_20050105.1526-E2-4
EM23	MARKBACKER_20050105.1526-E57-5
EM24	MARKBACKER_20050105.1526-E57-6
EM25	MARKBACKER_20050105.1526-E49-7
EM26	MARKBACKER_20050105.1526-E3-8
EM140	MARKBACKER_20050105.1526-E49-9
EM29	MARKBACKER_20050105.1526-E4-10
EM30	MARKBACKER_20050105.1526-E49-11
EM31	MARKBACKER_20050105.1526-E49-12
EM32	MARKBACKER_20050105.1526-E50-13
EM33	MARKBACKER_20050105.1526-E50-14
EM34	MARKBACKER_20050105.1526-E50-15
EM35	MARKBACKER_20050105.1526-E5-16
EM36	MARKBACKER_20050105.1526-E50-17
EM37	MARKBACKER_20050105.1526-E6-18
EM137	MARKBACKER_20050105.1526-E7-19
EM39	MARKBACKER_20050105.1526-E8-20
EM40	MARKBACKER_20050105.1526-E53-21
EM41	MARKBACKER_20050105.1526-E9-22
EM42	MARKBACKER_20050105.1526-E10-23
EM138	MARKBACKER_20050105.1526-E7-24
EM44	MARKBACKER_20050105.1526-E9-25
EM45	MARKBACKER_20050105.1526-E11-26
EM47	MARKBACKER_20050105.1526-E53-27
EM48	MARKBACKER_20050105.1526-E12-28
EM49	MARKBACKER_20050105.1526-E13-29
EM50	MARKBACKER_20050105.1526-E49-30
EM51	MARKBACKER_20050105.1526-E49-31
EM52	MARKBACKER_20050105.1526-E14-32
EM53	MARKBACKER_20050105.1526-E15-33
EM54	MARKBACKER_20050105.1526-E16-34
EM55	MARKBACKER_20050105.1526-E17-35
EM56	MARKBACKER_20050105.1526-E18-36
EM57	MARKBACKER_20050105.1526-E19-37
EM58	MARKBACKER_20050105.1526-E20-38
EM59	MARKBACKER_20050105.1526-E14-39
EM60	MARKBACKER_20050105.1526-E14-40
EM61	MARKBACKER_20050105.1526-E14-41
EM62	MARKBACKER_20050105.1526-E21-42
EM63	MARKBACKER_20050105.1526-E22-43
EM64	MARKBACKER_20050105.1526-E14-44
EM139	MARKBACKER_20050105.1526-E7-45
EM67	MARKBACKER_20050105.1526-E14-46
EM69	MARKBACKER_20050105.1526-E14-47
EM70	MARKBACKER_20050105.1526-E49-48
EM71	MARKBACKER_20050105.1526-E14-49
EM73	MARKBACKER_20050105.1526-E14-50
EM74	MARKBACKER_20050105.1526-E23-51
EM75	MARKBACKER_20050105.1526-E24-52
EM76	MARKBACKER_20050105.1526-E50-53
EM77	MARKBACKER_20050105.1526-E50-54
EM78	MARKBACKER_20050105.1526-E25-55
EM79	MARKBACKER_20050105.1526-E26-56
EM80	MARKBACKER_20050105.1526-E27-57
EM81	MARKBACKER_20050105.1526-E26-58
EM82	MARKBACKER_20050105.1526-E28-59
EM83	MARKBACKER_20050105.1526-E29-60
EM84	MARKBACKER_20050105.1526-E53-61
EM85	MARKBACKER_20050105.1526-E53-62
EM86	MARKBACKER_20050105.1526-E53-63
EM87	MARKBACKER_20050105.1526-E53-64
EM88	MARKBACKER_20050105.1526-E53-65
EM89	MARKBACKER_20050105.1526-E53-66
EM90	MARKBACKER_20050105.1526-E30-67
EM91	MARKBACKER_20050105.1526-E53-68
EM92	MARKBACKER_20050105.1526-E31-69
EM93	MARKBACKER_20050105.1526-E32-70
EM95	MARKBACKER_20050105.1526-E25-71
EM96	MARKBACKER_20050105.1526-E30-72
EM97	MARKBACKER_20050105.1526-E53-73
